X,Nrep,rest,interval_duration,profil,PAM,rest_power,duration,PC,DR,power_cogganTSS,percent_power_max,percent_PAM,cumul_time
1...145,13,120,15,sprinter,375.481359910061,187.740679955031,1635,261.407150498945,1,559.42238087289,57.77661641878229,148.9880565594224,195
1...146,14,120,15,sprinter,375.481359910061,187.740679955031,1770,257.754662935668,1,546.424639297188,56.43422191508362,145.5264355674202,210
1...147,15,120,15,sprinter,375.481359910061,187.740679955031,1905,254.425229147302,1,534.628975135279,55.21597683410562,142.384957608372,225
1...148,16,120,15,sprinter,375.481359910061,187.740679955031,2040,251.366724913498,1,523.834444376644,54.10112786776777,139.51010630783856,240
1...149,17,120,15,sprinter,375.481359910061,187.740679955031,2175,248.53857619845,1,513.885937174364,53.073655417221985,136.86057206606876,255
1...150,18,120,15,sprinter,375.481359910061,187.740679955031,2310,245.908611567444,1,504.66137751068,52.120951586371966,134.40384301142444,270
1...151,19,120,15,sprinter,375.481359910061,187.740679955031,2445,243.450910530059,1,496.063060608095,51.23292551785351,132.11389793808058,285
1...152,20,120,15,sprinter,375.481359910061,187.740679955031,2580,241.144294432473,1,488.011631574106,50.40138151313568,129.96960266975685,300
1...153,2,135,15,sprinter,375.481359910061,187.740679955031,165,419.423240991797,1,1458.44078412661,150.62639006775333,388.4189575951121,30
1...154,3,135,15,sprinter,375.481359910061,187.740679955031,315,370.318964554109,1,1042.21480114099,107.63896270568128,277.56765379528605,45
1...155,4,135,15,sprinter,375.481359910061,187.740679955031,465,335.12769842841,1,874.641929007671,90.33219435591752,232.93884128287328,60
1...156,5,135,15,sprinter,375.481359910061,187.740679955031,615,314.850071643344,1,787.101307124724,81.29108140705625,209.62460222080225,75
1...157,6,135,15,sprinter,375.481359910061,187.740679955031,765,301.035566528866,1,730.378676167885,75.43282152488311,194.51795858596884,90
1...158,7,135,15,sprinter,375.481359910061,187.740679955031,915,290.702193166192,1,689.257019266453,71.18581554419346,183.56624132594777,105
1...159,8,135,15,sprinter,375.481359910061,187.740679955031,1065,282.503957853199,1,657.329712081377,67.88839333945707,175.0632074622365,120
1...160,9,135,15,sprinter,375.481359910061,187.740679955031,1215,275.733568659606,1,631.378242463694,65.20815000835366,168.15168737402252,135
1...161,10,135,15,sprinter,375.481359910061,187.740679955031,1365,269.978644470979,1,609.585695623527,62.957436303249395,162.34779158399263,150
1...162,11,135,15,sprinter,375.481359910061,187.740679955031,1515,264.979838175309,1,590.837304469402,61.02112012925045,157.35462996376845,165
1...163,12,135,15,sprinter,375.481359910061,187.740679955031,1665,260.564372783268,1,574.404929904554,59.323999966482596,152.978281010312,180
1...164,13,135,15,sprinter,375.481359910061,187.740679955031,1815,256.611811948888,1,559.789196647606,57.814500806387684,149.08574869913443,195
1...165,14,135,15,sprinter,375.481359910061,187.740679955031,1965,253.035083153411,1,546.633974847328,56.45584189346985,145.58218681701354,210
1...166,15,135,15,sprinter,375.481359910061,187.740679955031,2115,249.76931674335,1,534.677035525723,55.22094046594904,142.39775728249043,225
1...167,16,135,15,sprinter,375.481359910061,187.740679955031,2265,246.764955914047,1,523.720077013546,54.08931611426189,139.47964744215068,240
1...168,17,135,15,sprinter,375.481359910061,187.740679955031,2415,243.983327627848,1,513.609723619827,53.04512834155288,136.78700954498834,255
1...169,18,135,15,sprinter,375.481359910061,187.740679955031,2565,241.393696093231,1,504.225037634401,52.07588681506151,134.2876348789133,270
1...170,19,135,15,sprinter,375.481359910061,187.740679955031,2715,238.971243926198,1,495.469054690683,51.17157714636495,131.9556994278924,285
1...171,20,135,15,sprinter,375.481359910061,187.740679955031,2865,236.69565309357,1,487.26289085488,50.324052277104144,129.77019444363205,300
1...172,2,150,15,sprinter,375.481359910061,187.740679955031,180,411.242141821481,1,1468.58169572937,151.67373386350073,391.1197339013418,30
1...173,3,150,15,sprinter,375.481359910061,187.740679955031,345,361.195181580405,1,1037.47995101513,107.14995184577363,276.3066457582974,45
1...174,4,150,15,sprinter,375.481359910061,187.740679955031,510,328.0523435615,1,873.283568550626,90.19190416773685,232.57707619888336,60
1...175,5,150,15,sprinter,375.481359910061,187.740679955031,675,308.773171186871,1,787.02164106109,81.28285357106407,209.60338517193108,75
1...176,6,150,15,sprinter,375.481359910061,187.740679955031,840,295.53934078974,1,730.820847837734,75.47848859833888,194.63571986976598,90
1...177,7,150,15,sprinter,375.481359910061,187.740679955031,1005,285.58119041226,1,689.885552324084,71.25072984619297,183.7336352700257,105
1...178,8,150,15,sprinter,375.481359910061,187.740679955031,1170,277.643091705647,1,657.977634225731,67.95531012806528,175.2357652010572,120
1...179,9,150,15,sprinter,375.481359910061,187.740679955031,1335,271.062379534291,1,631.956550110302,65.2678770772242,168.30570504529828,135
1...180,10,150,15,sprinter,375.481359910061,187.740679955031,1500,265.451108917843,1,610.045176197179,63.00489102398178,162.4701626582217,150
1...181,11,150,15,sprinter,375.481359910061,187.740679955031,1665,260.564372783268,1,591.150509561659,61.0534676560825,157.43804424892284,165
1...182,12,150,15,sprinter,375.481359910061,187.740679955031,1830,256.23844319021,1,574.556927683112,59.33969815384248,153.0187617890634,180
1...183,13,150,15,sprinter,375.481359910061,187.740679955031,1995,252.358825554717,1,559.772519002443,57.81277835490863,149.0813070285367,195
1...184,14,150,15,sprinter,375.481359910061,187.740679955031,2160,248.842500160516,1,546.44571724043,56.43639882520238,145.5320491465462,210
1...185,15,150,15,sprinter,375.481359910061,187.740679955031,2325,245.627450573195,1,534.317126253597,55.18376937542395,142.3019045157347,225
1...186,16,150,15,sprinter,375.481359910061,187.740679955031,2490,242.666183097605,1,523.190211776227,54.034592131781146,139.33853118608783,240
1...187,17,150,15,sprinter,375.481359910061,187.740679955031,2655,239.921551027961,1,512.912693300093,52.97313970686026,136.60137308093027,255
1...188,18,150,15,sprinter,375.481359910061,187.740679955031,2820,237.363970393702,1,503.364295968594,51.98699022679237,134.05839802251828,270
1...189,19,150,15,sprinter,375.481359910061,187.740679955031,2985,234.969508217366,1,494.448436241122,51.06616863450276,131.68388341822273,285
1...190,20,150,15,sprinter,375.481359910061,187.740679955031,3150,232.71853601182,1,486.086425281161,50.20254802109528,129.45687247899423,300
1...191,2,165,15,sprinter,375.481359910061,187.740679955031,195,404.339981865256,1,1479.63118115134,152.81491430725407,394.06248595289946,30
1...192,3,165,15,sprinter,375.481359910061,187.740679955031,375,353.357710015062,1,1033.90474443925,106.7807078791125,275.3544795637528,45
