"","Nrep","intensity","rest","interval_duration","niveau_endurance","PAM","rest_velocity","max_velocity","interval_velocity","interval_power","rest_power","duration","PN","PC","DR","power_cogganMOD","err","abs_error","percent_error"
"1...672",16,72.5,30,45,"faible",287.076677829212,2.3489525614129,6.27179303842826,4.54704995286049,288.925348015621,150.753452230589,1170,246.34192237145,266.366635843331,1,315.239494278154,-26.3141462625331,26.3141462625331,-8.7109161011848
"1...673",19,70,30,45,"faible",287.076677829212,2.3489525614129,6.27179303842826,4.39025512689978,278.227484704144,150.753452230589,1395,238.339065759244,262.93985834932,1,310.85210138541,-32.6246166812654,32.6246166812654,-11.076471652272
"1...674",1,95,300,60,"faible",287.076677829212,2.3489525614129,6.06907050737353,5.76561698200485,371.486447051882,146.118686596544,60,371.486447051882,353.582389673428,1,353.582389673428,17.9040573784548,17.9040573784548,4.93858140678514
"1...675",2,90,240,60,"faible",287.076677829212,2.3489525614129,6.06907050737353,5.46216345663617,349.365366098309,146.247430086379,360,250.749472621038,291.517537538669,1,413.580639425094,-64.2152733267859,64.2152733267859,-16.8335040387904
"1...676",4,85,180,60,"faible",287.076677829212,2.3489525614129,6.06907050737353,5.1587099312675,327.76480331996,146.462002569436,780,236.304284806015,274.384862441619,1,388.193601338751,-60.4287980187907,60.4287980187907,-16.8805331777888
"1...677",6,82.5,120,60,"faible",287.076677829212,2.3489525614129,6.06907050737353,5.00698316858316,317.152171575153,146.891147535552,960,241.14066460421,270.256052274438,1,359.782856430985,-42.6306848558313,42.6306848558313,-12.5952072479974
"1...678",8,80,60,60,"faible",287.076677829212,2.3489525614129,6.06907050737353,4.85525640589882,306.660615768543,148.178582433898,900,254.12940178417,271.533904377328,1,329.16952106216,-22.5089052936178,22.5089052936178,-7.08016307808671
"1...679",10,77.5,60,60,"faible",287.076677829212,2.3489525614129,6.06907050737353,4.70352964321448,296.287118031591,148.178582433898,1140,245.919238836662,266.875105645376,1,323.745389682802,-27.458271651211,27.458271651211,-8.85704259359872
"1...680",13,75,60,60,"faible",287.076677829212,2.3489525614129,6.06907050737353,4.55180288053014,286.028660495761,148.178582433898,1500,237.960303340169,261.533706137475,1,317.267198522165,-31.2385380264035,31.2385380264035,-10.3559597035044
"1...681",16,72.5,30,60,"faible",287.076677829212,2.3489525614129,6.06907050737353,4.40007611784581,275.882225292517,150.753452230589,1410,244.979454283364,262.732333200338,1,297.668024575664,-21.7857992831468,21.7857992831468,-7.59682322103559
"1...682",19,70,30,60,"faible",287.076677829212,2.3489525614129,6.06907050737353,4.24834935516147,265.844794553321,150.753452230589,1680,236.883415954998,259.346154470173,1,293.663899592835,-27.8191050395139,27.8191050395139,-9.94411894956074
"1...683",1,95,300,75,"faible",287.076677829212,2.3489525614129,5.91182680554444,5.61623546526721,357.586374759934,146.118686596544,75,357.586374759934,344.032777213313,1,344.032777213313,13.5535975466205,13.5535975466205,3.86351983365964
"1...684",2,90,240,75,"faible",287.076677829212,2.3489525614129,5.91182680554444,5.32064412498999,336.586175666792,146.247430086379,390,255.246445049483,289.200587438839,1,385.265834469596,-48.6796588028037,48.6796588028037,-13.4874345764047
"1...685",4,85,180,75,"faible",287.076677829212,2.3489525614129,5.91182680554444,5.02505278471277,316.052878581108,146.462002569436,840,239.503399875967,272.905304969198,1,364.720646037389,-48.6677674562815,48.6677674562815,-14.2977850037734
"1...686",6,82.5,120,75,"faible",287.076677829212,2.3489525614129,5.91182680554444,4.87725711457416,305.954344982476,146.891147535552,1050,243.171241957141,268.489241292228,1,340.440740764443,-34.4863957819675,34.4863957819675,-10.6703768461104
"1...687",8,80,60,75,"faible",287.076677829212,2.3489525614129,5.91182680554444,4.72946144443555,295.964168915403,148.178582433898,1020,253.953116257564,269.059836217728,1,314.50508246214,-18.5409135467362,18.5409135467362,-6.07431529266971
"1...688",10,77.5,60,75,"faible",287.076677829212,2.3489525614129,5.91182680554444,4.58166577429694,286.079561056457,148.178582433898,1290,245.709984790801,264.461017941279,1,309.431435559999,-23.3518745035418,23.3518745035418,-7.84263418684835
"1...689",13,75,60,75,"faible",287.076677829212,2.3489525614129,5.91182680554444,4.43387010415833,276.297732082202,148.178582433898,1695,237.703231523077,259.174973165618,1,303.364525456816,-27.0667933746138,27.0667933746138,-9.3388151540268
"1...690",16,72.5,30,75,"faible",287.076677829212,2.3489525614129,5.91182680554444,4.28607443401972,266.615892669203,150.753452230589,1650,242.608684679113,259.693285544883,1,286.821371487753,-20.2054788185492,20.2054788185492,-7.30181363892362
"1...691",19,70,30,75,"faible",287.076677829212,2.3489525614129,5.91182680554444,4.13827876388111,257.031253494026,150.753452230589,1965,234.541287319045,256.336932843214,1,283.013751830073,-25.9824983360466,25.9824983360466,-9.6223455748669
"1...692",1,95,300,90,"faible",287.076677829212,2.3489525614129,5.78334936088768,5.4941818928433,346.978849651784,146.118686596544,90,346.978849651784,336.80986163288,1,336.80986163288,10.1689880189039,10.1689880189039,2.97430707792733
"1...693",2,90,240,90,"faible",287.076677829212,2.3489525614129,5.78334936088768,5.20501442479891,326.813839636091,146.247430086379,420,257.530744709542,287.074791960115,1,366.666717822355,-39.8528781862645,39.8528781862645,-11.4935819779353
"1...694",4,85,180,90,"faible",287.076677829212,2.3489525614129,5.78334936088768,4.91584695675453,307.076898922407,146.462002569436,900,241.182793909278,271.533904377328,1,348.888852148393,-41.8119532259858,41.8119532259858,-12.7482122832577
"1...695",6,82.5,120,90,"faible",287.076677829212,2.3489525614129,5.78334936088768,4.77126322273234,297.362426074073,146.891147535552,1140,243.912611925487,266.875105645376,1,327.216712708692,-29.8542866346196,29.8542866346196,-9.55980908770097
"1...696",8,80,60,90,"faible",287.076677829212,2.3489525614129,5.78334936088768,4.62667948871014,287.747136375545,148.178582433898,1140,252.882544279925,266.875105645376,1,304.388623591466,-16.6414872159215,16.6414872159215,-5.62083506554262
"1...697",10,77.5,60,90,"faible",287.076677829212,2.3489525614129,5.78334936088768,4.48209575468795,278.228418434925,148.178582433898,1440,244.680711160106,262.324165654591,1,299.516740054624,-21.2883216196987,21.2883216196987,-7.36945045990681
"1...698",13,75,60,90,"faible",287.076677829212,2.3489525614129,5.78334936088768,4.33751202066576,268.803660860316,148.178582433898,1890,236.699044339022,257.082662126966,1,293.694231309299,-24.8905704489835,24.8905704489835,-8.85001376733265
"1...699",16,72.5,30,90,"faible",287.076677829212,2.3489525614129,5.78334936088768,4.19292828664357,259.470252259817,150.753452230589,1890,240.003029707007,257.082662126966,1,279.198755661097,-19.7285034012801,19.7285034012801,-7.32490754477434
"1...700",19,70,30,90,"faible",287.076677829212,2.3489525614129,5.78334936088768,4.04834455262138,250.225581241532,150.753452230589,2250,232.003727994202,253.749348422275,1,275.511544016229,-25.2859627746968,25.2859627746968,-9.61924184536122
"1...701",1,95,300,105,"faible",287.076677829212,2.3489525614129,5.67472315961422,5.39098700163351,338.440469371003,146.118686596544,105,338.440469371003,331.035385128864,1,331.035385128864,7.40508424213942,7.40508424213942,2.21220352978119
"1...702",2,90,240,105,"faible",287.076677829212,2.3489525614129,5.67472315961422,5.1072508436528,318.934904592762,146.247430086379,450,258.615565887582,285.623402169123,1,353.865029177823,-34.930124585061,34.930124585061,-10.3835101140101
"1...703",4,85,180,105,"faible",287.076677829212,2.3489525614129,5.67472315961422,4.82351468567209,299.827523360052,146.462002569436,960,241.993627654553,270.256052274438,1,337.249627656845,-37.422104296793,37.422104296793,-11.7480604153077
"1...704",6,82.5,120,105,"faible",287.076677829212,2.3489525614129,5.67472315961422,4.68164660668173,290.41698409234,146.891147535552,1230,243.944521993959,265.389504354557,1,317.412319705334,-26.9953356129943,26.9953356129943,-8.88253838514509
"1...705",8,80,60,105,"faible",287.076677829212,2.3489525614129,5.67472315961422,4.53977852769138,281.098589733894,148.178582433898,1260,251.41027045517,264.919485955738,1,296.836542087058,-15.7379523531641,15.7379523531641,-5.44626948134375
"1...706",10,77.5,60,105,"faible",287.076677829212,2.3489525614129,5.67472315961422,4.39791044870102,271.869873292341,148.178582433898,1590,243.278860407738,260.407732970514,1,292.095136600816,-20.2252633084751,20.2252633084751,-7.17252416503882
"1...707",13,75,60,105,"faible",287.076677829212,2.3489525614129,5.67472315961422,4.25604236971067,262.728367775309,148.178582433898,2085,235.352571929387,255.202978334904,1,286.43470222464,-23.7063344493313,23.7063344493313,-8.63362295987366
"1...708",16,72.5,30,105,"faible",287.076677829212,2.3489525614129,5.67472315961422,4.11417429072031,253.671606190426,150.753452230589,2130,237.409793724178,254.795035851021,1,273.419343676594,-19.7477374861676,19.7477374861676,-7.49310436506253
"1...709",19,70,30,105,"faible",287.076677829212,2.3489525614129,5.67472315961422,3.97230621172995,244.69712154532,150.753452230589,2535,229.491696699826,251.480241329647,1,269.814035660229,-25.1169141149093,25.1169141149093,-9.76340892249106
"1...710",1,95,300,120,"faible",287.076677829212,2.3489525614129,5.58062690455698,5.30159555932913,331.314160054038,146.118686596544,120,331.314160054038,326.241564757968,1,326.241564757968,5.07259529607023,5.07259529607023,1.54286400518237
"1...711",2,90,240,120,"faible",287.076677829212,2.3489525614129,5.58062690455698,5.02256421410128,312.350267013625,146.247430086379,480,258.985048678251,284.277181049445,1,344.068578036482,-31.7183110228568,31.7183110228568,-9.66404644291882
"1...712",4,85,180,120,"faible",287.076677829212,2.3489525614129,5.58062690455698,4.74353286887344,293.760574508507,146.462002569436,1020,242.265035855256,269.059836217728,1,328.209938875685,-34.4493643671782,34.4493643671782,-11.0774911755017
"1...713",6,82.5,120,120,"faible",287.076677829212,2.3489525614129,5.58062690455698,4.60401719625951,284.600187717577,146.891147535552,1320,243.556122452277,264.013569711965,1,309.7518986198,-25.1517109022233,25.1517109022233,-8.46357284861828
"1...714",8,80,60,120,"faible",287.076677829212,2.3489525614129,5.58062690455698,4.46450152364559,275.526312173543,148.178582433898,1380,249.758805382787,263.149708100116,1,290.899268414639,-15.3729562410961,15.3729562410961,-5.42805860749884
"1...715",10,77.5,60,120,"faible",287.076677829212,2.3489525614129,5.58062690455698,4.32498585103166,266.536601580763,148.178582433898,1740,241.708938348836,258.670739613428,1,286.249027011141,-19.7124254303787,19.7124254303787,-7.13203253152279
"1...716",13,75,60,120,"faible",287.076677829212,2.3489525614129,5.58062690455698,4.18547017841774,257.628709643593,148.178582433898,2280,233.850808303649,253.496918280993,1,280.704111169141,-23.0754015255484,23.0754015255484,-8.57291275338214
"1...717",16,72.5,30,120,"faible",287.076677829212,2.3489525614129,5.58062690455698,4.04595450580381,248.800290066391,150.753452230589,2370,234.915333221322,252.759717967649,1,268.813034053094,-20.0127439867024,20.0127439867024,-7.73270047510704
"1...718",19,70,30,120,"faible",287.076677829212,2.3489525614129,5.58062690455698,3.90643883318989,240.048996553515,150.753452230589,2820,227.081530092655,249.460199113488,1,265.267343020316,-25.218346466801,25.218346466801,-9.98121156662752
"1...719",1,95,300,135,"faible",287.076677829212,2.3489525614129,5.4976281041214,5.22274669891533,325.209127261776,146.118686596544,135,325.209127261776,322.152149811499,1,322.152149811499,3.05697745027783,3.05697745027783,0.944442480124373
"1...720",2,90,240,135,"faible",287.076677829212,2.3489525614129,5.4976281041214,4.94786529370926,306.703053859976,146.247430086379,510,258.902126958566,283.020172900298,1,336.248780512792,-29.545726652816,29.545726652816,-9.19065008396448
"1...721",4,85,180,135,"faible",287.076677829212,2.3489525614129,5.4976281041214,4.67298388850319,288.551338512501,146.462002569436,1080,242.183638407615,267.935577238064,1,320.916121561599,-32.3647830490989,32.3647830490989,-10.6206763016237
"1...722",6,82.5,120,135,"faible",287.076677829212,2.3489525614129,5.4976281041214,4.53554318590015,279.602757214425,146.891147535552,1410,242.908102804831,262.732333200338,1,303.541766828706,-23.9390096142812,23.9390096142812,-8.21031789797298
"1...723",8,80,60,135,"faible",287.076677829212,2.3489525614129,5.4976281041214,4.39810248329712,270.736035956278,148.178582433898,1500,248.038744147276,261.533706137475,1,286.057189179843,-15.3211532235651,15.3211532235651,-5.50335475788862
"1...724",10,77.5,60,135,"faible",287.076677829212,2.3489525614129,5.4976281041214,4.26066178069408,261.948931580176,148.178582433898,1890,240.073577396159,257.082662126966,1,281.4742754454,-19.5253438652241,19.5253438652241,-7.1860544830597
"1...725",13,75,60,135,"faible",287.076677829212,2.3489525614129,5.4976281041214,4.12322107809105,253.239200928235,148.178582433898,2475,232.288373061433,251.935298680386,1,276.016018296364,-22.7768173681292,22.7768173681292,-8.6071205500813
"1...726",16,72.5,30,135,"faible",287.076677829212,2.3489525614129,5.4976281041214,3.98578037548801,244.604600842571,150.753452230589,2610,232.54758727324,250.926782620813,1,265.009562949173,-20.4049621066019,20.4049621066019,-8.00800431243134
"1...727",19,70,30,135,"faible",287.076677829212,2.3489525614129,5.4976281041214,3.84833967288498,236.0428881653,150.753452230589,3105,224.797023396904,247.640171187493,1,261.509445876984,-25.4665577116834,25.4665577116834,-10.2367353017056
"1...728",1,95,300,150,"faible",287.076677829212,2.3489525614129,5.42338314927314,5.15221399180949,319.875232672532,146.118686596544,150,319.875232672532,318.591562752071,1,318.591562752071,1.28366992046102,1.28366992046102,0.402110158166436
"1...729",2,90,240,150,"faible",287.076677829212,2.3489525614129,5.42338314927314,4.88104483434583,301.764527805476,146.247430086379,540,258.522129713148,281.841316950351,1,329.812766366695,-28.0482385612192,28.0482385612192,-8.88196546013674
"1...730",4,85,180,150,"faible",287.076677829212,2.3489525614129,5.42338314927314,4.60987567688217,283.991378975664,146.462002569436,1140,241.863614563423,266.875105645376,1,314.862784582441,-30.8714056067772,30.8714056067772,-10.3101581270986
"1...731",6,82.5,120,150,"faible",287.076677829212,2.3489525614129,5.42338314927314,4.47429109815034,275.226004327767,146.891147535552,1500,242.096378956944,261.533706137475,1,298.367362147887,-23.1413578201202,23.1413578201202,-8.06890705947604
"1...732",8,80,60,150,"faible",287.076677829212,2.3489525614129,5.42338314927314,4.33870651941852,266.538558192832,148.178582433898,1620,246.308199913892,260.047084101907,1,281.998817918491,-15.4602597256599,15.4602597256599,-5.63690293458591
"1...733",10,77.5,60,150,"faible",287.076677829212,2.3489525614129,5.42338314927314,4.20312194068669,257.926887072075,148.178582433898,2040,238.427178380723,255.620098647349,1,277.467658880619,-19.5407718085448,19.5407718085448,-7.29957821059739
"1...734",13,75,60,150,"faible",287.076677829212,2.3489525614129,5.42338314927314,4.06753736195486,249.388837466713,148.178582433898,2670,230.71576708327,250.495697848212,1,272.076980950491,-22.6881434837778,22.6881434837778,-8.70168002675335
"1...735",16,72.5,30,150,"faible",287.076677829212,2.3489525614129,5.42338314927314,3.93195278322303,240.922255877963,150.753452230589,2850,230.311364494009,249.259897711862,1,261.785493497168,-20.8632376192045,20.8632376192045,-8.30034454218684
"1...736",19,70,30,150,"faible",287.076677829212,2.3489525614129,5.42338314927314,3.7963682044912,232.524988807042,150.753452230589,3390,222.64124575508,245.98437448326,1,258.321482842746,-25.7964940357038,25.7964940357038,-10.5110235178014
"1...737",1,95,300,165,"faible",287.076677829212,2.3489525614129,5.35622037049461,5.08840935196988,315.143223532113,146.118686596544,165,315.143223532113,315.441691422352,1,315.441691422352,-0.298467890239294,0.298467890239294,-0.0946638218457374
"1...738",2,90,240,165,"faible",287.076677829212,2.3489525614129,5.35622037049461,4.82059833344515,297.37973072926,146.247430086379,570,257.942399434636,280.731616338513,1,324.390485396622,-27.0107546673619,27.0107546673619,-8.68833982935375
"1...739",4,85,180,165,"faible",287.076677829212,2.3489525614129,5.35622037049461,4.55278731492042,279.939305191152,146.462002569436,1200,241.378674817433,265.871681802123,1,309.728871841413,-29.7895666502615,29.7895666502615,-10.1038407058607
"1...740",6,82.5,120,165,"faible",287.076677829212,2.3489525614129,5.35622037049461,4.41888180565805,271.335056448444,146.891147535552,1590,241.181137442079,260.407732970514,1,293.963369801843,-22.628313353399,22.628313353399,-8.00579386130478
"1...741",8,80,60,165,"faible",287.076677829212,2.3489525614129,5.35622037049461,4.28497629639569,262.805351084403,148.178582433898,1740,244.598533019612,258.670739613428,1,278.52443254119,-15.7190814567865,15.7190814567865,-5.80758049243359
"1...742",10,77.5,60,165,"faible",287.076677829212,2.3489525614129,5.35622037049461,4.15107078713332,254.348114619857,148.178582433898,2190,236.799354935608,254.264804386017,1,274.034437128075,-19.6863225082175,19.6863225082175,-7.45154147997262
"1...743",13,75,60,165,"faible",287.076677829212,2.3489525614129,5.35622037049461,4.01716527787096,245.961272575632,148.178582433898,2865,229.160653504182,249.160579685743,1,268.698077398784,-22.7368048231527,22.7368048231527,-8.83567152691695
"1...744",16,72.5,30,165,"faible",287.076677829212,2.3489525614129,5.35622037049461,3.88325976860859,237.642750472554,150.753452230589,3090,228.20208028602,247.731618842695,1,258.996642070221,-21.3538915976669,21.3538915976669,-8.59935475047027
"1...745",19,70,30,165,"faible",287.076677829212,2.3489525614129,5.35622037049461,3.74935425934623,229.390473831452,150.753452230589,3675,220.608939975474,244.465767896966,1,255.562054533784,-26.1715807023322,26.1715807023322,-10.7934608736059
"1...746",1,95,300,180,"faible",287.076677829212,2.3489525614129,5.29490553802828,5.03016026112686,310.893506457835,146.118686596544,180,310.893506457835,312.619501445837,1,312.619501445837,-1.72599498800162,1.72599498800162,-0.553635598976396
"1...747",2,90,240,180,"faible",287.076677829212,2.3489525614129,5.29490553802828,4.76541498422545,293.439052832796,146.247430086379,600,257.226657510055,279.683403859817,1,319.737052071673,-26.2979992388771,26.2979992388771,-8.5776334167406
"1...748",4,85,180,180,"faible",287.076677829212,2.3489525614129,5.29490553802828,4.50066970732404,276.294988115426,146.462002569436,1260,240.778340378328,264.919485955738,1,305.29896213487,-29.0039740194439,29.0039740194439,-9.97396001349798
"1...749",6,82.5,120,180,"faible",287.076677829212,2.3489525614129,5.29490553802828,4.36829706887333,267.834341473666,146.891147535552,1680,240.201548693666,259.346154470173,1,290.150995521867,-22.3166540482006,22.3166540482006,-7.99901093041778
"1...750",8,80,60,180,"faible",287.076677829212,2.3489525614129,5.29490553802828,4.23592443042262,259.445279910684,148.178582433898,1860,242.926660342511,257.38957309151,1,275.499407392701,-16.0541274820173,16.0541274820173,-6.00216353692377
"1...751",10,77.5,60,180,"faible",287.076677829212,2.3489525614129,5.29490553802828,4.10355179197192,251.125799377099,148.178582433898,2340,235.206240942832,253.002192443427,1,271.042954659409,-19.9171552823102,19.9171552823102,-7.62862776768817
"1...752",13,75,60,180,"faible",287.076677829212,2.3489525614129,5.29490553802828,3.97117915352121,242.873895823532,148.178582433898,3060,227.638198848673,247.9158472575,1,265.751285328806,-22.8773895052747,22.8773895052747,-8.99577541695588
"1...753",16,72.5,30,180,"faible",287.076677829212,2.3489525614129,5.29490553802828,3.8388065150705,234.687565200601,150.753452230589,3330,226.211551655298,246.320777265409,1,256.545208229939,-21.857643029338,21.857643029338,-8.89909802910517
"1...754",19,70,30,180,"faible",287.076677829212,2.3489525614129,5.29490553802828,3.70643387661979,226.564803458929,150.753452230589,3960,218.691745955596,243.063465025145,1,253.135135006428,-26.570331547499,26.570331547499,-11.0778965836444
"1...755",1,95,300,195,"faible",287.076677829212,2.3489525614129,5.23850153277732,4.97657645613845,307.038589241651,146.118686596544,195,307.038589241651,310.064550242169,1,310.064550242169,-3.02596100051863,3.02596100051863,-0.980698624560465
"1...756",2,90,240,195,"faible",287.076677829212,2.3489525614129,5.23850153277732,4.71465137949958,289.862229073899,146.247430086379,630,256.418025182926,278.69032353538,1,315.68326469186,-25.821035617961,25.821035617961,-8.5281901636772
"1...757",4,85,180,195,"faible",287.076677829212,2.3489525614129,5.23850153277732,4.45272630286072,272.985029386688,146.462002569436,1320,240.09691456938,264.013569711965,1,301.42241861648,-28.4373892297926,28.4373892297926,-9.9014695330468
"1...758",6,82.5,120,195,"faible",287.076677829212,2.3489525614129,5.23850153277732,4.32176376454129,264.653763011395,146.891147535552,1770,239.183805158103,258.34205455658,1,286.804749859282,-22.1509868478875,22.1509868478875,-8.03360047252805
"1...759",8,80,60,195,"faible",287.076677829212,2.3489525614129,5.23850153277732,4.19080122622185,256.39146470197,148.178582433898,1980,241.301378954447,256.191327766984,1,272.829128015284,-16.4376633133142,16.4376633133142,-6.21202709778012
"1...760",10,77.5,60,195,"faible",287.076677829212,2.3489525614129,5.23850153277732,4.05983868790242,248.196193773657,148.178582433898,2490,233.656340381508,251.820485463527,1,268.400631206746,-20.204437433089,20.204437433089,-7.82212993037865
"1...761",13,75,60,195,"faible",287.076677829212,2.3489525614129,5.23850153277732,3.92887614958299,240.066009541701,148.178582433898,3255,226.156456958239,246.750130092212,1,263.146465179128,-23.0804556374271,23.0804556374271,-9.17324462205818
"1...762",16,72.5,30,195,"faible",287.076677829212,2.3489525614129,5.23850153277732,3.79791361126355,231.998971321344,150.753452230589,3570,224.330545137278,245.01072671206,1,254.36215723514,-22.3631859137957,22.3631859137957,-9.19612386794538
"1...763",19,70,30,195,"faible",287.076677829212,2.3489525614129,5.23850153277732,3.66695107294412,223.993138427833,150.753452230589,4245,216.880486440483,241.761040658043,1,250.972892401386,-26.9797539735532,26.9797539735532,-11.3607088601476
"1...764",1,95,300,210,"faible",287.076677829212,2.3489525614129,5.18627943805826,4.92696546615535,303.51257142132,146.118686596544,210,303.51257142132,307.731474302962,1,307.731474302962,-4.21890288164155,4.21890288164155,-1.38043156776847
"1...765",2,90,240,210,"faible",287.076677829212,2.3489525614129,5.18627943805826,4.66765149425244,286.588750025661,146.247430086379,660,255.546412401777,277.746920474189,1,312.10783368651,-25.5190836608483,25.5190836608483,-8.52488033341336
"1...766",4,85,180,210,"faible",287.076677829212,2.3489525614129,5.18627943805826,4.40833752234952,269.954044253683,146.462002569436,1380,239.358704923202,263.149708100116,1,297.990306600982,-28.0362623472988,28.0362623472988,-9.87289064680674
"1...767",6,82.5,120,210,"faible",287.076677829212,2.3489525614129,5.18627943805826,4.27868053639807,261.740401671701,146.891147535552,1860,238.145743982767,257.38957309151,1,283.833592032212,-22.093190360511,22.093190360511,-8.0990628642395
"1...768",8,80,60,210,"faible",287.076677829212,2.3489525614129,5.18627943805826,4.14902355044661,253.593388329789,148.178582433898,2100,239.726763757225,255.066000612375,1,270.444961457752,-16.851573127963,16.851573127963,-6.43142744602376
"1...769",10,77.5,60,210,"faible",287.076677829212,2.3489525614129,5.18627943805826,4.01936656449515,245.511121006,148.178582433898,2640,232.153689455838,250.710001896398,1,266.04016576336,-20.5290447573603,20.5290447573603,-8.02619220724043
"1...770",13,75,60,210,"faible",287.076677829212,2.3489525614129,5.18627943805826,3.8897095785437,237.491716478383,148.178582433898,3450,224.719294516292,245.654047348574,1,260.817979679238,-23.326263200855,23.326263200855,-9.36215505366232
"1...771",16,72.5,30,210,"faible",287.076677829212,2.3489525614129,5.18627943805826,3.76005259259224,229.533291524989,150.753452230589,3810,222.54987692834,243.788115885796,1,252.397109397904,-22.8638178729152,22.8638178729152,-9.48843145364195
"1...772",19,70,30,210,"faible",287.076677829212,2.3489525614129,5.18627943805826,3.63039560664078,221.633962923867,150.753452230589,4530,215.166141994495,240.545286613086,1,249.025759321355,-27.3917963974881,27.3917963974881,-11.6397452778916
"1...773",1,95,300,225,"faible",287.076677829212,2.3489525614129,5.1376618791443,4.88077878518708,300.264669749073,146.118686596544,225,300.264669749073,305.585499968018,1,305.585499968018,-5.3208302189455,5.3208302189455,-1.75648385851905
"1...774",2,90,240,225,"faible",287.076677829212,2.3489525614129,5.1376618791443,4.62389569122987,283.571950613266,146.247430086379,690,254.63302338059,276.848472807722,1,308.921221166501,-25.3492705532351,25.3492705532351,-8.55681441090348
"1...775",4,85,180,225,"faible",287.076677829212,2.3489525614129,5.1376618791443,4.36701259727265,267.159284166036,146.462002569436,1440,238.581297358434,262.324165654591,1,294.921512394672,-27.7622282286362,27.7622282286362,-9.87837634678478
"1...776",6,82.5,120,225,"faible",287.076677829212,2.3489525614129,5.1376618791443,4.23857105029404,259.053393812119,146.891147535552,1950,237.099714855456,256.483670768101,1,281.169612993247,-22.116219181128,22.116219181128,-8.18781092346039
"1...777",8,80,60,225,"faible",287.076677829212,2.3489525614129,5.1376618791443,4.11012950331544,251.012024364126,148.178582433898,2220,238.204154354883,254.005279060711,1,268.295697970446,-17.2836736063209,17.2836736063209,-6.65642849623776
"1...778",10,77.5,60,225,"faible",287.076677829212,2.3489525614129,5.1376618791443,3.98168795633683,243.033345066648,148.178582433898,2790,230.699717935949,249.662693494079,1,263.911295742037,-20.8779506753893,20.8779506753893,-8.23677734992306
"1...779",13,75,60,225,"faible",287.076677829212,2.3489525614129,5.1376618791443,3.85324640935822,235.11552516428,148.178582433898,3645,223.328123309548,244.619798420973,1,258.716759310603,-23.6012341463231,23.6012341463231,-9.55840065070656
"1...780",16,72.5,30,225,"faible",287.076677829212,2.3489525614129,5.1376618791443,3.72480486237962,227.256733901613,150.753452230589,4050,220.860936775283,242.642056875546,1,250.612267082711,-23.3555331810983,23.3555331810983,-9.77486848194383
"1...781",19,70,30,225,"faible",287.076677829212,2.3489525614129,5.1376618791443,3.59636331540101,219.455140523241,150.753452230589,4815,213.54030997818,239.405438715195,1,247.256535012245,-27.8013944890035,27.8013944890035,-11.9137343016351
"1...782",1,95,300,240,"faible",287.076677829212,2.3489525614129,5.09218312237173,4.83757396625314,297.254912049044,146.118686596544,240,297.254912049044,303.599304127823,1,303.599304127823,-6.34439207877836,6.34439207877836,-2.11179081646348
"1...783",2,90,240,240,"faible",287.076677829212,2.3489525614129,5.09218312237173,4.58296481013456,280.775073679813,146.247430086379,720,253.693099920762,275.990929210684,1,306.055760900536,-25.2806872207231,25.2806872207231,-8.61600506687812
"1...784",4,85,180,240,"faible",287.076677829212,2.3489525614129,5.09218312237173,4.32835565401597,264.567050951623,146.462002569436,1500,237.777580230171,261.533706137475,1,292.154297562486,-27.5872466108634,27.5872466108634,-9.91061208070927
"1...785",6,82.5,120,240,"faible",287.076677829212,2.3489525614129,5.09218312237173,4.20105107595668,256.560514035976,146.891147535552,2040,236.054318028373,255.620098647349,1,278.761110938955,-22.200596902979,22.200596902979,-8.2943022912697
"1...786",8,80,60,240,"faible",287.076677829212,2.3489525614129,5.09218312237173,4.07374649789739,248.616583330261,148.178582433898,2340,236.733249916817,253.002192443427,1,266.342248892491,-17.7256655622301,17.7256655622301,-6.88430392997422
"1...787",10,77.5,60,240,"faible",287.076677829212,2.3489525614129,5.09218312237173,3.94644191983809,240.733476267699,148.178582433898,2940,229.29427956253,248.67180892862,1,261.975625903072,-21.2421496353732,21.2421496353732,-8.45107022874523
"1...788",13,75,60,240,"faible",287.076677829212,2.3489525614129,5.09218312237173,3.8191373417788,232.909410281515,148.178582433898,3840,221.982862252566,243.640855077747,1,256.805307117177,-23.8958968356623,23.8958968356623,-9.75910912483682
"1...789",16,72.5,30,240,"faible",287.076677829212,2.3489525614129,5.09218312237173,3.69183276371951,225.142602804931,150.753452230589,4290,219.255829800652,241.5636121824,1,248.978673849798,-23.8360710448664,23.8360710448664,-10.0548413321787
"1...790",19,70,30,240,"faible",287.076677829212,2.3489525614129,5.09218312237173,3.56452818566021,217.431271271172,150.753452230589,5100,211.99531612679,238.332697639478,1,245.636746560065,-28.2054752888926,28.2054752888926,-12.1820010032185
"1...791",1,95,300,255,"faible",287.076677829212,2.3489525614129,5.04946251690249,4.79698939105737,294.451317861823,146.118686596544,255,294.451317861823,301.751095738992,1,301.751095738992,-7.29977787716842,7.29977787716842,-2.44875824406037
"1...792",2,90,240,255,"faible",287.076677829212,2.3489525614129,5.04946251690249,4.54451626521224,278.168691938571,146.247430086379,750,252.737754362825,275.170757171006,1,303.459211527257,-25.2905195886858,25.2905195886858,-8.6964602069411
