X,Nrep,rest,interval_duration,profil,PAM,rest_power,duration,Wbal_skiba,power_skiba,percent_power_max,percent_PAM,cumul_time
1...147,15,240,15,pursuiter,416.548283671423,208.274141835712,3585,0,1442.80186429522,163.64042577723473,346.370858037988,225
1...148,16,240,15,pursuiter,416.548283671423,208.274141835712,3840,0,1442.79719243017,163.63989590130038,346.3697364717175,240
1...149,17,240,15,pursuiter,416.548283671423,208.274141835712,4095,0,1442.79506964922,163.63965513866546,346.3692268594989,255
1...150,18,240,15,pursuiter,416.548283671423,208.274141835712,4350,0,1442.79410510645,163.63954574166962,346.36899530344454,270
1...151,19,240,15,pursuiter,416.548283671423,208.274141835712,4605,0,1442.79366683978,163.63949603412053,346.3688900895504,285
1...152,20,240,15,pursuiter,416.548283671423,208.274141835712,4860,0,1442.79346770107,163.6394734481064,346.36884228267724,300
1...153,2,270,15,pursuiter,416.548283671423,208.274141835712,300,0,1798.29734319979,203.9601903751564,431.7140206051846,30
1...154,3,270,15,pursuiter,416.548283671423,208.274141835712,585,0,1631.41001853526,185.0320800498572,391.64967963765054,45
1...155,4,270,15,pursuiter,416.548283671423,208.274141835712,870,0,1573.07810841129,178.41616219910742,377.64604250587865,60
1...156,5,270,15,pursuiter,416.548283671423,208.274141835712,1155,0,1550.52891682867,175.8586666740272,372.2326984911408,75
1...157,6,270,15,pursuiter,416.548283671423,208.274141835712,1440,0,1541.47687108235,174.8319972076647,370.0595900902285,90
1...158,7,270,15,pursuiter,416.548283671423,208.274141835712,1725,0,1537.78821392027,174.41363523885488,369.1740607754589,105
1...159,8,270,15,pursuiter,416.548283671423,208.274141835712,2010,0,1536.27594453015,174.242115910378,368.811012972983,120
1...160,9,270,15,pursuiter,416.548283671423,208.274141835712,2295,0,1535.65440299674,174.17162160088031,368.6618006108693,135
1...161,10,270,15,pursuiter,416.548283671423,208.274141835712,2580,0,1535.39868885115,174.14261888561003,368.6004117741813,150
1...162,11,270,15,pursuiter,416.548283671423,208.274141835712,2865,0,1535.29343892403,174.1306815965663,368.5751446127871,165
1...163,12,270,15,pursuiter,416.548283671423,208.274141835712,3150,0,1535.25011139306,174.12576745291895,368.5647430500707,180
1...164,13,270,15,pursuiter,416.548283671423,208.274141835712,3435,0,1535.23227376976,174.1237443364094,368.5604608038104,195
1...165,14,270,15,pursuiter,416.548283671423,208.274141835712,3720,0,1535.22492993732,174.12291140993693,368.55869778311677,210
1...166,15,270,15,pursuiter,416.548283671423,208.274141835712,4005,0,1535.2219064109,174.12256848610033,368.55797193054735,225
1...167,16,270,15,pursuiter,416.548283671423,208.274141835712,4290,0,1535.22066158981,174.12242730035737,368.557673088579,240
1...168,17,270,15,pursuiter,416.548283671423,208.274141835712,4575,0,1535.22014908141,174.1223691724225,368.55755005160586,255
1...169,18,270,15,pursuiter,416.548283671423,208.274141835712,4860,0,1535.21993807511,174.1223452404041,368.55749939570154,270
1...170,19,270,15,pursuiter,416.548283671423,208.274141835712,5145,0,1535.21985120108,174.12233538728177,368.55747854000884,285
1...171,2,300,15,pursuiter,416.548283671423,208.274141835712,330,0,1842.42357703251,208.96492170454053,442.3073264865088,30
1...172,3,300,15,pursuiter,416.548283671423,208.274141835712,645,0,1694.61739399597,192.20096587445695,406.82376099590397,45
1...173,4,300,15,pursuiter,416.548283671423,208.274141835712,960,0,1646.51385678383,186.74513475475518,395.27563101967183,60
1...174,5,300,15,pursuiter,416.548283671423,208.274141835712,1275,0,1629.41199037848,184.80546668985153,391.17001659854986,75
1...175,6,300,15,pursuiter,416.548283671423,208.274141835712,1590,0,1623.14339164791,184.09449161372896,389.6651253347283,90
1...176,7,300,15,pursuiter,416.548283671423,208.274141835712,1905,0,1620.82006053591,183.83098287992584,389.1073673981159,105
1...177,8,300,15,pursuiter,416.548283671423,208.274141835712,2220,0,1619.95543188518,183.73291799378586,388.8997975473631,120
1...178,9,300,15,pursuiter,416.548283671423,208.274141835712,2535,0,1619.6331700142,183.69636753520666,388.82243271749525,135
1...179,10,300,15,pursuiter,416.548283671423,208.274141835712,2850,0,1619.51298940664,183.68273683075725,388.7935811744038,150
1...180,11,300,15,pursuiter,416.548283671423,208.274141835712,3165,0,1619.46816117025,183.67765247934958,388.7828193400266,165
1...181,12,300,15,pursuiter,416.548283671423,208.274141835712,3480,0,1619.45143859546,183.67575582997145,388.7788047814639,180
