X,Nrep,rest,interval_duration,niveau_endurance,PAM,rest_power,duration,PC,DR,power_cogganTSS,percent_power_max,percent_PAM,cumul_time
1...642,12,150,60,moyenne,331.614571833768,165.807285916884,2370,246.781240012437,1,340.04755357434,70.17651066063767,102.54300698969261,720
1...643,13,150,60,moyenne,331.614571833768,165.807285916884,2580,244.54389242925,1,336.967734684413,69.54092031190562,101.61427250347985,780
1...644,14,150,60,moyenne,331.614571833768,165.807285916884,2790,242.50829370901,1,334.144090228137,68.95819735682225,100.76278867372478,840
1...645,15,150,60,moyenne,331.614571833768,165.807285916884,3000,240.640951425757,1,331.536679434239,68.42009911305811,99.97651116502561,900
1...646,16,150,60,moyenne,331.614571833768,165.807285916884,3210,238.916046286484,1,329.114277159855,67.92018156550989,99.24602388245883,960
1...647,17,150,60,moyenne,331.614571833768,165.807285916884,3420,237.313265375756,1,326.852005385756,67.45331057172223,98.56382473735219,1020
1...648,18,150,60,moyenne,331.614571833768,165.807285916884,3630,235.816346351592,1,324.729718267099,67.01532858055107,97.92383865142081,1080
1...649,19,150,60,moyenne,331.614571833768,165.807285916884,3840,234.412071013691,1,322.730870401094,66.60282107357669,97.32107627733343,1140
1...650,20,150,60,moyenne,331.614571833768,165.807285916884,4050,233.089552076512,1,320.841704642874,66.21294895252213,96.75138908060582,1200
1...651,2,180,60,moyenne,331.614571833768,165.807285916884,300,331.614571833768,1,444.621124081919,91.75763426646218,134.07767988699814,120
1...652,3,180,60,moyenne,331.614571833768,165.807285916884,540,296.868661807769,1,411.115565575376,84.84300377137467,123.97391444591292,180
1...653,4,180,60,moyenne,331.614571833768,165.807285916884,780,281.263010823851,1,394.075120726592,81.32632221603664,118.83528475465614,240
1...654,5,180,60,moyenne,331.614571833768,165.807285916884,1020,271.64695704768,1,382.753509214051,78.98985138231328,115.42119729464662,300
1...655,6,180,60,moyenne,331.614571833768,165.807285916884,1260,264.80463071992,1,374.276189259333,77.2403645004856,112.86481989909372,360
1...656,7,180,60,moyenne,331.614571833768,165.807285916884,1500,259.52577918789,1,367.491826259911,75.84025761146341,110.81896197376018,420
1...657,8,180,60,moyenne,331.614571833768,165.807285916884,1740,255.23941109454,1,361.829531793163,74.67171496549334,109.11146931581197,480
1...658,9,180,60,moyenne,331.614571833768,165.807285916884,1980,251.635135325039,1,356.965852927899,73.66798472791201,107.64480310800066,540
1...659,10,180,60,moyenne,331.614571833768,165.807285916884,2220,248.526940585683,1,352.700017506691,72.7876330189635,106.35841952189384,600
1...660,11,180,60,moyenne,331.614571833768,165.807285916884,2460,245.795121278366,1,348.898859846069,72.00317808526529,105.21216179274693,660
1...661,12,180,60,moyenne,331.614571833768,165.807285916884,2700,243.358343297344,1,345.469499864449,71.29545201936753,104.1780214765792,720
1...662,13,180,60,moyenne,331.614571833768,165.807285916884,2940,241.158932660462,1,342.344551756848,70.65054823493534,103.2356780535141,780
1...663,14,180,60,moyenne,331.614571833768,165.807285916884,3180,239.154559972598,1,339.473552163746,70.05805247534458,102.36991405007304,840
1...664,15,180,60,moyenne,331.614571833768,165.807285916884,3420,237.313265375756,1,336.817714404631,69.50996023102054,101.56903315258148,900
1...665,16,180,60,moyenne,331.614571833768,165.807285916884,3660,235.610339940543,1,334.34657165776,68.99998398359008,100.82384794156798,960
1...666,17,180,60,moyenne,331.614571833768,165.807285916884,3900,234.026293046087,1,332.035747438396,68.523093093594,100.12700756854531,1020
1...667,18,180,60,moyenne,331.614571833768,165.807285916884,4140,232.545483029216,1,329.865427402366,68.075198422556,99.4725369208809,1080
1...668,19,180,60,moyenne,331.614571833768,165.807285916884,4380,231.155168090605,1,327.819283182145,67.65293024219649,98.85551209929172,1140
1...669,20,180,60,moyenne,331.614571833768,165.807285916884,4620,229.844832059973,1,325.883696593845,67.25347813198236,98.27182647365817,1200
1...670,2,210,60,moyenne,331.614571833768,165.807285916884,330,324.837470612731,1,446.246105357162,92.09298593885848,134.56770095762153,120
1...671,3,210,60,moyenne,331.614571833768,165.807285916884,600,292.043211850818,1,414.863890783084,85.61655553239551,125.1042402898529,180
1...672,4,210,60,moyenne,331.614571833768,165.807285916884,870,277.202760824934,1,398.55363206487,82.25056441502,120.18580180627805,240
1...673,5,210,60,moyenne,331.614571833768,165.807285916884,1140,267.977348490397,1,387.529795385434,79.97554615912054,116.86150980714298,300
1...674,6,210,60,moyenne,331.614571833768,165.807285916884,1410,261.366260037089,1,379.175743255711,78.25149838351182,114.34230442858357,360
1...675,7,210,60,moyenne,331.614571833768,165.807285916884,1680,256.237704390654,1,372.432656182913,76.85990971635098,112.30889346129405,420
1...676,8,210,60,moyenne,331.614571833768,165.807285916884,1950,252.055519175966,1,366.769390277717,75.69116659206578,110.60110786131901,480
1...677,9,210,60,moyenne,331.614571833768,165.807285916884,2220,248.526940585683,1,361.881732465584,74.68248775596378,109.12721068451367,540
1...678,10,210,60,moyenne,331.614571833768,165.807285916884,2490,245.475756318448,1,357.579036400726,73.79452901874858,107.82971159059123,600
1...679,11,210,60,moyenne,331.614571833768,165.807285916884,2760,242.788106340304,1,353.733797866579,73.0009769988977,106.67016105790998,660
1...680,12,210,60,moyenne,331.614571833768,165.807285916884,3030,240.386341161622,1,350.25644559193,72.28334663688617,105.62154843047935,720
1...681,13,210,60,moyenne,331.614571833768,165.807285916884,3300,238.215214327016,1,347.081590523824,71.62814342136232,104.66415531878657,780
1...682,14,210,60,moyenne,331.614571833768,165.807285916884,3570,236.234054904718,1,344.160000875911,71.02520725870602,103.78313563628072,840
1...683,15,210,60,moyenne,331.614571833768,165.807285916884,3840,234.412071013691,1,341.453659087687,70.46669236466751,102.96702500119662,900
1...684,16,210,60,moyenne,331.614571833768,165.807285916884,4110,232.725397751465,1,338.932579870139,69.94641059605337,102.20678120261837,960
1...685,17,210,60,moyenne,331.614571833768,165.807285916884,4380,231.155168090605,1,336.57268533059,69.45939293463549,101.49514343395845,1020
1...686,18,210,60,moyenne,331.614571833768,165.807285916884,4650,229.686210056552,1,334.354341284455,69.00158742194704,100.82619091059135,1080
1...687,19,210,60,moyenne,331.614571833768,165.807285916884,4920,228.306141645029,1,332.261321860872,68.56964548221512,100.19503064160527,1140
1...688,20,210,60,moyenne,331.614571833768,165.807285916884,5190,227.004726448099,1,330.280060023047,68.16076725026736,99.59757142053758,1200
1...689,2,240,60,moyenne,331.614571833768,165.807285916884,360,319.100880383988,1,448.065094722456,92.46837557258286,135.11622611899648,120
1...690,3,240,60,moyenne,331.614571833768,165.807285916884,660,287.939738099878,1,418.464898345814,86.35970496240519,126.19014177567031,180
1...691,4,240,60,moyenne,331.614571833768,165.807285916884,960,273.718570133765,1,402.727879427407,83.11201485469556,121.44456656424818,240
1...692,5,240,60,moyenne,331.614571833768,165.807285916884,1260,264.80463071992,1,391.919207377083,80.88140069090016,118.18515851394629,300
1...693,6,240,60,moyenne,331.614571833768,165.807285916884,1560,258.376240994699,1,383.640283733527,79.17285737916714,115.68860849873583,360
1...694,7,240,60,moyenne,331.614571833768,165.807285916884,1860,253.365659937805,1,376.908503463592,77.78360212673996,113.65860715328546,420
1...695,8,240,60,moyenne,331.614571833768,165.807285916884,2160,249.264835722742,1,371.224799614028,76.61064116996118,111.94465839098162,480
1...696,9,240,60,moyenne,331.614571833768,165.807285916884,2460,245.795121278366,1,366.300189917638,75.59433647602775,110.45961819230827,540
1...697,10,240,60,moyenne,331.614571833768,165.807285916884,2760,242.788106340304,1,361.951884009213,74.69696511507898,109.148365226439,600
1...698,11,240,60,moyenne,331.614571833768,165.807285916884,3060,240.134563869236,1,358.056672551775,73.89310005122233,107.97374511372857,660
1...699,12,240,60,moyenne,331.614571833768,165.807285916884,3360,237.759753684128,1,354.527429277277,73.1647608066859,106.90948450087856,720
1...700,13,240,60,moyenne,331.614571833768,165.807285916884,3660,235.610339940543,1,351.300193953967,72.49874773971897,105.93629586641535,780
1...701,14,240,60,moyenne,331.614571833768,165.807285916884,3960,233.64695339465,1,348.326580664046,71.88507532082554,105.03958819959678,840
1...702,15,240,60,moyenne,331.614571833768,165.807285916884,4260,231.83971662771,1,345.569071826586,71.31600094785992,104.20804788995012,900
1...703,16,240,60,moyenne,331.614571833768,165.807285916884,4560,230.165424101384,1,342.99797153118,70.78539619745496,103.43271999009688,960
1...704,17,240,60,moyenne,331.614571833768,165.807285916884,4860,228.605694963515,1,340.589360579342,70.28832480152141,102.70639154846093,1020
1...705,18,240,60,moyenne,331.614571833768,165.807285916884,5160,227.145722743575,1,338.323681366148,69.82075060553903,102.02316487338894,1080
1...706,2,270,60,moyenne,331.614571833768,165.807285916884,390,314.165032032959,1,450.000706664902,92.86783291519897,135.69991939029708,120
1...707,3,270,60,moyenne,331.614571833768,165.807285916884,720,284.386253230241,1,421.908913800437,87.07045551692701,127.22870152157601,180
1...708,4,270,60,moyenne,331.614571833768,165.807285916884,1050,270.674854624842,1,406.62557088031,83.91639172175844,122.61993453175018,240
1...709,5,270,60,moyenne,331.614571833768,165.807285916884,1380,262.014106032336,1,395.970866652917,81.71755230374119,119.40695623333752,300
1...710,6,270,60,moyenne,331.614571833768,165.807285916884,1710,255.733072997989,1,387.732223126264,80.01732170599053,116.92255288486739,360
1...711,7,270,60,moyenne,331.614571833768,165.807285916884,2040,250.817106832969,1,380.990554977191,78.62602586586186,114.88956980098395,420
1...712,8,270,60,moyenne,331.614571833768,165.807285916884,2370,246.781240012437,1,375.273006956145,77.44608039813502,113.16541516283614,480
1...713,9,270,60,moyenne,331.614571833768,165.807285916884,2700,243.358343297344,1,370.302799539386,76.42036558236437,111.66662474802574,540
1...714,10,270,60,moyenne,331.614571833768,165.807285916884,3030,240.386341161622,1,365.903301021917,75.5124294676435,110.33993439990849,600
1...715,11,270,60,moyenne,331.614571833768,165.807285916884,3360,237.759753684128,1,361.954583759389,74.69752226964461,109.14917934934107,660
1...716,12,270,60,moyenne,331.614571833768,165.807285916884,3690,235.406186142385,1,358.371330988188,73.95803694279908,108.06863190795868,720
1...717,13,270,60,moyenne,331.614571833768,165.807285916884,4020,233.273838776329,1,355.090596495163,73.28098311104976,107.07931033656841,780
1...718,14,270,60,moyenne,331.614571833768,165.807285916884,4350,231.324386348209,1,352.064560496418,72.65649207944767,106.16679434488215,840
1...719,15,270,60,moyenne,331.614571833768,165.807285916884,4680,229.528683298821,1,349.256011553021,72.0768844251784,105.31986264104711,900
1...720,16,270,60,moyenne,331.614571833768,165.807285916884,5010,227.864050762005,1,346.635405716087,71.53606308557504,104.52960610242683,960
1...721,17,270,60,moyenne,331.614571833768,165.807285916884,5340,226.312495527174,1,344.178883158265,71.029104045126,103.78882968110197,1020
1...722,2,300,60,moyenne,331.614571833768,165.807285916884,420,309.859554194281,1,452.001469710329,93.28073566280284,136.30325929612906,120
1...723,3,300,60,moyenne,331.614571833768,165.807285916884,780,281.263010823851,1,425.195983879378,87.74881684025479,128.21993361996184,180
1...724,4,300,60,moyenne,331.614571833768,165.807285916884,1140,267.977348490397,1,410.273456550575,84.66921551048237,123.71997234073211,240
1...725,5,300,60,moyenne,331.614571833768,165.807285916884,1500,259.52577918789,1,399.726396105681,82.4925908238187,120.53945455269562,300
1...726,6,300,60,moyenne,331.614571833768,165.807285916884,1860,253.365659937805,1,391.502245909322,80.79535125287353,118.05942173903459,360
1...727,7,300,60,moyenne,331.614571833768,165.807285916884,2220,248.526940585683,1,384.735387040018,79.39885673735886,116.01884226995864,420
1...728,8,300,60,moyenne,331.614571833768,165.807285916884,2580,244.54389242925,1,378.974600518392,78.20998802620618,114.2816488499681,480
1...729,9,300,60,moyenne,331.614571833768,165.807285916884,2940,241.158932660462,1,373.952973112928,77.17366153172296,112.76735248545815,540
1...730,10,300,60,moyenne,331.614571833768,165.807285916884,3300,238.215214327016,1,369.498733756537,76.25442840566998,111.42415476897666,600
1...731,11,300,60,moyenne,331.614571833768,165.807285916884,3660,235.610339940543,1,365.49446771248,75.42805745909187,110.21664871099071,660
1...732,12,300,60,moyenne,331.614571833768,165.807285916884,4020,233.273838776329,1,361.8561890081,74.67721628526036,109.11950792967309,720
1...733,13,300,60,moyenne,331.614571833768,165.807285916884,4380,231.155168090605,1,358.521655163378,73.98905973938116,108.1139629000073,780
1...734,14,300,60,moyenne,331.614571833768,165.807285916884,4740,229.216855159697,1,355.443404727798,73.3537930767102,107.18570138889281,840
1...735,15,300,60,moyenne,331.614571833768,165.807285916884,5100,227.430350899941,1,352.584389425796,72.76377054688777,106.32355130719037,900
1...736,2,30,75,moyenne,331.614571833768,165.807285916884,180,356.789969283006,1,384.937026230548,86.03695316261305,116.07964755647393,150
1...737,3,30,75,moyenne,331.614571833768,165.807285916884,285,333.595122017372,1,365.351862895146,81.65948966664656,110.17364552915056,225
1...738,4,30,75,moyenne,331.614571833768,165.807285916884,390,314.165032032959,1,345.897981835209,77.3113689623982,104.30723231565378,300
1...739,5,30,75,moyenne,331.614571833768,165.807285916884,495,301.111476342445,1,332.337661648678,74.28051312557922,100.21805127890234,375
1...740,6,30,75,moyenne,331.614571833768,165.807285916884,600,292.043211850818,1,322.754088220457,72.13849663460003,97.32807772459631,450
1...741,7,30,75,moyenne,331.614571833768,165.807285916884,705,285.230295503619,1,315.462276514022,70.50870989155652,95.12919615370737,525
1...742,8,30,75,moyenne,331.614571833768,165.807285916884,810,279.83483713098,1,309.630406169078,69.20523342260843,93.37056705828046,600
1...743,9,30,75,moyenne,331.614571833768,165.807285916884,915,275.398334586777,1,304.796880834632,68.12489621295542,91.9129937955262,675
1...744,10,30,75,moyenne,331.614571833768,165.807285916884,1020,271.64695704768,1,300.682969222241,67.20539926516525,90.67242357883102,750
1...745,11,30,75,moyenne,331.614571833768,165.807285916884,1125,268.406023844203,1,297.109245057741,66.40663916258931,89.59474953551684,825
1...746,12,30,75,moyenne,331.614571833768,165.807285916884,1230,265.558218164603,1,293.954272374831,65.70147385384534,88.6433520545607,900
1...747,13,30,75,moyenne,331.614571833768,165.807285916884,1335,263.021426522187,1,291.132483595999,65.0707782011654,87.79242781343702,975
1...748,14,30,75,moyenne,331.614571833768,165.807285916884,1440,260.736195428549,1,288.581556742686,64.50062267118452,87.02318331395472,1050
1...749,15,30,75,moyenne,331.614571833768,165.807285916884,1545,258.658244445777,1,286.254828607389,63.9805776093754,86.32154703710759,1125
1...750,16,30,75,moyenne,331.614571833768,165.807285916884,1650,256.75379557737,1,284.116532921095,63.50264892682951,85.67673348911732,1200
1...751,17,30,75,moyenne,331.614571833768,165.807285916884,1755,254.996548798547,1,282.1387000194,63.060585147221346,85.08030828055128,1275
1...752,18,30,75,moyenne,331.614571833768,165.807285916884,1860,253.365659937805,1,280.29907381506,62.64941183108335,84.52555997918225,1350
1...753,19,30,75,moyenne,331.614571833768,165.807285916884,1965,251.844350760188,1,278.579673600921,62.265110125580314,84.00706641461088,1425
1...754,20,30,75,moyenne,331.614571833768,165.807285916884,2070,250.418930179536,1,276.965777093445,61.904389465417445,83.52038801005482,1500
1...755,2,60,75,moyenne,331.614571833768,165.807285916884,210,347.766873790563,1,391.914166250058,87.59640789978359,118.18363833737588,150
1...756,3,60,75,moyenne,331.614571833768,165.807285916884,345,321.856085548983,1,370.643265610853,82.84216666728184,111.7692939611379,225
1...757,4,60,75,moyenne,331.614571833768,165.807285916884,480,302.673062316431,1,351.320966165817,78.52345565985885,105.9425598287422,300
1...758,5,60,75,moyenne,331.614571833768,165.807285916884,615,290.957508878845,1,339.064008219072,75.78391322844664,102.24641406561537,375
1...759,6,60,75,moyenne,331.614571833768,165.807285916884,750,282.776866287912,1,330.278790738394,73.82033660836915,99.59718866152733,450
1...760,7,60,75,moyenne,331.614571833768,165.807285916884,885,276.58637615179,1,323.50017080654,72.3052529301501,97.55306258637644,525
1...761,8,60,75,moyenne,331.614571833768,165.807285916884,1020,271.64695704768,1,318.008857405964,71.07789405934193,95.89713010723054,600
1...762,9,60,75,moyenne,331.614571833768,165.807285916884,1155,267.556367136221,1,313.405532928955,70.04900885102859,94.50897504168155,675
1...763,10,60,75,moyenne,331.614571833768,165.807285916884,1290,264.07476666173,1,309.448206942787,69.16451022574641,93.31562398829307,750
1...764,11,60,75,moyenne,331.614571833768,165.807285916884,1425,261.049064549018,1,305.980276017293,68.38939588164276,92.26985241489177,825
1...765,12,60,75,moyenne,331.614571833768,165.807285916884,1560,258.376240994699,1,302.895090331992,67.69982860643543,91.33949954522126,900
1...766,13,60,75,moyenne,331.614571833768,165.807285916884,1695,255.983987600905,1,300.117000102865,67.07889998009499,90.5017528160095,975
1...767,14,60,75,moyenne,331.614571833768,165.807285916884,1830,253.819777826849,1,297.590531495738,66.51421109228711,89.73988382058022,1050
1...768,15,60,75,moyenne,331.614571833768,165.807285916884,1965,251.844350760188,1,295.273867218066,65.99641539488857,89.04128234934173,1125
1...769,16,60,75,moyenne,331.614571833768,165.807285916884,2100,250.027646500156,1,293.134742542317,65.51830142560213,88.39621881551687,1200
1...770,17,60,75,moyenne,331.614571833768,165.807285916884,2235,248.346172391321,1,291.14776382924,65.07419347333222,87.79703564268783,1275
1...771,18,60,75,moyenne,331.614571833768,165.807285916884,2370,246.781240012437,1,289.292599838459,64.65954731952682,87.23760184563777,1350
1...772,19,60,75,moyenne,331.614571833768,165.807285916884,2505,245.317751418779,1,287.552727722036,64.27066995624618,86.71293487856157,1425
1...773,20,60,75,moyenne,331.614571833768,165.807285916884,2640,243.943342788346,1,285.914542467501,63.90452053851858,86.21893208324526,1500
1...774,2,90,75,moyenne,331.614571833768,165.807285916884,240,341.027788669381,1,398.699037145666,89.11288872568934,120.22964942129445,150
1...775,3,90,75,moyenne,331.614571833768,165.807285916884,405,311.94215042744,1,374.272223016288,83.65327190539821,112.8636238590575,225
1...776,4,90,75,moyenne,331.614571833768,165.807285916884,570,294.352147156453,1,356.622893430818,79.70848499371479,107.54138199016965,300
1...777,5,90,75,moyenne,331.614571833768,165.807285916884,735,283.568941526044,1,345.256647513811,77.16802486398288,104.11383480665666,375
1...778,6,90,75,moyenne,331.614571833768,165.807285916884,900,275.985125893854,1,336.984186881679,75.31905409877511,101.61923374422844,450
1...779,7,90,75,moyenne,331.614571833768,165.807285916884,1065,270.203328434912,1,330.514833852471,73.87309440760988,99.66836861986621,525
1...780,8,90,75,moyenne,331.614571833768,165.807285916884,1230,265.558218164603,1,325.214052414316,72.68832117655509,98.06989198814203,600
1...781,9,90,75,moyenne,331.614571833768,165.807285916884,1395,261.687899691573,1,320.727726707934,71.6855862657257,96.71701847550554,675
1...782,10,90,75,moyenne,331.614571833768,165.807285916884,1560,258.376240994699,1,316.839769725503,70.81659224851906,95.54458598530124,750
1...783,11,90,75,moyenne,331.614571833768,165.807285916884,1725,255.4849002964,1,313.409280390259,70.04984644297409,94.51010510701111,825
1...784,12,90,75,moyenne,331.614571833768,165.807285916884,1890,252.920468260335,1,310.339563607047,69.3637366091502,93.58441696060757,900
1...785,13,90,75,moyenne,331.614571833768,165.807285916884,2055,250.617141822035,1,307.561514093656,68.74281708314989,92.74668250942563,975
1...786,14,90,75,moyenne,331.614571833768,165.807285916884,2220,248.526940585683,1,305.02409113595,68.1756797975952,91.98151017587149,1050
1...787,15,90,75,moyenne,331.614571833768,165.807285916884,2385,246.613867746799,1,302.688555986721,67.65366628745937,91.2772181007935,1125
1...788,16,90,75,moyenne,331.614571833768,165.807285916884,2550,244.850262081434,1,300.524826859022,67.17005299767175,90.62473497385069,1200
1...789,17,90,75,moyenne,331.614571833768,165.807285916884,2715,243.21442951649,1,298.509085457308,66.71951632089247,90.01687827124341,1275
1...790,18,90,75,moyenne,331.614571833768,165.807285916884,2880,241.689054258679,1,296.622154413271,66.29776993955149,89.44786496353422,1350
1...791,19,90,75,moyenne,331.614571833768,165.807285916884,3045,240.26010236429,1,294.848366683418,65.90131212584568,88.9129705769443,1425
1...792,20,90,75,moyenne,331.614571833768,165.807285916884,3210,238.916046286484,1,293.174758670054,65.5272453968838,88.4082858750299,1500
1...793,2,120,75,moyenne,331.614571833768,165.807285916884,270,335.796294093084,1,405.238673237348,90.57455732543477,122.2017087477345,150
1...794,3,120,75,moyenne,331.614571833768,165.807285916884,465,304.319795733856,1,378.028133158496,84.49275224365643,113.99623697718393,225
1...795,4,120,75,moyenne,331.614571833768,165.807285916884,660,287.939738099878,1,361.638187187454,80.82944911156505,109.05376841182246,300
1...796,5,120,75,moyenne,331.614571833768,165.807285916884,855,277.835000996378,1,350.900573664331,78.42949408304081,105.81578840878882,375
1...797,6,120,75,moyenne,331.614571833768,165.807285916884,1050,270.674854624842,1,342.9678411141,76.65645565761538,103.42363401510086,450
1...798,7,120,75,moyenne,331.614571833768,165.807285916884,1245,265.178366757588,1,336.688382348034,75.25293907457043,101.53003243681624,525
1...799,8,120,75,moyenne,331.614571833768,165.807285916884,1440,260.736195428549,1,331.492749095292,74.09166742659822,99.96326375593137,600
1...800,9,120,75,moyenne,331.614571833768,165.807285916884,1635,257.016300707681,1,327.060588062988,73.10103881682372,98.6267238663255,675
1...801,10,120,75,moyenne,331.614571833768,165.807285916884,1830,253.819777826849,1,323.194721337681,72.236982174533,97.46095280146262,750
1...802,11,120,75,moyenne,331.614571833768,165.807285916884,2025,251.018856324693,1,319.76547869616,71.47051501646057,96.42684786977705,825
1...803,12,120,75,moyenne,331.614571833768,165.807285916884,2220,248.526940585683,1,316.683149882865,70.78158627832872,95.49735650386683,900
1...804,13,120,75,moyenne,331.614571833768,165.807285916884,2415,246.282799001923,1,313.88313641983,70.15575760829181,94.65299871598332,975
1...805,14,120,75,moyenne,331.614571833768,165.807285916884,2610,244.241622181031,1,311.31739323883,69.58229049328692,93.87928628024446,1050
1...806,15,120,75,moyenne,331.614571833768,165.807285916884,2805,242.369675629544,1,308.949221562894,69.05298242033086,93.16515250052531,1125
1...807,16,120,75,moyenne,331.614571833768,165.807285916884,3000,240.640951425757,1,306.749956465798,68.56142651570948,92.50195332778254,1200
1...808,17,120,75,moyenne,331.614571833768,165.807285916884,3195,239.034989128182,1,304.696779593895,68.10252266826124,91.88280777559847,1275
1...809,18,120,75,moyenne,331.614571833768,165.807285916884,3390,237.535410308645,1,302.771228329896,67.67214431381929,91.3021483512098,1350
1...810,19,120,75,moyenne,331.614571833768,165.807285916884,3585,236.12890476434,1,300.95815155851,67.26690503926184,90.75540616151649,1425
1...811,20,120,75,moyenne,331.614571833768,165.807285916884,3780,234.80451174576,1,299.244960711133,66.88399118413659,90.23878506193591,1500
1...812,2,150,75,moyenne,331.614571833768,165.807285916884,300,331.614571833768,1,411.520229214478,91.97854265437265,124.09594275029781,150
1...813,3,150,75,moyenne,331.614571833768,165.807285916884,525,298.21538279815,1,381.750844348856,85.32481231192097,115.11883878861038,225
1...814,4,150,75,moyenne,331.614571833768,165.807285916884,750,282.776866287912,1,366.328148711675,81.87769849392556,110.46804930372849,300
1...815,5,150,75,moyenne,331.614571833768,165.807285916884,975,273.183652258481,1,356.044179910185,79.57913721816603,107.36686809066491,375
1...816,6,150,75,moyenne,331.614571833768,165.807285916884,1200,266.33705680383,1,348.33972931322,77.85712190141201,105.04355323922134,450
1...817,7,150,75,moyenne,331.614571833768,165.807285916884,1425,261.049064549018,1,342.175386404565,76.4793347674911,103.18466541213725,525
1...818,8,150,75,moyenne,331.614571833768,165.807285916884,1650,256.75379557737,1,337.032698307046,75.32989684693322,101.63386260239311,600
1...819,9,150,75,moyenne,331.614571833768,165.807285916884,1875,253.141970080466,1,332.617162781682,74.3429841903262,100.30233621591773,675
1...820,10,150,75,moyenne,331.614571833768,165.807285916884,2100,250.027646500156,1,328.745791831726,73.47769730338233,99.13490532512544,750
1...821,11,150,75,moyenne,331.614571833768,165.807285916884,2325,247.290930299618,1,325.297185231524,72.70690212308143,98.0949610967606,825
1...822,12,150,75,moyenne,331.614571833768,165.807285916884,2550,244.850262081434,1,322.186680494182,72.01167580770357,97.15697314281108,900
1...823,13,150,75,moyenne,331.614571833768,165.807285916884,2775,242.647767056564,1,319.35287362633,71.37829400198648,96.3024247880203,975
1...824,14,150,75,moyenne,331.614571833768,165.807285916884,3000,240.640951425757,1,316.749799579052,70.79648309624541,95.5174550465269,1050
1...825,15,150,75,moyenne,331.614571833768,165.807285916884,3225,238.79772483861,1,314.342144474691,70.25835011518588,94.791414845384,1125
1...826,16,150,75,moyenne,331.614571833768,165.807285916884,3450,237.093275880879,1,312.102181366833,69.75769783217754,94.11594298795887,1200
1...827,17,150,75,moyenne,331.614571833768,165.807285916884,3675,235.508033567989,1,310.007735147816,69.28956990743161,93.48435246181428,1275
1...828,18,150,75,moyenne,331.614571833768,165.807285916884,3900,234.026293046087,1,308.040787878326,68.8499391663839,92.8912098690105,1350
1...829,19,150,75,moyenne,331.614571833768,165.807285916884,4125,232.635262588348,1,306.186496913971,68.43548814198563,92.3320393373595,1425
1...830,20,150,75,moyenne,331.614571833768,165.807285916884,4350,231.324386348209,1,304.432487306467,68.04345091988372,91.80310914053352,1500
1...831,2,180,75,moyenne,331.614571833768,165.807285916884,330,324.837470612731,1,413.128910630288,92.33809769375387,124.58104851839306,150
1...832,3,180,75,moyenne,331.614571833768,165.807285916884,585,293.173639914741,1,385.366944517035,86.13304383967895,116.20929152359807,225
1...833,4,180,75,moyenne,331.614571833768,165.807285916884,840,278.483867386929,1,370.699162849828,82.8546602124695,111.78615004760776,300
1...834,5,180,75,moyenne,331.614571833768,165.807285916884,1095,269.287559904467,1,360.747138860071,80.63029164427907,108.78506842000495,375
1...835,6,180,75,moyenne,331.614571833768,165.807285916884,1350,262.680733965279,1,353.195733724504,78.94248339075043,106.5079051778081,450
1...836,7,180,75,moyenne,331.614571833768,165.807285916884,1605,257.550573472507,1,347.097246398499,77.57941558309291,104.66887642455356,525
1...837,8,180,75,moyenne,331.614571833768,165.807285916884,1860,253.365659937805,1,341.973892606771,76.43429905707082,103.12390396951432,600
1...838,9,180,75,moyenne,331.614571833768,165.807285916884,2115,249.83451610994,1,337.551368117933,75.4458243030762,101.79027002683736,675
1...839,10,180,75,moyenne,331.614571833768,165.807285916884,2370,246.781240012437,1,333.657563677796,74.57552332548254,100.61607420709247,750
1...840,11,180,75,moyenne,331.614571833768,165.807285916884,2625,244.091990244312,1,330.177300922138,73.79765270432071,99.56658390984383,825
1...841,12,180,75,moyenne,331.614571833768,165.807285916884,2880,241.689054258679,1,327.029640832309,73.09412182714746,98.61739157718395,900
1...842,13,180,75,moyenne,331.614571833768,165.807285916884,3135,239.517108211305,1,324.155485756989,72.45172182728543,97.75067602260911,975
1...843,14,180,75,moyenne,331.614571833768,165.807285916884,3390,237.535410308645,1,321.510336566656,71.86050674146904,96.95301831543847,1050
1...844,15,180,75,moyenne,331.614571833768,165.807285916884,3645,235.713109451893,1,319.059828556527,71.31279574323993,96.21405561045898,1125
1...845,16,180,75,moyenne,331.614571833768,165.807285916884,3900,234.026293046087,1,316.776856689898,70.80253060848753,95.52561425096003,1200
1...846,17,180,75,moyenne,331.614571833768,165.807285916884,4155,232.456056252593,1,314.639655417232,70.32484653741737,94.88113072876507,1275
1...847,18,180,75,moyenne,331.614571833768,165.807285916884,4410,230.987197299245,1,312.630475807003,69.8757764811713,94.27525276655172,1350
1...848,19,180,75,moyenne,331.614571833768,165.807285916884,4665,229.607310727474,1,310.734649694056,69.45204197040904,93.70355710720132,1425
1...849,20,180,75,moyenne,331.614571833768,165.807285916884,4920,228.306141645029,1,308.93991222979,69.05090169906566,93.16234522548534,1500
1...850,2,210,75,moyenne,331.614571833768,165.807285916884,360,319.100880383988,1,414.909747692781,92.73613109790915,125.11806866580255,150
1...851,3,210,75,moyenne,331.614571833768,165.807285916884,645,288.90840654126,1,388.844393611485,86.91028558177464,117.2579333475144,225
