X,Nrep,rest,interval_duration,profil,PAM,rest_power,duration,PC,DR,power_cogganTSS,percent_power_max,percent_PAM,cumul_time
1...192,3,165,15,all around,391.34815655162,195.67407827581,375,372.786525388158,1,1096.22704581147,125.1794214723636,280.1155511938318,45
1...193,4,165,15,all around,391.34815655162,195.67407827581,555,346.196733478434,1,951.612307615723,108.66569894299423,243.16258852498325,60
1...194,5,165,15,all around,391.34815655162,195.67407827581,735,330.430156974839,1,875.372017354902,99.9597329077647,223.68113984955946,75
1...195,6,165,15,all around,391.34815655162,195.67407827581,915,319.445182776838,1,825.436189562286,94.25750355873778,210.92119018411898,90
1...196,7,165,15,all around,391.34815655162,195.67407827581,1095,311.082744104849,1,788.87973379132,90.08308001940414,201.58003061584995,105
1...197,8,165,15,all around,391.34815655162,195.67407827581,1275,304.355094715928,1,760.258630890567,86.81480350980102,194.2665675468147,120
1...198,9,165,15,all around,391.34815655162,195.67407827581,1455,298.736378992287,1,736.829454136547,84.13939899132286,188.27978151964467,135
1...199,10,165,15,all around,391.34815655162,195.67407827581,1635,293.916230090444,1,717.036904081245,81.87926503928058,183.2222516133574,150
1...200,11,165,15,all around,391.34815655162,195.67407827581,1815,289.697242600928,1,699.92224757996,79.92492281819152,178.84899567366128,165
1...201,12,165,15,all around,391.34815655162,195.67407827581,1995,285.946537108944,1,684.856259742803,78.20452041745627,174.9992297849162,180
1...202,13,165,15,all around,391.34815655162,195.67407827581,2175,282.57060775105,1,671.405366725026,76.66854754332819,171.56216414589542,195
1...203,14,165,15,all around,391.34815655162,195.67407827581,2355,279.501265021272,1,659.258958544899,75.2815352863646,168.45842953598807,210
1...204,15,165,15,all around,391.34815655162,195.67407827581,2535,276.687304048194,1,648.18733282215,74.01725366876745,165.62933080704371,225
1...205,16,165,15,all around,391.34815655162,195.67407827581,2715,274.089323046254,1,638.016073079493,72.85578587329957,163.03029984896244,240
1...206,17,165,15,all around,391.34815655162,195.67407827581,2895,271.676369010843,1,628.609756805201,71.7816678482965,160.6267325606491,255
1...207,18,165,15,all around,391.34815655162,195.67407827581,3075,269.423691293123,1,619.86121524375,70.78266187086352,158.39124443709716,270
1...208,19,165,15,all around,391.34815655162,195.67407827581,3255,267.311192691571,1,611.684231222829,69.84892270338115,156.30180466741155,285
1...209,20,165,15,all around,391.34815655162,195.67407827581,3435,265.322334185852,1,604.0084402466,68.97241534350674,154.3404332267321,300
1...210,2,180,15,all around,391.34815655162,195.67407827581,210,409.107135026963,1,1521.92300914571,173.79013092065549,388.8923414271823,30
1...211,3,180,15,all around,391.34815655162,195.67407827581,405,367.034159441566,1,1099.74919670345,125.58161991536048,281.01555566121334,45
1...212,4,180,15,all around,391.34815655162,195.67407827581,600,341.59673333692,1,956.399503697593,109.21235434462196,244.3858461286609,60
1...213,5,180,15,all around,391.34815655162,195.67407827581,795,326.382067881761,1,880.475326205813,100.5424855884185,224.98517278429432,75
1...214,6,180,15,all around,391.34815655162,195.67407827581,990,315.71402516351,1,830.535719742839,94.83982474869705,212.22425756675025,90
1...215,7,180,15,all around,391.34815655162,195.67407827581,1185,307.554304956099,1,793.848743914937,90.65049697462463,202.849746606696,105
1...216,8,180,15,all around,391.34815655162,195.67407827581,1380,300.965975797578,1,765.044005019948,87.36125086058802,195.48935959253367,120
