"","Nrep","rest","interval_duration","niveau_endurance","PAM","rest_power","duration","Wbal_skiba","power_skiba"
"1...340",2,270,30,"faible",350.281232790258,175.140616395129,330,0,999.43013411848
"1...341",3,270,30,"faible",350.281232790258,175.140616395129,630,0,827.858763168687
"1...342",4,270,30,"faible",350.281232790258,175.140616395129,930,0,748.254272673794
"1...343",5,270,30,"faible",350.281232790258,175.140616395129,1230,0,704.728452744973
"1...344",6,270,30,"faible",350.281232790258,175.140616395129,1530,0,678.781062647929
"1...345",7,270,30,"faible",350.281232790258,175.140616395129,1830,0,662.509652012633
"1...346",8,270,30,"faible",350.281232790258,175.140616395129,2130,0,651.980035366777
"1...347",9,270,30,"faible",350.281232790258,175.140616395129,2430,0,645.026786864089
"1...348",10,270,30,"faible",350.281232790258,175.140616395129,2730,0,640.373647942529
"1...349",11,270,30,"faible",350.281232790258,175.140616395129,3030,0,637.231940027676
"1...350",12,270,30,"faible",350.281232790258,175.140616395129,3330,0,635.097966406392
"1...351",13,270,30,"faible",350.281232790258,175.140616395129,3630,0,633.642577851583
"1...352",14,270,30,"faible",350.281232790258,175.140616395129,3930,0,632.647234391506
"1...353",15,270,30,"faible",350.281232790258,175.140616395129,4230,0,631.965225389323
"1...354",16,270,30,"faible",350.281232790258,175.140616395129,4530,0,631.497305952356
"1...355",17,270,30,"faible",350.281232790258,175.140616395129,4830,0,631.175985159764
"1...356",18,270,30,"faible",350.281232790258,175.140616395129,5130,0,630.955198856298
"1...357",2,300,30,"faible",350.281232790258,175.140616395129,360,0,1012.70514740027
"1...358",3,300,30,"faible",350.281232790258,175.140616395129,690,0,846.97577795079
"1...359",4,300,30,"faible",350.281232790258,175.140616395129,1020,0,771.2524026239
"1...360",5,300,30,"faible",350.281232790258,175.140616395129,1350,0,730.665650248952
"1...361",6,300,30,"faible",350.281232790258,175.140616395129,1680,0,707.043716067341
"1...362",7,300,30,"faible",350.281232790258,175.140616395129,2010,0,692.632219270197
"1...363",8,300,30,"faible",350.281232790258,175.140616395129,2340,0,683.585906250644
"1...364",9,300,30,"faible",350.281232790258,175.140616395129,2670,0,677.805518005235
"1...365",10,300,30,"faible",350.281232790258,175.140616395129,3000,0,674.069910118983
"1...366",11,300,30,"faible",350.281232790258,175.140616395129,3330,0,671.63805311809
"1...367",12,300,30,"faible",350.281232790258,175.140616395129,3660,0,670.047392931533
"1...368",13,300,30,"faible",350.281232790258,175.140616395129,3990,0,669.003719016629
"1...369",14,300,30,"faible",350.281232790258,175.140616395129,4320,0,668.317541853902
"1...370",15,300,30,"faible",350.281232790258,175.140616395129,4650,0,667.865801701799
"1...371",16,300,30,"faible",350.281232790258,175.140616395129,4980,0,667.568139602867
"1...372",17,300,30,"faible",350.281232790258,175.140616395129,5310,0,667.371889303332
"1...373",2,30,45,"faible",350.281232790258,175.140616395129,120,0,667.387572453471
"1...374",3,30,45,"faible",350.281232790258,175.140616395129,195,0,525.925588606496
"1...375",4,30,45,"faible",350.281232790258,175.140616395129,270,0,455.641999097757
"1...376",5,30,45,"faible",350.281232790258,175.140616395129,345,0,413.642891497048
"1...377",6,30,45,"faible",350.281232790258,175.140616395129,420,0,385.734447322641
"1...378",7,30,45,"faible",350.281232790258,175.140616395129,495,0,365.858900879175
"1...379",8,30,45,"faible",350.281232790258,175.140616395129,570,0,350.995626590189
"1...380",9,30,45,"faible",350.281232790258,175.140616395129,645,0,339.469746437205
"1...381",10,30,45,"faible",350.281232790258,175.140616395129,720,0,330.277787754361
"1...382",11,30,45,"faible",350.281232790258,175.140616395129,795,0,322.781893679519
"1...383",12,30,45,"faible",350.281232790258,175.140616395129,870,0,316.557206355098
"1...384",13,30,45,"faible",350.281232790258,175.140616395129,945,0,311.309806850779
"1...385",14,30,45,"faible",350.281232790258,175.140616395129,1020,0,306.829878486501
"1...386",15,30,45,"faible",350.281232790258,175.140616395129,1095,0,302.963632070232
"1...387",16,30,45,"faible",350.281232790258,175.140616395129,1170,0,299.595773525437
"1...388",17,30,45,"faible",350.281232790258,175.140616395129,1245,0,296.638167356196
"1...389",18,30,45,"faible",350.281232790258,175.140616395129,1320,0,294.022283538801
"1...390",19,30,45,"faible",350.281232790258,175.140616395129,1395,0,291.694032346246
"1...391",20,30,45,"faible",350.281232790258,175.140616395129,1470,0,289.610150417911
"1...392",2,60,45,"faible",350.281232790258,175.140616395129,150,0,676.421194404608
"1...393",3,60,45,"faible",350.281232790258,175.140616395129,255,0,538.119658802956
"1...394",4,60,45,"faible",350.281232790258,175.140616395129,360,0,469.574901548917
"1...395",5,60,45,"faible",350.281232790258,175.140616395129,465,0,428.752533323477
"1...396",6,60,45,"faible",350.281232790258,175.140616395129,570,0,401.74092016826
"1...397",7,60,45,"faible",350.281232790258,175.140616395129,675,0,382.602070477896
"1...398",8,60,45,"faible",350.281232790258,175.140616395129,780,0,368.374781738929
"1...399",9,60,45,"faible",350.281232790258,175.140616395129,885,0,357.416941979389
"1...400",10,60,45,"faible",350.281232790258,175.140616395129,990,0,348.744578201235
"1...401",11,60,45,"faible",350.281232790258,175.140616395129,1095,0,341.732125131441
"1...402",12,60,45,"faible",350.281232790258,175.140616395129,1200,0,335.962826967226
"1...403",13,60,45,"faible",350.281232790258,175.140616395129,1305,0,331.148298296829
"1...404",14,60,45,"faible",350.281232790258,175.140616395129,1410,0,327.08261177656
"1...405",15,60,45,"faible",350.281232790258,175.140616395129,1515,0,323.61477708605
"1...406",16,60,45,"faible",350.281232790258,175.140616395129,1620,0,320.631554198361
"1...407",17,60,45,"faible",350.281232790258,175.140616395129,1725,0,318.046340279728
"1...408",18,60,45,"faible",350.281232790258,175.140616395129,1830,0,315.79176541978
"1...409",19,60,45,"faible",350.281232790258,175.140616395129,1935,0,313.814629218233
"1...410",20,60,45,"faible",350.281232790258,175.140616395129,2040,0,312.072358028968
"1...411",2,90,45,"faible",350.281232790258,175.140616395129,180,0,685.443454139695
"1...412",3,90,45,"faible",350.281232790258,175.140616395129,315,0,550.444450747811
"1...413",4,90,45,"faible",350.281232790258,175.140616395129,450,0,483.814391702848
"1...414",5,90,45,"faible",350.281232790258,175.140616395129,585,0,444.355150465163
"1...415",6,90,45,"faible",350.281232790258,175.140616395129,720,0,418.429132932774
"1...416",7,90,45,"faible",350.281232790258,175.140616395129,855,0,400.214214465927
"1...417",8,90,45,"faible",350.281232790258,175.140616395129,990,0,386.806308191422
"1...418",9,90,45,"faible",350.281232790258,175.140616395129,1125,0,376.594499977749
"1...419",10,90,45,"faible",350.281232790258,175.140616395129,1260,0,368.613150137593
"1...420",11,90,45,"faible",350.281232790258,175.140616395129,1395,0,362.24807035762
"1...421",12,90,45,"faible",350.281232790258,175.140616395129,1530,0,357.089870554615
"1...422",13,90,45,"faible",350.281232790258,175.140616395129,1665,0,352.855101928998
"1...423",14,90,45,"faible",350.281232790258,175.140616395129,1800,0,349.341246798193
"1...424",15,90,45,"faible",350.281232790258,175.140616395129,1935,0,346.399737465088
"1...425",16,90,45,"faible",350.281232790258,175.140616395129,2070,0,343.919105641163
"1...426",17,90,45,"faible",350.281232790258,175.140616395129,2205,0,341.81408549862
"1...427",18,90,45,"faible",350.281232790258,175.140616395129,2340,0,340.018352043586
"1...428",19,90,45,"faible",350.281232790258,175.140616395129,2475,0,338.479553755189
"1...429",20,90,45,"faible",350.281232790258,175.140616395129,2610,0,337.155835465396
"1...430",2,120,45,"faible",350.281232790258,175.140616395129,210,0,694.446607403923
"1...431",3,120,45,"faible",350.281232790258,175.140616395129,375,0,562.877893732779
"1...432",4,120,45,"faible",350.281232790258,175.140616395129,540,0,498.319904497136
"1...433",5,120,45,"faible",350.281232790258,175.140616395129,705,0,460.387211951359
"1...434",6,120,45,"faible",350.281232790258,175.140616395129,870,0,435.707511929897
"1...435",7,120,45,"faible",350.281232790258,175.140616395129,1035,0,418.570058668601
"1...436",8,120,45,"faible",350.281232790258,175.140616395129,1200,0,406.125104953456
"1...437",9,120,45,"faible",350.281232790258,175.140616395129,1365,0,396.791043659506
"1...438",10,120,45,"faible",350.281232790258,175.140616395129,1530,0,389.619238991135
"1...439",11,120,45,"faible",350.281232790258,175.140616395129,1695,0,384.005964566471
"1...440",12,120,45,"faible",350.281232790258,175.140616395129,1860,0,379.548617897652
"1...441",13,120,45,"faible",350.281232790258,175.140616395129,2025,0,375.96839722508
"1...442",14,120,45,"faible",350.281232790258,175.140616395129,2190,0,373.066157595444
"1...443",15,120,45,"faible",350.281232790258,175.140616395129,2355,0,370.695938936306
"1...444",16,120,45,"faible",350.281232790258,175.140616395129,2520,0,368.748423016801
"1...445",17,120,45,"faible",350.281232790258,175.140616395129,2685,0,367.140224927188
"1...446",18,120,45,"faible",350.281232790258,175.140616395129,2850,0,365.806746972236
"1...447",19,120,45,"faible",350.281232790258,175.140616395129,3015,0,364.697280981322
"1...448",20,120,45,"faible",350.281232790258,175.140616395129,3180,0,363.771571500688
"1...449",2,150,45,"faible",350.281232790258,175.140616395129,240,0,703.422975576978
"1...450",3,150,45,"faible",350.281232790258,175.140616395129,435,0,575.397501314857
"1...451",4,150,45,"faible",350.281232790258,175.140616395129,630,0,513.049114317909
"1...452",5,150,45,"faible",350.281232790258,175.140616395129,825,0,476.781110628499
"1...453",6,150,45,"faible",350.281232790258,175.140616395129,1020,0,453.477177641034
"1...454",7,150,45,"faible",350.281232790258,175.140616395129,1215,0,437.533103810548
"1...455",8,150,45,"faible",350.281232790258,175.140616395129,1410,0,426.150624883657
"1...456",9,150,45,"faible",350.281232790258,175.140616395129,1605,0,417.775762578125
"1...457",10,150,45,"faible",350.281232790258,175.140616395129,1800,0,411.476048434354
"1...458",11,150,45,"faible",350.281232790258,175.140616395129,1995,0,406.658043932811
"1...459",12,150,45,"faible",350.281232790258,175.140616395129,2190,0,402.926300620592
"1...460",13,150,45,"faible",350.281232790258,175.140616395129,2385,0,400.007470503362
"1...461",14,150,45,"faible",350.281232790258,175.140616395129,2580,0,397.706937530849
"1...462",15,150,45,"faible",350.281232790258,175.140616395129,2775,0,395.882769908654
"1...463",16,150,45,"faible",350.281232790258,175.140616395129,2970,0,394.429405417714
"1...464",17,150,45,"faible",350.281232790258,175.140616395129,3165,0,393.26705901371
"1...465",18,150,45,"faible",350.281232790258,175.140616395129,3360,0,392.334628031568
"1...466",19,150,45,"faible",350.281232790258,175.140616395129,3555,0,391.584808986808
"1...467",20,150,45,"faible",350.281232790258,175.140616395129,3750,0,390.980655403656
"1...468",2,180,45,"faible",350.281232790258,175.140616395129,270,0,712.364971699092
"1...469",3,180,45,"faible",350.281232790258,175.140616395129,495,0,587.98054306916
"1...470",4,180,45,"faible",350.281232790258,175.140616395129,720,0,527.95850614339
"1...471",5,180,45,"faible",350.281232790258,175.140616395129,945,0,493.466584156131
"1...472",6,180,45,"faible",350.281232790258,175.140616395129,1170,0,471.634920498894
"1...473",7,180,45,"faible",350.281232790258,175.140616395129,1395,0,456.961149601273
"1...474",8,180,45,"faible",350.281232790258,175.140616395129,1620,0,446.696226150545
"1...475",9,180,45,"faible",350.281232790258,175.140616395129,1845,0,439.313108273215
"1...476",10,180,45,"faible",350.281232790258,175.140616395129,2070,0,433.895951654058
"1...477",11,180,45,"faible",350.281232790258,175.140616395129,2295,0,429.862926111171
"1...478",12,180,45,"faible",350.281232790258,175.140616395129,2520,0,426.827687092667
"1...479",13,180,45,"faible",350.281232790258,175.140616395129,2745,0,424.524713083557
"1...480",14,180,45,"faible",350.281232790258,175.140616395129,2970,0,422.766529942192
"1...481",15,180,45,"faible",350.281232790258,175.140616395129,3195,0,421.417930737953
"1...482",16,180,45,"faible",350.281232790258,175.140616395129,3420,0,420.379760823692
"1...483",17,180,45,"faible",350.281232790258,175.140616395129,3645,0,419.578341914858
"1...484",18,180,45,"faible",350.281232790258,175.140616395129,3870,0,418.958357020687
"1...485",19,180,45,"faible",350.281232790258,175.140616395129,4095,0,418.477935775341
"1...486",20,180,45,"faible",350.281232790258,175.140616395129,4320,0,418.105183083122
"1...487",2,210,45,"faible",350.281232790258,175.140616395129,300,0,721.265125833038
"1...488",3,210,45,"faible",350.281232790258,175.140616395129,555,0,600.604216539477
"1...489",4,210,45,"faible",350.281232790258,175.140616395129,810,0,543.003954198016
"1...490",5,210,45,"faible",350.281232790258,175.140616395129,1065,0,510.372151648121
"1...491",6,210,45,"faible",350.281232790258,175.140616395129,1320,0,490.076163064846
"1...492",7,210,45,"faible",350.281232790258,175.140616395129,1575,0,476.711642085955
"1...493",8,210,45,"faible",350.281232790258,175.140616395129,1830,0,467.577874211414
"1...494",9,210,45,"faible",350.281232790258,175.140616395129,2085,0,461.175795209183
"1...495",10,210,45,"faible",350.281232790258,175.140616395129,2340,0,456.608540785323
"1...496",11,210,45,"faible",350.281232790258,175.140616395129,2595,0,453.309084301956
"1...497",12,210,45,"faible",350.281232790258,175.140616395129,2850,0,450.90382403677
"1...498",13,210,45,"faible",350.281232790258,175.140616395129,3105,0,449.13882307263
"1...499",14,210,45,"faible",350.281232790258,175.140616395129,3360,0,447.837374500072
"1...500",15,210,45,"faible",350.281232790258,175.140616395129,3615,0,446.874308693987
"1...501",16,210,45,"faible",350.281232790258,175.140616395129,3870,0,446.159764533254
"1...502",17,210,45,"faible",350.281232790258,175.140616395129,4125,0,445.628573417438
"1...503",18,210,45,"faible",350.281232790258,175.140616395129,4380,0,445.233112805755
"1...504",19,210,45,"faible",350.281232790258,175.140616395129,4635,0,444.938382277566
"1...505",20,210,45,"faible",350.281232790258,175.140616395129,4890,0,444.718547275299
"1...506",2,240,45,"faible",350.281232790258,175.140616395129,330,0,730.116109584194
"1...507",3,240,45,"faible",350.281232790258,175.140616395129,615,0,613.245816644969
"1...508",4,240,45,"faible",350.281232790258,175.140616395129,900,0,558.141291890954
"1...509",5,240,45,"faible",350.281232790258,175.140616395129,1185,0,527.426504944238
"1...510",6,240,45,"faible",350.281232790258,175.140616395129,1470,0,508.697736977134
"1...511",7,240,45,"faible",350.281232790258,175.140616395129,1755,0,496.646454630611
"1...512",8,240,45,"faible",350.281232790258,175.140616395129,2040,0,488.621450781705
"1...513",9,240,45,"faible",350.281232790258,175.140616395129,2325,0,483.154889821409
"1...514",10,240,45,"faible",350.281232790258,175.140616395129,2610,0,479.373310148068
"1...515",11,240,45,"faible",350.281232790258,175.140616395129,2895,0,476.729384142153
"1...516",12,240,45,"faible",350.281232790258,175.140616395129,3180,0,474.867090440187
"1...517",13,240,45,"faible",350.281232790258,175.140616395129,3465,0,473.548485742398
"1...518",14,240,45,"faible",350.281232790258,175.140616395129,3750,0,472.611386907811
"1...519",15,240,45,"faible",350.281232790258,175.140616395129,4035,0,471.943664843541
"1...520",16,240,45,"faible",350.281232790258,175.140616395129,4320,0,471.466994944396
"1...521",17,240,45,"faible",350.281232790258,175.140616395129,4605,0,471.126258172351
"1...522",18,240,45,"faible",350.281232790258,175.140616395129,4890,0,470.882457844259
"1...523",19,240,45,"faible",350.281232790258,175.140616395129,5175,0,470.707897435521
"1...524",2,270,45,"faible",350.281232790258,175.140616395129,360,0,738.910759611167
"1...525",3,270,45,"faible",350.281232790258,175.140616395129,675,0,625.882899932121
