"","Nrep","rest","interval_duration","niveau_endurance","PAM","rest_power","duration","PC","P_coggan"
"5496",3,345,180,"faible",350.281232790258,175.140616395129,1230,260.520023132248,310.460025108701
"5497",4,345,180,"faible",350.281232790258,175.140616395129,1755,246.664998456902,295.945754792745
"5498",5,345,180,"faible",350.281232790258,175.140616395129,2280,237.339262365269,284.980478939396
"5499",6,345,180,"faible",350.281232790258,175.140616395129,2805,230.322846807307,276.039988541393
"5500",7,345,180,"faible",350.281232790258,175.140616395129,3330,224.699569577465,268.424783788842
"5501",8,345,180,"faible",350.281232790258,175.140616395129,3855,220.006616906083,261.749453107263
"5502",9,345,180,"faible",350.281232790258,175.140616395129,4380,215.978600612952,255.776869793212
"5503",10,345,180,"faible",350.281232790258,175.140616395129,4905,212.449479733178,250.349858526142
"5504",1,360,180,"faible",350.281232790258,175.140616395129,180,387.89724097799,387.89724097799
"5505",2,360,180,"faible",350.281232790258,175.140616395129,720,285.644220772328,333.523007172719
"5506",3,360,180,"faible",350.281232790258,175.140616395129,1260,259.525580236348,310.797544927511
"5507",4,360,180,"faible",350.281232790258,175.140616395129,1800,245.735514355995,296.271743019258
"5508",5,360,180,"faible",350.281232790258,175.140616395129,2340,236.444123006425,285.250696034426
"5509",6,360,180,"faible",350.281232790258,175.140616395129,2880,229.448160336765,276.238712024138
"5510",7,360,180,"faible",350.281232790258,175.140616395129,3420,223.838095655874,268.545908062601
"5511",8,360,180,"faible",350.281232790258,175.140616395129,3960,219.154188368336,261.790580261989
"5512",9,360,180,"faible",350.281232790258,175.140616395129,4500,215.132638024613,255.737108142171
"5513",10,360,180,"faible",350.281232790258,175.140616395129,5040,211.608295642024,250.228902092702
"5514",1,15,195,"faible",350.281232790258,175.140616395129,195,380.641197819501,380.641197819501
"5515",2,15,195,"faible",350.281232790258,175.140616395129,405,323.168552453318,325.971215373127
"5516",3,15,195,"faible",350.281232790258,175.140616395129,615,294.52521183374,297.774841504693
"5517",4,15,195,"faible",350.281232790258,175.140616395129,825,278.606225428286,281.936854674286
"5518",5,15,195,"faible",350.281232790258,175.140616395129,1035,267.934800444803,271.242546004134
"5519",6,15,195,"faible",350.281232790258,175.140616395129,1245,260.018654053961,263.266530214661
"5520",7,15,195,"faible",350.281232790258,175.140616395129,1455,253.76739229702,256.941277489858
"5521",8,15,195,"faible",350.281232790258,175.140616395129,1665,248.61904594472,251.714001496321
"5522",9,15,195,"faible",350.281232790258,175.140616395129,1875,244.25018578099,247.265320295436
"5523",10,15,195,"faible",350.281232790258,175.140616395129,2085,240.459246822534,243.395535034529
"5524",11,15,195,"faible",350.281232790258,175.140616395129,2295,237.112827243112,239.972102539413
"5525",12,15,195,"faible",350.281232790258,175.140616395129,2505,234.118390528169,236.902852539746
"5526",13,15,195,"faible",350.281232790258,175.140616395129,2715,231.409281487884,234.121247007723
"5527",14,15,195,"faible",350.281232790258,175.140616395129,2925,228.935981873607,231.577757231303
"5528",15,15,195,"faible",350.281232790258,175.140616395129,3135,226.660745461044,229.234562030539
"5529",16,15,195,"faible",350.281232790258,175.140616395129,3345,224.554166498854,227.062149956907
"5530",17,15,195,"faible",350.281232790258,175.140616395129,3555,222.592906086059,225.037064005602
"5531",18,15,195,"faible",350.281232790258,175.140616395129,3765,220.758139594571,223.140359024244
"5532",19,15,195,"faible",350.281232790258,175.140616395129,3975,219.034468389281,221.35651878875
"5533",20,15,195,"faible",350.281232790258,175.140616395129,4185,217.409139361491,219.672678282297
"5534",21,15,195,"faible",350.281232790258,175.140616395129,4395,215.871473819336,218.078053847646
"5535",22,15,195,"faible",350.281232790258,175.140616395129,4605,214.412442029931,216.563518149047
"5536",23,15,195,"faible",350.281232790258,175.140616395129,4815,213.024341156661,215.121278058121
"5537",24,15,195,"faible",350.281232790258,175.140616395129,5025,211.700547933304,213.744627022172
"5538",25,15,195,"faible",350.281232790258,175.140616395129,5235,210.435326247425,212.427752214602
"5539",1,30,195,"faible",350.281232790258,175.140616395129,195,380.641197819501,380.641197819501
"5540",2,30,195,"faible",350.281232790258,175.140616395129,420,320.310441907065,325.778068229367
"5541",3,30,195,"faible",350.281232790258,175.140616395129,645,291.750472818421,298.052587296572
"5542",4,30,195,"faible",350.281232790258,175.140616395129,870,275.998101236681,282.439577932496
"5543",5,30,195,"faible",350.281232790258,175.140616395129,1095,265.454500107949,271.84045070701
"5544",6,30,195,"faible",350.281232790258,175.140616395129,1320,257.631270423044,263.893080226243
"5545",7,30,195,"faible",350.281232790258,175.140616395129,1545,251.448488169413,257.56041933422
"5546",8,30,195,"faible",350.281232790258,175.140616395129,1770,246.351823340762,252.305256490789
"5547",9,30,195,"faible",350.281232790258,175.140616395129,1995,242.022885897304,247.816691697697
"5548",10,30,195,"faible",350.281232790258,175.140616395129,2220,238.26343186362,243.899897665295
"5549",11,30,195,"faible",350.281232790258,175.140616395129,2445,234.94229328649,240.425249827953
"5550",12,30,195,"faible",350.281232790258,175.140616395129,2670,231.968473943146,237.302384806275
"5551",13,30,195,"faible",350.281232790258,175.140616395129,2895,229.276406817376,234.465911309217
"5552",14,30,195,"faible",350.281232790258,175.140616395129,3120,226.817359860053,231.867041412218
"5553",15,30,195,"faible",350.281232790258,175.140616395129,3345,224.554166498854,229.468437767253
"5554",16,30,195,"faible",350.281232790258,175.140616395129,3570,222.457856190264,227.240906178623
"5555",17,30,195,"faible",350.281232790258,175.140616395129,3795,220.505422158265,225.16119676734
"5556",18,30,195,"faible",350.281232790258,175.140616395129,4020,218.678296967251,223.210497540419
"5557",19,30,195,"faible",350.281232790258,175.140616395129,4245,216.961283788324,221.373375136624
"5558",20,30,195,"faible",350.281232790258,175.140616395129,4470,215.341789755751,219.637012890796
"5559",21,30,195,"faible",350.281232790258,175.140616395129,4695,213.80926479835,217.990651683362
"5560",22,30,195,"faible",350.281232790258,175.140616395129,4920,212.354783441305,216.425172251196
"5561",23,30,195,"faible",350.281232790258,175.140616395129,5145,210.970728120094,214.932778180892
"5562",24,30,195,"faible",350.281232790258,175.140616395129,5370,209.650545888337,213.506751860686
"5563",1,45,195,"faible",350.281232790258,175.140616395129,195,380.641197819501,380.641197819501
"5564",2,45,195,"faible",350.281232790258,175.140616395129,435,317.627871669507,325.635298466402
"5565",3,45,195,"faible",350.281232790258,175.140616395129,675,289.177588820207,298.356902999152
"5566",4,45,195,"faible",350.281232790258,175.140616395129,915,273.586301191471,282.944813970134
"5567",5,45,195,"faible",350.281232790258,175.140616395129,1155,263.161155257516,272.423647294401
"5568",6,45,195,"faible",350.281232790258,175.140616395129,1395,255.42230254026,264.492894497445
"5569",7,45,195,"faible",350.281232790258,175.140616395129,1635,249.300923342843,258.144277326866
"5570",8,45,195,"faible",350.281232790258,175.140616395129,1875,244.25018578099,252.855000879552
"5571",9,45,195,"faible",350.281232790258,175.140616395129,2115,239.956483764232,248.321901902824
"5572",10,45,195,"faible",350.281232790258,175.140616395129,2355,236.224665087438,244.354540732666
"5573",11,45,195,"faible",350.281232790258,175.140616395129,2595,232.925614157786,240.825890040571
"5574",12,45,195,"faible",350.281232790258,175.140616395129,2835,229.969736210239,237.647174677847
"5575",13,45,195,"faible",350.281232790258,175.140616395129,3075,227.292446890035,234.753997854698
"5576",14,45,195,"faible",350.281232790258,175.140616395129,3315,224.845719818056,232.098204216929
"5577",15,45,195,"faible",350.281232790258,175.140616395129,3555,222.592906086059,229.64286188593
"5578",16,45,195,"faible",350.281232790258,175.140616395129,3795,220.505422158265,227.359036240441
"5579",17,45,195,"faible",350.281232790258,175.140616395129,4035,218.56055550957,225.223641458432
"5580",18,45,195,"faible",350.281232790258,175.140616395129,4275,216.739965828731,223.217966137044
"5581",19,45,195,"faible",350.281232790258,175.140616395129,4515,215.02863398581,221.326634873165
"5582",20,45,195,"faible",350.281232790258,175.140616395129,4755,213.414107849525,219.53686012259
"5583",21,45,195,"faible",350.281232790258,175.140616395129,4995,211.885950044293,217.83789232651
"5584",22,45,195,"faible",350.281232790258,175.140616395129,5235,210.435326247425,216.220608543102
"5585",1,60,195,"faible",350.281232790258,175.140616395129,195,380.641197819501,380.641197819501
"5586",2,60,195,"faible",350.281232790258,175.140616395129,450,315.103534104308,325.536534823251
"5587",3,60,195,"faible",350.281232790258,175.140616395129,705,286.782046485691,298.681704730664
"5588",4,60,195,"faible",350.281232790258,175.140616395129,960,271.345389857748,283.448727116082
"5589",5,60,195,"faible",350.281232790258,175.140616395129,1215,261.029955999621,272.990359999582
"5590",6,60,195,"faible",350.281232790258,175.140616395129,1470,253.36788090192,265.065809367705
"5591",7,60,195,"faible",350.281232790258,175.140616395129,1725,247.301751749445,258.693912263658
"5592",8,60,195,"faible",350.281232790258,175.140616395129,1980,242.292009530159,253.365224304154
"5593",9,60,195,"faible",350.281232790258,175.140616395129,2235,238.029565731351,248.783649293994
"5594",10,60,195,"faible",350.281232790258,175.140616395129,2490,234.32214066936,244.76270692474
"5595",11,60,195,"faible",350.281232790258,175.140616395129,2745,231.042504307386,241.177685830607
"5596",12,60,195,"faible",350.281232790258,175.140616395129,3000,228.102338739307,237.94120935272
"5597",13,60,195,"faible",350.281232790258,175.140616395129,3255,225.437949080625,234.98974402791
"5598",14,60,195,"faible",350.281232790258,175.140616395129,3510,223.001944323033,232.27567438442
"5599",15,60,195,"faible",350.281232790258,175.140616395129,3765,220.758139594571,229.762407248676
"5600",16,60,195,"faible",350.281232790258,175.140616395129,4020,218.678296967251,227.421218664752
"5601",17,60,195,"faible",350.281232790258,175.140616395129,4275,216.739965828731,225.22915050478
"5602",18,60,195,"faible",350.281232790258,175.140616395129,4530,214.925007446949,223.167564567943
"5603",19,60,195,"faible",350.281232790258,175.140616395129,4785,213.218559997555,221.221122544175
"5604",20,60,195,"faible",350.281232790258,175.140616395129,5040,211.608295642024,219.377049954329
"5605",21,60,195,"faible",350.281232790258,175.140616395129,5295,210.083876322803,217.624594335668
"5606",1,75,195,"faible",350.281232790258,175.140616395129,195,380.641197819501,380.641197819501
"5607",2,75,195,"faible",350.281232790258,175.140616395129,465,312.722368828565,325.476307840659
