"","Nrep","rest","interval_duration","profil","PAM","rest_power","duration","Wbal_skiba","power_skiba"
"1...884",5,120,45,"sprinter",375.481359910061,187.740679955031,705,0,488.897700505205
"1...885",6,120,45,"sprinter",375.481359910061,187.740679955031,870,0,470.948698241442
"1...886",7,120,45,"sprinter",375.481359910061,187.740679955031,1035,0,458.975977363856
"1...887",8,120,45,"sprinter",375.481359910061,187.740679955031,1200,0,450.672718121359
"1...888",9,120,45,"sprinter",375.481359910061,187.740679955031,1365,0,444.757691734321
"1...889",10,120,45,"sprinter",375.481359910061,187.740679955031,1530,0,440.462985570206
"1...890",11,120,45,"sprinter",375.481359910061,187.740679955031,1695,0,437.301449501021
"1...891",12,120,45,"sprinter",375.481359910061,187.740679955031,1860,0,434.950394555651
"1...892",13,120,45,"sprinter",375.481359910061,187.740679955031,2025,0,433.188843820717
"1...893",14,120,45,"sprinter",375.481359910061,187.740679955031,2190,0,431.861530033307
"1...894",15,120,45,"sprinter",375.481359910061,187.740679955031,2355,0,430.857159714392
"1...895",16,120,45,"sprinter",375.481359910061,187.740679955031,2520,0,430.094717200164
"1...896",17,120,45,"sprinter",375.481359910061,187.740679955031,2685,0,429.514517674403
"1...897",18,120,45,"sprinter",375.481359910061,187.740679955031,2850,0,429.072182197102
"1...898",19,120,45,"sprinter",375.481359910061,187.740679955031,3015,0,428.734475941512
"1...899",20,120,45,"sprinter",375.481359910061,187.740679955031,3180,0,428.476372195753
"1...900",2,135,45,"sprinter",375.481359910061,187.740679955031,225,0,677.24459445903
"1...901",3,135,45,"sprinter",375.481359910061,187.740679955031,405,0,575.887905941934
"1...902",4,135,45,"sprinter",375.481359910061,187.740679955031,585,0,527.607427847129
"1...903",5,135,45,"sprinter",375.481359910061,187.740679955031,765,0,500.333191949672
"1...904",6,135,45,"sprinter",375.481359910061,187.740679955031,945,0,483.42838158417
"1...905",7,135,45,"sprinter",375.481359910061,187.740679955031,1125,0,472.342030567021
"1...906",8,135,45,"sprinter",375.481359910061,187.740679955031,1305,0,464.799958697527
"1...907",9,135,45,"sprinter",375.481359910061,187.740679955031,1485,0,459.540247670201
"1...908",10,135,45,"sprinter",375.481359910061,187.740679955031,1665,0,455.808475940513
"1...909",11,135,45,"sprinter",375.481359910061,187.740679955031,1845,0,453.128299366226
"1...910",12,135,45,"sprinter",375.481359910061,187.740679955031,2025,0,451.186482800488
"1...911",13,135,45,"sprinter",375.481359910061,187.740679955031,2205,0,449.770688190304
"1...912",14,135,45,"sprinter",375.481359910061,187.740679955031,2385,0,448.733652654536
"1...913",15,135,45,"sprinter",375.481359910061,187.740679955031,2565,0,447.971482313302
"1...914",16,135,45,"sprinter",375.481359910061,187.740679955031,2745,0,447.409934565979
"1...915",17,135,45,"sprinter",375.481359910061,187.740679955031,2925,0,446.99544460127
"1...916",18,135,45,"sprinter",375.481359910061,187.740679955031,3105,0,446.689088658528
"1...917",19,135,45,"sprinter",375.481359910061,187.740679955031,3285,0,446.462430751595
"1...918",20,135,45,"sprinter",375.481359910061,187.740679955031,3465,0,446.294614036012
"1...919",2,150,45,"sprinter",375.481359910061,187.740679955031,240,0,683.210880210142
"1...920",3,150,45,"sprinter",375.481359910061,187.740679955031,435,0,584.414081303896
"1...921",4,150,45,"sprinter",375.481359910061,187.740679955031,630,0,537.820476313054
"1...922",5,150,45,"sprinter",375.481359910061,187.740679955031,825,0,511.841749503266
"1...923",6,150,45,"sprinter",375.481359910061,187.740679955031,1020,0,495.995036287884
"1...924",7,150,45,"sprinter",375.481359910061,187.740679955031,1215,0,485.793904028825
"1...925",8,150,45,"sprinter",375.481359910061,187.740679955031,1410,0,478.99767437565
"1...926",9,150,45,"sprinter",375.481359910061,187.740679955031,1605,0,474.365719796522
"1...927",10,150,45,"sprinter",375.481359910061,187.740679955031,1800,0,471.159690724437
"1...928",11,150,45,"sprinter",375.481359910061,187.740679955031,1995,0,468.916832672951
"1...929",12,150,45,"sprinter",375.481359910061,187.740679955031,2190,0,467.336055072944
"1...930",13,150,45,"sprinter",375.481359910061,187.740679955031,2385,0,466.216057584352
"1...931",14,150,45,"sprinter",375.481359910061,187.740679955031,2580,0,465.419576300831
"1...932",15,150,45,"sprinter",375.481359910061,187.740679955031,2775,0,464.851665628134
"1...933",16,150,45,"sprinter",375.481359910061,187.740679955031,2970,0,464.445969136052
"1...934",17,150,45,"sprinter",375.481359910061,187.740679955031,3165,0,464.155763536015
"1...935",18,150,45,"sprinter",375.481359910061,187.740679955031,3360,0,463.947972166599
"1...936",19,150,45,"sprinter",375.481359910061,187.740679955031,3555,0,463.799088214614
"1...937",20,150,45,"sprinter",375.481359910061,187.740679955031,3750,0,463.692359262151
"1...938",2,165,45,"sprinter",375.481359910061,187.740679955031,255,0,689.146902993805
"1...939",3,165,45,"sprinter",375.481359910061,187.740679955031,465,0,592.938028937143
"1...940",4,165,45,"sprinter",375.481359910061,187.740679955031,675,0,548.059880888057
"1...941",5,165,45,"sprinter",375.481359910061,187.740679955031,885,0,523.393413017389
"1...942",6,165,45,"sprinter",375.481359910061,187.740679955031,1095,0,508.606129122062
"1...943",7,165,45,"sprinter",375.481359910061,187.740679955031,1305,0,499.276142722364
"1...944",8,165,45,"sprinter",375.481359910061,187.740679955031,1515,0,493.198224823384
"1...945",9,165,45,"sprinter",375.481359910061,187.740679955031,1725,0,489.155996106827
"1...946",10,165,45,"sprinter",375.481359910061,187.740679955031,1935,0,486.430493506389
"1...947",11,165,45,"sprinter",375.481359910061,187.740679955031,2145,0,484.575759347332
"1...948",12,165,45,"sprinter",375.481359910061,187.740679955031,2355,0,483.305649977503
"1...949",13,165,45,"sprinter",375.481359910061,187.740679955031,2565,0,482.432147059728
"1...950",14,165,45,"sprinter",375.481359910061,187.740679955031,2775,0,481.829631119517
"1...951",15,165,45,"sprinter",375.481359910061,187.740679955031,2985,0,481.413187826184
"1...952",16,165,45,"sprinter",375.481359910061,187.740679955031,3195,0,481.124948375087
"1...953",17,165,45,"sprinter",375.481359910061,187.740679955031,3405,0,480.925250593385
"1...954",18,165,45,"sprinter",375.481359910061,187.740679955031,3615,0,480.786802948832
"1...955",19,165,45,"sprinter",375.481359910061,187.740679955031,3825,0,480.6907743315
"1...956",20,165,45,"sprinter",375.481359910061,187.740679955031,4035,0,480.624146386937
"1...957",2,180,45,"sprinter",375.481359910061,187.740679955031,270,0,695.049654614895
"1...958",3,180,45,"sprinter",375.481359910061,187.740679955031,495,0,601.450256444684
"1...959",4,180,45,"sprinter",375.481359910061,187.740679955031,720,0,558.307243442343
"1...960",5,180,45,"sprinter",375.481359910061,187.740679955031,945,0,534.959116391122
"1...961",6,180,45,"sprinter",375.481359910061,187.740679955031,1170,0,521.221148118687
"1...962",7,180,45,"sprinter",375.481359910061,187.740679955031,1395,0,512.737179181437
"1...963",8,180,45,"sprinter",375.481359910061,187.740679955031,1620,0,507.34048694833
"1...964",9,180,45,"sprinter",375.481359910061,187.740679955031,1845,0,503.842748519857
"1...965",10,180,45,"sprinter",375.481359910061,187.740679955031,2070,0,501.548187605755
"1...966",11,180,45,"sprinter",375.481359910061,187.740679955031,2295,0,500.030961031126
"1...967",12,180,45,"sprinter",375.481359910061,187.740679955031,2520,0,499.022470265322
"1...968",13,180,45,"sprinter",375.481359910061,187.740679955031,2745,0,498.349801341737
"1...969",14,180,45,"sprinter",375.481359910061,187.740679955031,2970,0,497.900087728626
"1...970",15,180,45,"sprinter",375.481359910061,187.740679955031,3195,0,497.598965722714
"1...971",16,180,45,"sprinter",375.481359910061,187.740679955031,3420,0,497.397129708025
"1...972",17,180,45,"sprinter",375.481359910061,187.740679955031,3645,0,497.261749178689
"1...973",18,180,45,"sprinter",375.481359910061,187.740679955031,3870,0,497.170901072577
"1...974",19,180,45,"sprinter",375.481359910061,187.740679955031,4095,0,497.109917736972
"1...975",20,180,45,"sprinter",375.481359910061,187.740679955031,4320,0,497.068973054296
"1...976",2,195,45,"sprinter",375.481359910061,187.740679955031,285,0,700.916196865396
"1...977",3,195,45,"sprinter",375.481359910061,187.740679955031,525,0,609.941454827516
"1...978",4,195,45,"sprinter",375.481359910061,187.740679955031,765,0,568.544639915115
"1...979",5,195,45,"sprinter",375.481359910061,187.740679955031,1005,0,546.510961184549
"1...980",6,195,45,"sprinter",375.481359910061,187.740679955031,1245,0,533.802046013449
"1...981",7,195,45,"sprinter",375.481359910061,187.740679955031,1485,0,526.12989326727
"1...982",8,195,45,"sprinter",375.481359910061,187.740679955031,1725,0,521.37037423317
"1...983",9,195,45,"sprinter",375.481359910061,187.740679955031,1965,0,518.367659332225
"1...984",10,195,45,"sprinter",375.481359910061,187.740679955031,2205,0,516.453140889033
"1...985",11,195,45,"sprinter",375.481359910061,187.740679955031,2445,0,515.224206281773
"1...986",12,195,45,"sprinter",375.481359910061,187.740679955031,2685,0,514.431937573931
"1...987",13,195,45,"sprinter",375.481359910061,187.740679955031,2925,0,513.919756222591
"1...988",14,195,45,"sprinter",375.481359910061,187.740679955031,3165,0,513.588048735983
"1...989",15,195,45,"sprinter",375.481359910061,187.740679955031,3405,0,513.372972738196
"1...990",16,195,45,"sprinter",375.481359910061,187.740679955031,3645,0,513.233414302246
"1...991",17,195,45,"sprinter",375.481359910061,187.740679955031,3885,0,513.142813362109
"1...992",18,195,45,"sprinter",375.481359910061,187.740679955031,4125,0,513.083976807423
"1...993",19,195,45,"sprinter",375.481359910061,187.740679955031,4365,0,513.045760271108
"1...994",20,195,45,"sprinter",375.481359910061,187.740679955031,4605,0,513.020933880574
"1...995",2,210,45,"sprinter",375.481359910061,187.740679955031,300,0,706.743667024818
"1...996",3,210,45,"sprinter",375.481359910061,187.740679955031,555,0,618.402536650011
"1...997",4,210,45,"sprinter",375.481359910061,187.740679955031,810,0,578.754736286731
"1...998",5,210,45,"sprinter",375.481359910061,187.740679955031,1065,0,558.022448633177
"1...999",6,210,45,"sprinter",375.481359910061,187.740679955031,1320,0,546.313577433187
"1...1000",7,210,45,"sprinter",375.481359910061,187.740679955031,1575,0,539.41195866282
"1...1001",8,210,45,"sprinter",375.481359910061,187.740679955031,1830,0,535.241005481824
"1...1002",9,210,45,"sprinter",375.481359910061,187.740679955031,2085,0,532.682163990016
"1...1003",10,210,45,"sprinter",375.481359910061,187.740679955031,2340,0,531.097847053938
"1...1004",11,210,45,"sprinter",375.481359910061,187.740679955031,2595,0,530.11132403836
"1...1005",12,210,45,"sprinter",375.481359910061,187.740679955031,2850,0,529.49486168636
"1...1006",13,210,45,"sprinter",375.481359910061,187.740679955031,3105,0,529.10879356248
"1...1007",14,210,45,"sprinter",375.481359910061,187.740679955031,3360,0,528.866678908716
"1...1008",15,210,45,"sprinter",375.481359910061,187.740679955031,3615,0,528.714710181471
"1...1009",16,210,45,"sprinter",375.481359910061,187.740679955031,3870,0,528.619271736058
"1...1010",17,210,45,"sprinter",375.481359910061,187.740679955031,4125,0,528.559314628942
"1...1011",18,210,45,"sprinter",375.481359910061,187.740679955031,4380,0,528.521639818907
"1...1012",19,210,45,"sprinter",375.481359910061,187.740679955031,4635,0,528.49796318483
"1...1013",20,210,45,"sprinter",375.481359910061,187.740679955031,4890,0,528.483082407771
"1...1014",2,225,45,"sprinter",375.481359910061,187.740679955031,315,0,712.529283032987
"1...1015",3,225,45,"sprinter",375.481359910061,187.740679955031,585,0,626.824671462265
"1...1016",4,225,45,"sprinter",375.481359910061,187.740679955031,855,0,588.920891298061
"1...1017",5,225,45,"sprinter",375.481359910061,187.740679955031,1125,0,569.468668334189
"1...1018",6,225,45,"sprinter",375.481359910061,187.740679955031,1395,0,558.723532553137
"1...1019",7,225,45,"sprinter",375.481359910061,187.740679955031,1665,0,552.545997447373
"1...1020",8,225,45,"sprinter",375.481359910061,187.740679955031,1935,0,548.912587004733
"1...1021",9,225,45,"sprinter",375.481359910061,187.740679955031,2205,0,546.746844655956
"1...1022",10,225,45,"sprinter",375.481359910061,187.740679955031,2475,0,545.445648249392
"1...1023",11,225,45,"sprinter",375.481359910061,187.740679955031,2745,0,544.660150993421
"1...1024",12,225,45,"sprinter",375.481359910061,187.740679955031,3015,0,544.184605192286
"1...1025",13,225,45,"sprinter",375.481359910061,187.740679955031,3285,0,543.89620612089
"1...1026",14,225,45,"sprinter",375.481359910061,187.740679955031,3555,0,543.721119737035
"1...1027",15,225,45,"sprinter",375.481359910061,187.740679955031,3825,0,543.61475729981
"1...1028",16,225,45,"sprinter",375.481359910061,187.740679955031,4095,0,543.550118590207
"1...1029",17,225,45,"sprinter",375.481359910061,187.740679955031,4365,0,543.510827012937
"1...1030",18,225,45,"sprinter",375.481359910061,187.740679955031,4635,0,543.486939634901
"1...1031",19,225,45,"sprinter",375.481359910061,187.740679955031,4905,0,543.472415999528
"1...1032",20,225,45,"sprinter",375.481359910061,187.740679955031,5175,0,543.463585094895
"1...1033",2,240,45,"sprinter",375.481359910061,187.740679955031,330,0,718.270348317535
"1...1034",3,240,45,"sprinter",375.481359910061,187.740679955031,615,0,635.199318241335
"1...1035",4,240,45,"sprinter",375.481359910061,187.740679955031,900,0,599.027245132997
"1...1036",5,240,45,"sprinter",375.481359910061,187.740679955031,1185,0,580.826443479723
"1...1037",6,240,45,"sprinter",375.481359910061,187.740679955031,1470,0,571.002874079017
"1...1038",7,240,45,"sprinter",375.481359910061,187.740679955031,1755,0,565.499570635059
"1...1039",8,240,45,"sprinter",375.481359910061,187.740679955031,2040,0,562.352076443469
"1...1040",9,240,45,"sprinter",375.481359910061,187.740679955031,2325,0,560.530599258762
"1...1041",10,240,45,"sprinter",375.481359910061,187.740679955031,2610,0,559.469303059038
"1...1042",11,240,45,"sprinter",375.481359910061,187.740679955031,2895,0,558.848479412293
"1...1043",12,240,45,"sprinter",375.481359910061,187.740679955031,3180,0,558.484476809309
"1...1044",13,240,45,"sprinter",375.481359910061,187.740679955031,3465,0,558.270764536119
"1...1045",14,240,45,"sprinter",375.481359910061,187.740679955031,3750,0,558.145190457999
"1...1046",15,240,45,"sprinter",375.481359910061,187.740679955031,4035,0,558.071370542124
"1...1047",16,240,45,"sprinter",375.481359910061,187.740679955031,4320,0,558.027962877125
"1...1048",17,240,45,"sprinter",375.481359910061,187.740679955031,4605,0,558.00243413191
"1...1049",18,240,45,"sprinter",375.481359910061,187.740679955031,4890,0,557.987418840085
"1...1050",19,240,45,"sprinter",375.481359910061,187.740679955031,5175,0,557.978586773078
"1...1051",2,255,45,"sprinter",375.481359910061,187.740679955031,345,0,723.9642562609
"1...1052",3,255,45,"sprinter",375.481359910061,187.740679955031,645,0,643.51825466309
"1...1053",4,255,45,"sprinter",375.481359910061,187.740679955031,945,0,609.058793649006
"1...1054",5,255,45,"sprinter",375.481359910061,187.740679955031,1245,0,592.074433914411
"1...1055",6,255,45,"sprinter",375.481359910061,187.740679955031,1545,0,583.125787439224
"1...1056",7,255,45,"sprinter",375.481359910061,187.740679955031,1845,0,578.245035701
"1...1057",8,255,45,"sprinter",375.481359910061,187.740679955031,2145,0,575.532693754065
"1...1058",9,255,45,"sprinter",375.481359910061,187.740679955031,2445,0,574.009691738617
"1...1059",10,255,45,"sprinter",375.481359910061,187.740679955031,2745,0,573.149536937972
"1...1060",11,255,45,"sprinter",375.481359910061,187.740679955031,3045,0,572.662149589007
"1...1061",12,255,45,"sprinter",375.481359910061,187.740679955031,3345,0,572.385470221984
"1...1062",13,255,45,"sprinter",375.481359910061,187.740679955031,3645,0,572.228239999571
"1...1063",14,255,45,"sprinter",375.481359910061,187.740679955031,3945,0,572.138836447071
"1...1064",15,255,45,"sprinter",375.481359910061,187.740679955031,4245,0,572.087982922848
"1...1065",16,255,45,"sprinter",375.481359910061,187.740679955031,4545,0,572.05905140316
"1...1066",17,255,45,"sprinter",375.481359910061,187.740679955031,4845,0,572.04258991196
"1...1067",18,255,45,"sprinter",375.481359910061,187.740679955031,5145,0,572.033223046926
"1...1068",2,270,45,"sprinter",375.481359910061,187.740679955031,360,0,729.608494294177
"1...1069",3,270,45,"sprinter",375.481359910061,187.740679955031,675,0,651.773603066616
"1...1070",4,270,45,"sprinter",375.481359910061,187.740679955031,990,0,619.00144808664
"1...1071",5,270,45,"sprinter",375.481359910061,187.740679955031,1305,0,603.193199452501
"1...1072",6,270,45,"sprinter",375.481359910061,187.740679955031,1620,0,595.069656011891
"1...1073",7,270,45,"sprinter",375.481359910061,187.740679955031,1935,0,590.759302435661
"1...1074",8,270,45,"sprinter",375.481359910061,187.740679955031,2250,0,588.433337624068
"1...1075",9,270,45,"sprinter",375.481359910061,187.740679955031,2565,0,587.166766395152
"1...1076",10,270,45,"sprinter",375.481359910061,187.740679955031,2880,0,586.473667682257
"1...1077",11,270,45,"sprinter",375.481359910061,187.740679955031,3195,0,586.09336466459
"1...1078",12,270,45,"sprinter",375.481359910061,187.740679955031,3510,0,585.884384241819
"1...1079",13,270,45,"sprinter",375.481359910061,187.740679955031,3825,0,585.769454180548
"1...1080",14,270,45,"sprinter",375.481359910061,187.740679955031,4140,0,585.706219499286
"1...1081",15,270,45,"sprinter",375.481359910061,187.740679955031,4455,0,585.671419152546
"1...1082",16,270,45,"sprinter",375.481359910061,187.740679955031,4770,0,585.652264669342
"1...1083",17,270,45,"sprinter",375.481359910061,187.740679955031,5085,0,585.64172105343
"1...1084",18,270,45,"sprinter",375.481359910061,187.740679955031,5400,0,585.63591706581
"1...1085",2,285,45,"sprinter",375.481359910061,187.740679955031,375,0,735.200647607686
"1...1086",3,285,45,"sprinter",375.481359910061,187.740679955031,705,0,659.957853022679
"1...1087",4,285,45,"sprinter",375.481359910061,187.740679955031,1035,0,628.842080502753
"1...1088",5,285,45,"sprinter",375.481359910061,187.740679955031,1365,0,614.165226784138
"1...1089",6,285,45,"sprinter",375.481359910061,187.740679955031,1695,0,606.814974156847
"1...1090",7,285,45,"sprinter",375.481359910061,187.740679955031,2025,0,603.023516658799
"1...1091",8,285,45,"sprinter",375.481359910061,187.740679955031,2355,0,601.037955886137
"1...1092",9,285,45,"sprinter",375.481359910061,187.740679955031,2685,0,599.989886497348
"1...1093",10,285,45,"sprinter",375.481359910061,187.740679955031,3015,0,599.434361060526
"1...1094",11,285,45,"sprinter",375.481359910061,187.740679955031,3345,0,599.139257294522
"1...1095",12,285,45,"sprinter",375.481359910061,187.740679955031,3675,0,598.982310082219
"1...1096",13,285,45,"sprinter",375.481359910061,187.740679955031,4005,0,598.898787754848
"1...1097",14,285,45,"sprinter",375.481359910061,187.740679955031,4335,0,598.854325109175
"1...1098",15,285,45,"sprinter",375.481359910061,187.740679955031,4665,0,598.830651497271
"1...1099",16,285,45,"sprinter",375.481359910061,187.740679955031,4995,0,598.818045579178
"1...1100",17,285,45,"sprinter",375.481359910061,187.740679955031,5325,0,598.811332741766
"1...1101",2,300,45,"sprinter",375.481359910061,187.740679955031,390,0,740.738402470737
"1...1102",3,300,45,"sprinter",375.481359910061,187.740679955031,735,0,668.063880465682
"1...1103",4,300,45,"sprinter",375.481359910061,187.740679955031,1080,0,638.568555446706
"1...1104",5,300,45,"sprinter",375.481359910061,187.740679955031,1425,0,624.974923930046
"1...1105",6,300,45,"sprinter",375.481359910061,187.740679955031,1770,0,618.345210925964
"1...1106",7,300,45,"sprinter",375.481359910061,187.740679955031,2115,0,615.022698096323
"1...1107",8,300,45,"sprinter",375.481359910061,187.740679955031,2460,0,613.334907993343
"1...1108",9,300,45,"sprinter",375.481359910061,187.740679955031,2805,0,612.471637039858
"1...1109",10,300,45,"sprinter",375.481359910061,187.740679955031,3150,0,612.028542999996
"1...1110",11,300,45,"sprinter",375.481359910061,187.740679955031,3495,0,611.80070600499
"1...1111",12,300,45,"sprinter",375.481359910061,187.740679955031,3840,0,611.683445097998
"1...1112",13,300,45,"sprinter",375.481359910061,187.740679955031,4185,0,611.623065749789
"1...1113",14,300,45,"sprinter",375.481359910061,187.740679955031,4530,0,611.591967944653
"1...1114",15,300,45,"sprinter",375.481359910061,187.740679955031,4875,0,611.575949301696
"1...1115",16,300,45,"sprinter",375.481359910061,187.740679955031,5220,0,611.567697479475
"1...1116",2,15,60,"sprinter",375.481359910061,187.740679955031,135,0,535.627565274826
"1...1117",3,15,60,"sprinter",375.481359910061,187.740679955031,210,0,446.026758738403
"1...1118",4,15,60,"sprinter",375.481359910061,187.740679955031,285,0,401.435156551088
"1...1119",5,15,60,"sprinter",375.481359910061,187.740679955031,360,0,374.758363532205
"1...1120",6,15,60,"sprinter",375.481359910061,187.740679955031,435,0,357.014411738376
"1...1121",7,15,60,"sprinter",375.481359910061,187.740679955031,510,0,344.365934760527
"1...1122",8,15,60,"sprinter",375.481359910061,187.740679955031,585,0,334.898187603255
"1...1123",9,15,60,"sprinter",375.481359910061,187.740679955031,660,0,327.548974040657
"1...1124",10,15,60,"sprinter",375.481359910061,187.740679955031,735,0,321.681672099706
"1...1125",11,15,60,"sprinter",375.481359910061,187.740679955031,810,0,316.891502433256
"1...1126",12,15,60,"sprinter",375.481359910061,187.740679955031,885,0,312.908795054508
"1...1127",13,15,60,"sprinter",375.481359910061,187.740679955031,960,0,309.546958581588
"1...1128",14,15,60,"sprinter",375.481359910061,187.740679955031,1035,0,306.672774527088
"1...1129",15,15,60,"sprinter",375.481359910061,187.740679955031,1110,0,304.188586876559
"1...1130",16,15,60,"sprinter",375.481359910061,187.740679955031,1185,0,302.021177427976
"1...1131",17,15,60,"sprinter",375.481359910061,187.740679955031,1260,0,300.114571273743
"1...1132",18,15,60,"sprinter",375.481359910061,187.740679955031,1335,0,298.425242642852
"1...1133",19,15,60,"sprinter",375.481359910061,187.740679955031,1410,0,296.91883599606
"1...1134",20,15,60,"sprinter",375.481359910061,187.740679955031,1485,0,295.567871600348
"1...1135",2,30,60,"sprinter",375.481359910061,187.740679955031,150,0,540.17165628007
"1...1136",3,30,60,"sprinter",375.481359910061,187.740679955031,240,0,452.148587157135
"1...1137",4,30,60,"sprinter",375.481359910061,187.740679955031,330,0,408.411017584309
"1...1138",5,30,60,"sprinter",375.481359910061,187.740679955031,420,0,382.301392873669
"1...1139",6,30,60,"sprinter",375.481359910061,187.740679955031,510,0,364.981725359858
"1...1140",7,30,60,"sprinter",375.481359910061,187.740679955031,600,0,352.675927196671
"1...1141",8,30,60,"sprinter",375.481359910061,187.740679955031,690,0,343.499730172674
"1...1142",9,30,60,"sprinter",375.481359910061,187.740679955031,780,0,336.40778796659
"1...1143",10,30,60,"sprinter",375.481359910061,187.740679955031,870,0,330.773538072802
"1...1144",11,30,60,"sprinter",375.481359910061,187.740679955031,960,0,326.198566658385
"1...1145",12,30,60,"sprinter",375.481359910061,187.740679955031,1050,0,322.417419391186
"1...1146",13,30,60,"sprinter",375.481359910061,187.740679955031,1140,0,319.246400384877
"1...1147",14,30,60,"sprinter",375.481359910061,187.740679955031,1230,0,316.554339821693
"1...1148",15,30,60,"sprinter",375.481359910061,187.740679955031,1320,0,314.24506715986
"1...1149",16,30,60,"sprinter",375.481359910061,187.740679955031,1410,0,312.24646355904
"1...1150",17,30,60,"sprinter",375.481359910061,187.740679955031,1500,0,310.503381856599
"1...1151",18,30,60,"sprinter",375.481359910061,187.740679955031,1590,0,308.9729286941
"1...1152",19,30,60,"sprinter",375.481359910061,187.740679955031,1680,0,307.621237784995
"1...1153",20,30,60,"sprinter",375.481359910061,187.740679955031,1770,0,306.421211999346
"1...1154",2,45,60,"sprinter",375.481359910061,187.740679955031,165,0,544.712018906258
"1...1155",3,45,60,"sprinter",375.481359910061,187.740679955031,270,0,458.325731509532
"1...1156",4,45,60,"sprinter",375.481359910061,187.740679955031,375,0,415.515630452572
"1...1157",5,45,60,"sprinter",375.481359910061,187.740679955031,480,0,390.051560930586
"1...1158",6,45,60,"sprinter",375.481359910061,187.740679955031,585,0,373.236268836563
"1...1159",7,45,60,"sprinter",375.481359910061,187.740679955031,690,0,361.353437925897
"1...1160",8,45,60,"sprinter",375.481359910061,187.740679955031,795,0,352.548420655689
"1...1161",9,45,60,"sprinter",375.481359910061,187.740679955031,900,0,345.792157774549
"1...1162",10,45,60,"sprinter",375.481359910061,187.740679955031,1005,0,340.467735536017
"1...1163",11,45,60,"sprinter",375.481359910061,187.740679955031,1110,0,336.182783782835
"1...1164",12,45,60,"sprinter",375.481359910061,187.740679955031,1215,0,332.675799771977
"1...1165",13,45,60,"sprinter",375.481359910061,187.740679955031,1320,0,329.76576041345
"1...1166",14,45,60,"sprinter",375.481359910061,187.740679955031,1425,0,327.32335406183
"1...1167",15,45,60,"sprinter",375.481359910061,187.740679955031,1530,0,325.253731970454
"1...1168",16,45,60,"sprinter",375.481359910061,187.740679955031,1635,0,323.485734480289
"1...1169",17,45,60,"sprinter",375.481359910061,187.740679955031,1740,0,321.964923320532
"1...1170",18,45,60,"sprinter",375.481359910061,187.740679955031,1845,0,320.64893850245
"1...1171",19,45,60,"sprinter",375.481359910061,187.740679955031,1950,0,319.504322610255
"1...1172",20,45,60,"sprinter",375.481359910061,187.740679955031,2055,0,318.50429844747
"1...1173",2,60,60,"sprinter",375.481359910061,187.740679955031,180,0,549.246165315024
"1...1174",3,60,60,"sprinter",375.481359910061,187.740679955031,300,0,464.55117275951
"1...1175",4,60,60,"sprinter",375.481359910061,187.740679955031,420,0,422.736253213377
"1...1176",5,60,60,"sprinter",375.481359910061,187.740679955031,540,0,397.98915874082
"1...1177",6,60,60,"sprinter",375.481359910061,187.740679955031,660,0,381.749949057876
"1...1178",7,60,60,"sprinter",375.481359910061,187.740679955031,780,0,370.360385318477
"1...1179",8,60,60,"sprinter",375.481359910061,187.740679955031,900,0,361.994411233925
"1...1180",9,60,60,"sprinter",375.481359910061,187.740679955031,1020,0,355.638543337072
"1...1181",10,60,60,"sprinter",375.481359910061,187.740679955031,1140,0,350.684987650578
"1...1182",11,60,60,"sprinter",375.481359910061,187.740679955031,1260,0,346.7470105752
"1...1183",12,60,60,"sprinter",375.481359910061,187.740679955031,1380,0,343.566745982192
"1...1184",13,60,60,"sprinter",375.481359910061,187.740679955031,1500,0,340.965604648145
"1...1185",14,60,60,"sprinter",375.481359910061,187.740679955031,1620,0,338.815960506546
"1...1186",15,60,60,"sprinter",375.481359910061,187.740679955031,1740,0,337.024173701863
"1...1187",16,60,60,"sprinter",375.481359910061,187.740679955031,1860,0,335.519985342908
"1...1188",17,60,60,"sprinter",375.481359910061,187.740679955031,1980,0,334.249657570707
"1...1189",18,60,60,"sprinter",375.481359910061,187.740679955031,2100,0,333.171400903719
"1...1190",19,60,60,"sprinter",375.481359910061,187.740679955031,2220,0,332.252245289339
"1...1191",20,60,60,"sprinter",375.481359910061,187.740679955031,2340,0,331.465849030802
"1...1192",2,75,60,"sprinter",375.481359910061,187.740679955031,195,0,553.771621297504
"1...1193",3,75,60,"sprinter",375.481359910061,187.740679955031,330,0,470.817762448379
"1...1194",4,75,60,"sprinter",375.481359910061,187.740679955031,465,0,430.059612833956
"1...1195",5,75,60,"sprinter",375.481359910061,187.740679955031,600,0,406.09322881055
"1...1196",6,75,60,"sprinter",375.481359910061,187.740679955031,735,0,390.492365714292
"1...1197",7,75,60,"sprinter",375.481359910061,187.740679955031,870,0,379.654988630855
"1...1198",8,75,60,"sprinter",375.481359910061,187.740679955031,1005,0,371.782472902042
"1...1199",9,75,60,"sprinter",375.481359910061,187.740679955031,1140,0,365.876129483632
"1...1200",10,75,60,"sprinter",375.481359910061,187.740679955031,1275,0,361.336749005909
"1...1201",11,75,60,"sprinter",375.481359910061,187.740679955031,1410,0,357.78288467848
"1...1202",12,75,60,"sprinter",375.481359910061,187.740679955031,1545,0,354.960109653552
"1...1203",13,75,60,"sprinter",375.481359910061,187.740679955031,1680,0,352.692202088773
"1...1204",14,75,60,"sprinter",375.481359910061,187.740679955031,1815,0,350.853269018431
