"","Nrep","intensity","rest","interval_duration","niveau_endurance","PAM","rest_velocity","max_velocity","interval_velocity","interval_power","rest_power","duration","PN","PC","DR","power_cogganMOD","err","abs_error","percent_error"
"1...652",10,77.5,60,15,"elevee",287.074060302472,2.34893214381958,5.48054354529846,4.24742124760631,291.040547297867,148.177385637896,690,183.162657873731,276.848472807722,1,603.85966577491,-312.819118477043,312.819118477043,-69.9115083240243
"1...653",13,75,60,15,"elevee",287.074060302472,2.34893214381958,5.48054354529846,4.11040765897385,280.465000924909,148.177385637896,915,180.405581270985,271.206169582855,1,582.339515338615,-301.874514413706,301.874514413706,-69.9751817992352
"1...654",16,72.5,30,15,"elevee",287.074060302472,2.34893214381958,5.48054354529846,3.97339407034139,270.026208690268,150.752210672155,690,193.057050461371,276.848472807722,1,488.896751326533,-218.870542636265,218.870542636265,-57.6792518258823
"1...655",19,70,30,15,"elevee",287.074060302472,2.34893214381958,5.48054354529846,3.83638048170892,259.72194828381,150.752210672155,825,189.289507070268,273.26441763895,1,479.054525591206,-219.332577307396,219.332577307396,-59.3772501056936
"1...656",1,95,300,30,"elevee",287.074060302472,2.34893214381958,5.31772886394295,5.05184242074581,332.186992308003,146.117525610489,30,332.186992308003,390.809392380716,1,390.809392380716,-58.6224000727128,58.6224000727128,-16.216512644929
"1...657",2,90,240,30,"elevee",287.074060302472,2.34893214381958,5.31772886394295,4.78595597754866,312.597283170099,146.246266862202,300,184.820569199247,296.873065982104,1,630.895031275292,-318.297748105193,318.297748105193,-67.4722503261295
"1...658",4,85,180,30,"elevee",287.074060302472,2.34893214381958,5.31772886394295,4.52006953435151,293.431870125658,146.460835615057,660,184.491969167846,277.746920474189,1,532.824972733649,-239.393102607991,239.393102607991,-57.9464133161204
"1...659",6,82.5,120,30,"elevee",287.074060302472,2.34893214381958,5.31772886394295,4.38712631275294,284.003199447998,146.889973120767,780,190.780653818209,274.384862441619,1,469.803918535191,-185.800719087193,185.800719087193,-49.296621020057
"1...660",8,80,60,30,"elevee",287.074060302472,2.34893214381958,5.31772886394295,4.25418309115436,274.674512565116,148.177385637896,660,204.243992536869,277.746920474189,1,408.674039156329,-133.999526591213,133.999526591213,-39.2185002086127
"1...661",10,77.5,60,30,"elevee",287.074060302472,2.34893214381958,5.31772886394295,4.12123986955579,265.443779400816,148.177385637896,840,199.450795894965,272.905304969198,1,399.964275602453,-134.520496201637,134.520496201637,-40.4324820507247
"1...662",13,75,60,30,"elevee",287.074060302472,2.34893214381958,5.31772886394295,3.98829664795722,256.308969878904,148.177385637896,1110,194.787549029528,267.397805652918,1,390.002915749477,-133.693945870573,133.693945870573,-41.3713406308747
"1...663",16,72.5,30,30,"elevee",287.074060302472,2.34893214381958,5.31772886394295,3.85535342635864,247.268053923182,150.752210672155,930,204.727519860313,270.884075738582,1,352.916777597085,-105.648723673903,105.648723673903,-35.2053961131589
"1...664",19,70,30,30,"elevee",287.074060302472,2.34893214381958,5.31772886394295,3.72241020476007,238.319001457456,150.752210672155,1110,199.367509271728,267.397805652918,1,347.420170303289,-109.101168845833,109.101168845833,-37.2524748576647
"1...665",1,95,300,45,"elevee",287.074060302472,2.34893214381958,5.22248855444657,4.96136412672424,317.814149346715,146.117525610489,45,317.814149346715,367.378083610019,1,367.378083610019,-49.5639342633042,49.5639342633042,-14.4671617334092
"1...666",2,90,240,45,"elevee",287.074060302472,2.34893214381958,5.22248855444657,4.70023969900191,299.500043767003,146.246266862202,330,204.752022356764,294.059219658288,1,465.674099950396,-166.174056183393,166.174056183393,-43.4343103587061
"1...667",4,85,180,45,"elevee",287.074060302472,2.34893214381958,5.22248855444657,4.43911527127959,281.547695529907,146.460835615057,720,197.155805632389,275.990929210684,1,428.903187880254,-147.355492350346,147.355492350346,-41.4822462161045
"1...668",6,82.5,120,45,"elevee",287.074060302472,2.34893214381958,5.22248855444657,4.30855305741842,272.702373059023,146.889973120767,870,201.978039490206,272.207087891756,1,392.44970194748,-119.747328888456,119.747328888456,-36.0060002480743
"1...669",8,80,60,45,"elevee",287.074060302472,2.34893214381958,5.22248855444657,4.17799084355726,263.941721096812,148.177385637896,780,213.705833671489,274.384862441619,1,353.542864374416,-89.6011432776041,89.6011432776041,-29.0213376611582
"1...670",10,77.5,60,45,"elevee",287.074060302472,2.34893214381958,5.22248855444657,4.04742862969609,255.263816700947,148.177385637896,990,207.820041683739,269.648369653612,1,347.373069771564,-92.1092530706177,92.1092530706177,-30.568740526247
"1...671",13,75,60,45,"elevee",287.074060302472,2.34893214381958,5.22248855444657,3.91686641583493,246.6667369291,148.177385637896,1305,202.1344034658,264.235959782968,1,340.057374116792,-93.3906371876923,93.3906371876923,-31.8346000886906
"1...672",16,72.5,30,45,"elevee",287.074060302472,2.34893214381958,5.22248855444657,3.78630420197377,238.148558838944,150.752210672155,1170,209.376808194634,266.366635843331,1,315.23983181666,-77.0912729777156,77.0912729777156,-27.8615432775469
"1...673",19,70,30,45,"elevee",287.074060302472,2.34893214381958,5.22248855444657,3.6557419881126,229.707359488154,150.752210672155,1395,203.294025792907,262.93985834932,1,310.852440270614,-81.1450807824602,81.1450807824602,-30.0226101973074
"1...674",1,95,300,60,"elevee",287.074060302472,2.34893214381958,5.1549140363528,4.89716833453516,309.54679908637,146.117525610489,60,309.54679908637,353.582389673428,1,353.582389673428,-44.0355905870576,44.0355905870576,-13.2811498373082
"1...675",2,90,240,60,"elevee",287.074060302472,2.34893214381958,5.1549140363528,4.63942263271752,291.938893742983,146.246266862202,360,215.085000653344,291.517537538669,1,413.581123118295,-121.642229375313,121.642229375313,-34.4829987720194
"1...676",4,85,180,60,"elevee",287.074060302472,2.34893214381958,5.1549140363528,4.38167693089988,274.65928587576,146.460835615057,780,204.591663856291,274.384862441619,1,388.194113786598,-113.534827910838,113.534827910838,-34.2563915244818
"1...677",6,82.5,120,60,"elevee",287.074060302472,2.34893214381958,5.1549140363528,4.25280407999106,266.137970344916,146.889973120767,960,208.372305206736,270.256052274438,1,359.783266096526,-93.6452957516098,93.6452957516098,-29.9223896872433
"1...678",8,80,60,60,"elevee",287.074060302472,2.34893214381958,5.1549140363528,4.12393122908224,257.693181402159,148.177385637896,900,218.38263103671,271.533904377328,1,329.169804806111,-71.4766234039524,71.4766234039524,-24.3588793581152
"1...679",10,77.5,60,60,"elevee",287.074060302472,2.34893214381958,5.1549140363528,3.99505837817342,249.32306978717,148.177385637896,1140,212.04144128624,266.875105645376,1,323.745677972451,-74.4226081852811,74.4226081852811,-25.973361303066
"1...680",13,75,60,60,"elevee",287.074060302472,2.34893214381958,5.1549140363528,3.8661855272646,241.025786239632,148.177385637896,1500,205.905642292456,261.533706137475,1,317.267490675185,-76.2417044355534,76.2417044355534,-27.3124207609565
"1...681",16,72.5,30,60,"elevee",287.074060302472,2.34893214381958,5.1549140363528,3.73731267635578,232.799481499226,150.752210672155,1410,211.096253699532,262.732333200338,1,297.668253743692,-64.8687722444657,64.8687722444657,-24.4571980291168
"1...682",19,70,30,60,"elevee",287.074060302472,2.34893214381958,5.1549140363528,3.60843982544696,224.642306305635,150.752210672155,1680,204.705205619391,259.346154470173,1,293.664130051208,-69.0218237455726,69.0218237455726,-26.6335970013124
"1...683",1,95,300,75,"elevee",287.074060302472,2.34893214381958,5.10249981539839,4.84737482462847,303.925816933506,146.117525610489,75,303.925816933506,344.032777213313,1,344.032777213313,-40.1069602798078,40.1069602798078,-12.379482467585
"1...684",2,90,240,75,"elevee",287.074060302472,2.34893214381958,5.10249981539839,4.59224983385855,286.783975637601,146.246266862202,390,221.667791982633,289.200587438839,1,385.266181152261,-98.4822055146595,98.4822055146595,-29.3079927203865
"1...685",4,85,180,75,"elevee",287.074060302472,2.34893214381958,5.10249981539839,4.33712484308863,269.948986877543,146.460835615057,840,209.646413354255,272.905304969198,1,364.721024552668,-94.7720376751251,94.7720376751251,-29.8649805310823
"1...686",6,82.5,120,75,"elevee",287.074060302472,2.34893214381958,5.10249981539839,4.20956234770367,261.642078640683,146.889973120767,1050,212.579437365079,268.489241292228,1,340.441046056283,-78.7989674155995,78.7989674155995,-26.1754446133197
"1...687",8,80,60,75,"elevee",287.074060302472,2.34893214381958,5.10249981539839,4.08199985231871,253.406503268458,148.177385637896,1020,221.074328310959,269.059836217728,1,314.505295237316,-61.0987919688583,61.0987919688583,-21.5170003967569
"1...688",10,77.5,60,75,"elevee",287.074060302472,2.34893214381958,5.10249981539839,3.95443735693375,245.240467337758,148.177385637896,1290,214.496191290084,264.461017941279,1,309.431652244455,-64.1911849066973,64.1911849066973,-23.1456323981263
"1...689",13,75,60,75,"elevee",287.074060302472,2.34893214381958,5.10249981539839,3.82687486154879,237.142177425475,148.177385637896,1695,208.115813713491,259.174973165618,1,303.364745505913,-66.2225680804384,66.2225680804384,-24.5038741488404
"1...690",16,72.5,30,75,"elevee",287.074060302472,2.34893214381958,5.10249981539839,3.69931236616383,229.109840108499,150.752210672155,1650,211.736398306926,259.693285544883,1,286.821544823001,-57.7117047145022,57.7117047145022,-22.3718526920647
"1...691",19,70,30,75,"elevee",287.074060302472,2.34893214381958,5.10249981539839,3.57174987077887,221.141661963722,150.752210672155,1965,205.182886823352,256.336932843214,1,283.01392628972,-61.8722643259985,61.8722643259985,-24.5449086621628
"1...692",1,95,300,90,"elevee",287.074060302472,2.34893214381958,5.05967391648426,4.80669022066004,299.733465403528,146.117525610489,90,299.733465403528,336.80986163288,1,336.80986163288,-37.0763962293516,37.0763962293516,-11.6492922491138
"1...693",2,90,240,90,"elevee",287.074060302472,2.34893214381958,5.05967391648426,4.55370652483583,282.931030479824,146.246266862202,420,226.263415100923,287.074791960115,1,366.666987146756,-83.7359566669315,83.7359566669315,-25.780853510876
"1...694",4,85,180,90,"elevee",287.074060302472,2.34893214381958,5.05967391648426,4.30072282901162,266.420222953416,146.460835615057,900,213.330245183126,271.533904377328,1,348.88915157315,-82.4689286197344,82.4689286197344,-26.8056792351613
"1...695",6,82.5,120,90,"elevee",287.074060302472,2.34893214381958,5.05967391648426,4.17423098109951,258.269807854681,146.889973120767,1140,215.544577498376,266.875105645376,1,327.216955593609,-68.9471477389284,68.9471477389284,-23.5520773630667
"1...696",8,80,60,90,"elevee",287.074060302472,2.34893214381958,5.05967391648426,4.04773913318741,250.187053673849,148.177385637896,1140,222.732476522637,266.875105645376,1,304.388793625423,-54.2017399515744,54.2017399515744,-19.5470971970854
"1...697",10,77.5,60,90,"elevee",287.074060302472,2.34893214381958,5.05967391648426,3.9212472852753,242.170211767114,148.177385637896,1440,216.017155090676,262.324165654591,1,299.516913456091,-57.3467016889769,57.3467016889769,-21.1733670669566
"1...698",13,75,60,90,"elevee",287.074060302472,2.34893214381958,5.05967391648426,3.79475543736319,234.217533490668,148.177385637896,1890,209.489255782909,257.082662126966,1,293.694407628964,-59.4768741382956,59.4768741382956,-22.5328769840489
"1...699",16,72.5,30,90,"elevee",287.074060302472,2.34893214381958,5.05967391648426,3.66826358945109,226.327270200706,150.752210672155,1890,211.881470495105,257.082662126966,1,279.198894974932,-52.8716247742265,52.8716247742265,-20.9174631963341
"1...700",19,70,30,90,"elevee",287.074060302472,2.34893214381958,5.05967391648426,3.54177174153898,218.497673253419,150.752210672155,2250,205.233060439011,253.749348422275,1,275.511684307058,-57.0140110536391,57.0140110536391,-23.0821583361038
"1...701",1,95,300,105,"elevee",287.074060302472,2.34893214381958,5.02346525065144,4.77229198811887,296.418982565916,146.117525610489,105,296.418982565916,331.035385128864,1,331.035385128864,-34.6164025629475,34.6164025629475,-11.0339187501796
"1...702",2,90,240,105,"elevee",287.074060302472,2.34893214381958,5.02346525065144,4.5211187255863,279.879674798445,146.246266862202,450,229.6444131428,285.623402169123,1,353.865249086141,-73.985574287697,73.985574287697,-23.3486917210151
"1...703",4,85,180,105,"elevee",287.074060302472,2.34893214381958,5.02346525065144,4.26994546305373,263.620451283155,146.460835615057,960,216.128686271402,270.256052274438,1,337.249874980014,-73.6294236968587,73.6294236968587,-24.5075918974939
"1...704",6,82.5,120,105,"elevee",287.074060302472,2.34893214381958,5.02346525065144,4.14435883178744,255.591592694476,146.889973120767,1230,217.722009606784,265.389504354557,1,317.412521147064,-61.8209284525877,61.8209284525877,-21.5778305807011
"1...705",8,80,60,105,"elevee",287.074060302472,2.34893214381958,5.02346525065144,4.01877220052115,247.62762105812,148.177385637896,1260,223.785263277063,264.919485955738,1,296.836683590036,-49.2090625319158,49.2090625319158,-18.0761391010622
"1...706",10,77.5,60,105,"elevee",287.074060302472,2.34893214381958,5.02346525065144,3.89318556925487,239.726825003847,148.177385637896,1590,216.985697082709,260.407732970514,1,292.095281042406,-52.3684560385595,52.3684560385595,-19.6939748999471
"1...707",13,75,60,105,"elevee",287.074060302472,2.34893214381958,5.02346525065144,3.76759893798858,231.887493161414,148.177385637896,2085,210.363218149553,255.202978334904,1,286.434849223798,-54.5473560623842,54.5473560623842,-21.0476576453828
"1...708",16,72.5,30,105,"elevee",287.074060302472,2.34893214381958,5.02346525065144,3.64201230672229,224.107914160582,150.752210672155,2130,211.773020797253,254.795035851021,1,273.419460098261,-49.3115459376784,49.3115459376784,-19.8226463462988
"1...709",19,70,30,105,"elevee",287.074060302472,2.34893214381958,5.02346525065144,3.51642567545601,216.38637663111,150.752210672155,2535,205.066034166575,251.480241329647,1,269.814152939802,-53.427776308692,53.427776308692,-21.9776709646301
"1...710",1,95,300,120,"elevee",287.074060302472,2.34893214381958,4.99209948527978,4.74249451101579,293.692072217597,146.117525610489,120,293.692072217597,326.241564757968,1,326.241564757968,-32.5494925403713,32.5494925403713,-10.5009602960629
"1...711",2,90,240,120,"elevee",287.074060302472,2.34893214381958,4.99209948527978,4.4928895367518,277.365726292099,146.246266862202,480,232.218156529003,284.277181049445,1,344.068763638511,-66.7030373464115,66.7030373464115,-21.4674397469827
"1...712",4,85,180,120,"elevee",287.074060302472,2.34893214381958,4.99209948527978,4.24328456248781,261.310304857526,146.460835615057,1020,218.314459501821,269.059836217728,1,328.210149338617,-66.8998444810912,66.8998444810912,-22.6963607470802
"1...713",6,82.5,120,120,"elevee",287.074060302472,2.34893214381958,4.99209948527978,4.11848207535582,253.379992040931,146.889973120767,1320,219.364851949717,264.013569711965,1,309.752070572503,-56.372078531572,56.372078531572,-20.0209088681456
"1...714",8,80,60,120,"elevee",287.074060302472,2.34893214381958,4.99209948527978,3.99367958822382,245.512371806981,148.177385637896,1380,224.456430891122,263.149708100116,1,290.899389534259,-45.3870177272784,45.3870177272784,-16.9224543525269
"1...715",10,77.5,60,120,"elevee",287.074060302472,2.34893214381958,4.99209948527978,3.86887710109183,237.705764642315,148.177385637896,1740,217.603488584971,258.670739613428,1,286.249150729683,-48.543386087368,48.543386087368,-18.5296042324188
"1...716",13,75,60,120,"elevee",287.074060302472,2.34893214381958,4.99209948527978,3.74407461395983,229.958491033571,148.177385637896,2280,210.918070689317,253.496918280993,1,280.704237156407,-50.7457461228367,50.7457461228367,-19.8744663832048
"1...717",16,72.5,30,120,"elevee",287.074060302472,2.34893214381958,4.99209948527978,3.61927212682784,222.268871467386,150.752210672155,2370,211.526836003774,252.759717967649,1,268.813134023483,-46.5442625560973,46.5442625560973,-18.9558004714806
"1...718",19,70,30,120,"elevee",287.074060302472,2.34893214381958,4.99209948527978,3.49446963969584,214.6352264304,150.752210672155,2820,204.782725194531,249.460199113488,1,265.267443753076,-50.6322173226765,50.6322173226765,-21.1010358843467
"1...719",1,95,300,135,"elevee",287.074060302472,2.34893214381958,4.96443355071833,4.71621187318241,291.383135129994,146.117525610489,135,291.383135129994,322.152149811499,1,322.152149811499,-30.7690146815049,30.7690146815049,-10.0300717617045
"1...720",2,90,240,135,"elevee",287.074060302472,2.34893214381958,4.96443355071833,4.4679901956465,275.234616437883,146.246266862202,510,234.224850632678,283.020172900298,1,336.248940938978,-61.0143245010956,61.0143245010956,-19.9561619490913
"1...721",4,85,180,135,"elevee",287.074060302472,2.34893214381958,4.96443355071833,4.21976851811058,259.349507357095,146.460835615057,1080,220.056133849137,267.935577238064,1,320.916304600005,-61.5667972429106,61.5667972429106,-21.2202049385816
"1...722",6,82.5,120,135,"elevee",287.074060302472,2.34893214381958,4.96443355071833,4.09565767934262,251.501602059648,146.889973120767,1410,220.627708352269,262.732333200338,1,303.541916744549,-52.0403146849015,52.0403146849015,-18.7517961824034
"1...723",8,80,60,135,"elevee",287.074060302472,2.34893214381958,4.96443355071833,3.97154684057466,243.714593931473,148.177385637896,1500,224.874620965598,261.533706137475,1,286.057295016922,-42.3427010854494,42.3427010854494,-15.9852577944444
"1...724",10,77.5,60,135,"elevee",287.074060302472,2.34893214381958,4.96443355071833,3.8474360018067,235.98683122805,148.177385637896,1890,217.987508577432,257.082662126966,1,281.474383608416,-45.4875523803656,45.4875523803656,-17.5810480384471
"1...725",13,75,60,135,"elevee",287.074060302472,2.34893214381958,4.96443355071833,3.72332516303875,228.31666220486,148.177385637896,2475,211.25929938906,251.935298680386,1,276.016128494291,-47.6994662894307,47.6994662894307,-18.9158695088239
"1...726",16,72.5,30,135,"elevee",287.074060302472,2.34893214381958,4.96443355071833,3.59921432427079,220.702435117383,150.752210672155,2610,211.203982817094,250.926782620813,1,265.009650528752,-44.3072154113696,44.3072154113696,-18.2442301605192
"1...727",19,70,30,135,"elevee",287.074060302472,2.34893214381958,4.96443355071833,3.47510348550283,213.142498221099,150.752210672155,3105,204.43626561293,247.640171187493,1,261.509534141456,-48.3670359203568,48.3670359203568,-20.3799973970879
"1...728",1,95,300,150,"elevee",287.074060302472,2.34893214381958,4.93968516855007,4.69270091012257,289.385192103203,146.117525610489,150,289.385192103203,318.591562752071,1,318.591562752071,-29.2063706488682,29.2063706488682,-9.60772609006102
"1...729",2,90,240,150,"elevee",287.074060302472,2.34893214381958,4.93968516855007,4.44571665169506,273.388716464756,146.246266862202,540,235.816995255304,281.841316950351,1,329.812907548291,-56.4241910835349,56.4241910835349,-18.708235799549
"1...730",4,85,180,150,"elevee",287.074060302472,2.34893214381958,4.93968516855007,4.19873239326756,257.649326368144,146.460835615057,1140,221.464737037165,266.875105645376,1,314.862946436581,-57.2136200684362,57.2136200684362,-19.986862390966
"1...731",6,82.5,120,150,"elevee",287.074060302472,2.34893214381958,4.93968516855007,4.07524026405381,249.871970485673,146.889973120767,1500,221.611018003106,261.533706137475,1,298.367494981467,-48.4955244957944,48.4955244957944,-17.6913657445192
"1...732",8,80,60,150,"elevee",287.074060302472,2.34893214381958,4.93968516855007,3.95174813484006,242.154004493835,148.177385637896,1620,225.11877667154,260.047084101907,1,281.998911876145,-39.8449073823099,39.8449073823099,-15.2035431409046
"1...733",10,77.5,60,150,"elevee",287.074060302472,2.34893214381958,4.93968516855007,3.82825600562631,234.49380122769,148.177385637896,2040,218.210028333664,255.620098647349,1,277.467754941127,-42.9739537134365,42.9739537134365,-16.7879612035815
"1...734",13,75,60,150,"elevee",287.074060302472,2.34893214381958,4.93968516855007,3.70476387641255,226.889733522296,148.177385637896,2670,211.452475805722,250.495697848212,1,272.077078853865,-45.1873453315685,45.1873453315685,-18.1123650754963
"1...735",16,72.5,30,150,"elevee",287.074060302472,2.34893214381958,4.93968516855007,3.5812717471988,219.340174212712,150.752210672155,2850,210.83872203001,249.259897711862,1,261.785571409759,-42.4453971970466,42.4453971970466,-17.6442011608136
"1...736",19,70,30,150,"elevee",287.074060302472,2.34893214381958,4.93968516855007,3.45777961798505,211.843496133997,150.752210672155,3390,204.056331286031,245.98437448326,1,258.321561376477,-46.4780652424807,46.4780652424807,-19.770956816137
"1...737",1,95,300,165,"elevee",287.074060302472,2.34893214381958,4.91729757615954,4.67143269735157,287.626949629991,146.117525610489,165,287.626949629991,315.441691422352,1,315.441691422352,-27.8147417923606,27.8147417923606,-9.22440329307272
"1...738",2,90,240,165,"elevee",287.074060302472,2.34893214381958,4.91729757615954,4.42556781854359,271.762888403186,146.246266862202,570,237.096858737066,280.731616338513,1,324.390611400213,-52.6277229970276,52.6277229970276,-17.6557624888165
"1...739",4,85,180,165,"elevee",287.074060302472,2.34893214381958,4.91729757615954,4.17970293973561,256.150483715781,146.460835615057,1200,222.617002184568,265.871681802123,1,309.729016849279,-53.5785331334983,53.5785331334983,-18.9363753519954
"1...740",6,82.5,120,165,"elevee",287.074060302472,2.34893214381958,4.91729757615954,4.05677050033162,248.434639721361,146.889973120767,1590,222.383209851017,260.407732970514,1,293.963489011933,-45.5288492905717,45.5288492905717,-16.7879816978347
"1...741",8,80,60,165,"elevee",287.074060302472,2.34893214381958,4.91729757615954,3.93383806092764,240.776894438201,148.177385637896,1740,225.239899285185,258.670739613428,1,278.524517002124,-37.7476225639228,37.7476225639228,-14.5378470893143
"1...742",10,77.5,60,165,"elevee",287.074060302472,2.34893214381958,4.91729757615954,3.81090562152365,233.175642725104,148.177385637896,2190,218.317992786302,254.264804386017,1,274.034523506659,-40.8588807815552,40.8588807815552,-16.1112231188542
"1...743",13,75,60,165,"elevee",287.074060302472,2.34893214381958,4.91729757615954,3.68797318211966,225.629279440872,148.177385637896,2865,211.540399882944,249.160579685743,1,268.698165460193,-43.0688860193208,43.0688860193208,-17.4252457408836
"1...744",16,72.5,30,165,"elevee",287.074060302472,2.34893214381958,4.91729757615954,3.56504074271567,218.13619944431,150.752210672155,3090,210.451249795783,247.731618842695,1,258.996712231362,-40.8605127870518,40.8605127870518,-17.1275180509143
"1...745",19,70,30,165,"elevee",287.074060302472,2.34893214381958,4.91729757615954,3.44210830331168,210.694797594219,150.752210672155,3675,203.66030070037,244.465767896966,1,255.562125262843,-44.8673276686243,44.8673276686243,-19.2457529182377
"1...746",1,95,300,180,"elevee",287.074060302472,2.34893214381958,4.89685913225306,4.6520161756404,286.058638600271,146.117525610489,180,286.058638600271,312.619501445837,1,312.619501445837,-26.5608628455651,26.5608628455651,-8.87316942740533
"1...747",2,90,240,180,"elevee",287.074060302472,2.34893214381958,4.89685913225306,4.40717321902775,270.311610875514,146.246266862202,600,238.135816411501,279.683403859817,1,319.737165804544,-49.4255549290294,49.4255549290294,-16.7530403866355
"1...748",4,85,180,180,"elevee",287.074060302472,2.34893214381958,4.89685913225306,4.1623302624151,254.811503796182,146.460835615057,1260,223.567840662305,264.919485955738,1,305.299093432122,-50.4875896359401,50.4875896359401,-18.0277216270418
"1...749",6,82.5,120,180,"elevee",287.074060302472,2.34893214381958,4.89685913225306,4.03990878410877,247.150082475395,146.889973120767,1680,222.992542622642,259.346154470173,1,290.151103617279,-43.0010211418831,43.0010211418831,-16.0063004716562
"1...750",8,80,60,180,"elevee",287.074060302472,2.34893214381958,4.89685913225306,3.91748730580244,239.54563568818,148.177385637896,1860,225.272178146089,257.38957309151,1,275.499484089629,-35.9538484014494,35.9538484014494,-13.9614363949162
"1...751",10,77.5,60,180,"elevee",287.074060302472,2.34893214381958,4.89685913225306,3.79506582749612,231.996578225273,148.177385637896,2340,218.343010077137,253.002192443427,1,271.04303311803,-39.0464548927573,39.0464548927573,-15.5242068466492
"1...752",13,75,60,180,"elevee",287.074060302472,2.34893214381958,4.89685913225306,3.67264434918979,224.501324877413,148.177385637896,3060,211.551997974859,247.9158472575,1,265.751365335084,-41.250040457671,41.250040457671,-16.8280730656639
"1...753",16,72.5,30,180,"elevee",287.074060302472,2.34893214381958,4.89685913225306,3.55022287088347,217.058290435338,150.752210672155,3330,210.053810780055,246.320777265409,1,256.545272037732,-39.4869816023933,39.4869816023933,-16.6751201769681
"1...754",19,70,30,180,"elevee",287.074060302472,2.34893214381958,4.89685913225306,3.42780139257714,209.665889689787,150.752210672155,3960,203.258606259189,243.063465025145,1,253.135199337119,-43.4693096473317,43.4693096473317,-18.7853100081208
"1...755",1,95,300,195,"elevee",287.074060302472,2.34893214381958,4.87805761583294,4.6341547350413,284.644288069819,146.117525610489,195,284.644288069819,310.064550242169,1,310.064550242169,-25.4202621723504,25.4202621723504,-8.54880927766363
"1...756",2,90,240,195,"elevee",287.074060302472,2.34893214381958,4.87805761583294,4.39025185424965,269.001951308108,146.246266862202,630,238.985342218578,278.69032353538,1,315.683368303207,-46.6814169950991,46.6814169950991,-15.9680482575248
"1...757",4,85,180,195,"elevee",287.074060302472,2.34893214381958,4.87805761583294,4.146348973458,253.602349339397,146.460835615057,1320,224.357713471684,264.013569711965,1,301.42253854205,-47.8201892026532,47.8201892026532,-17.2317278906843
"1...758",6,82.5,120,195,"elevee",287.074060302472,2.34893214381958,4.87805761583294,4.02439753306218,245.989656352364,146.889973120767,1770,223.474067855762,258.34205455658,1,286.804848716848,-40.8151923644843,40.8151923644843,-15.3211761668534
"1...759",8,80,60,195,"elevee",287.074060302472,2.34893214381958,4.87805761583294,3.90244609266635,238.43294600352,148.177385637896,1980,225.239281697239,256.191327766984,1,272.82919824736,-34.3962522438406,34.3962522438406,-13.4554269783613
"1...760",10,77.5,60,195,"elevee",287.074060302472,2.34893214381958,4.87805761583294,3.78049465227053,230.930651272842,148.177385637896,2490,218.307042443127,251.820485463527,1,268.40070306753,-37.4700517946879,37.4700517946879,-15.0080909075645
"1...761",13,75,60,195,"elevee",287.074060302472,2.34893214381958,4.87805761583294,3.65854321187471,223.481205140311,148.177385637896,3255,211.50743101048,246.750130092212,1,263.146538472039,-39.665333331728,39.665333331728,-16.3021257428864
"1...762",16,72.5,30,195,"elevee",287.074060302472,2.34893214381958,4.87805761583294,3.53659177147888,216.083040585906,150.752210672155,3570,209.654010191737,245.01072671206,1,254.362215741121,-38.2791751552151,38.2791751552151,-16.273593851951
"1...763",19,70,30,195,"elevee",287.074060302472,2.34893214381958,4.87805761583294,3.41464033108306,208.734590589607,150.752210672155,4245,202.857641989925,241.761040658043,1,250.972951391732,-42.2383608021252,42.2383608021252,-18.3761878780922
"1...764",1,95,300,210,"elevee",287.074060302472,2.34893214381958,4.86065063107811,4.61761809952421,283.35711912454,146.117525610489,210,283.35711912454,307.731474302962,1,307.731474302962,-24.3743551784221,24.3743551784221,-8.24727644872469
"1...765",2,90,240,210,"elevee",287.074060302472,2.34893214381958,4.86065063107811,4.3745855679703,267.809371185073,146.246266862202,660,239.683538706089,277.746920474189,1,312.107928809188,-44.2985576241147,44.2985576241147,-15.2775430650381
"1...766",4,85,180,210,"elevee",287.074060302472,2.34893214381958,4.86065063107811,4.1315530364164,252.500617699752,146.460835615057,1380,225.017136014713,263.149708100116,1,297.990416945207,-45.4897992454549,45.4897992454549,-16.5269900443678
"1...767",6,82.5,120,210,"elevee",287.074060302472,2.34893214381958,4.86065063107811,4.01003677063944,244.931988116323,146.889973120767,1860,223.853850942346,257.38957309151,1,283.833683092164,-38.9016949758408,38.9016949758408,-14.7141530148625
"1...768",8,80,60,210,"elevee",287.074060302472,2.34893214381958,4.86065063107811,3.88852050486249,237.418456233144,148.177385637896,2100,225.158016352282,255.066000612375,1,270.445026223917,-33.0265699907732,33.0265699907732,-13.0060818041059
"1...769",10,77.5,60,210,"elevee",287.074060302472,2.34893214381958,4.86065063107811,3.76700423908554,229.958471745785,148.177385637896,2640,218.225733459585,250.710001896398,1,266.040232043579,-36.0817602977939,36.0817602977939,-14.5491349159319
"1...770",13,75,60,210,"elevee",287.074060302472,2.34893214381958,4.86065063107811,3.64548797330858,222.550484349817,148.177385637896,3450,211.421095513063,245.654047348574,1,260.818047291786,-38.2675629419689,38.2675629419689,-15.8337005563873
"1...771",16,72.5,30,210,"elevee",287.074060302472,2.34893214381958,4.86065063107811,3.52397170753163,215.192943740812,150.752210672155,3810,209.256626537183,243.788115885796,1,252.397163412784,-37.2042196719726,37.2042196719726,-15.9131765633149
"1...772",19,70,30,210,"elevee",287.074060302472,2.34893214381958,4.86065063107811,3.40245544175468,207.884299614339,150.752210672155,4530,202.461351830026,240.545286613086,1,249.025813787269,-41.1415141729294,41.1415141729294,-18.0085811043396
