X,Nrep,rest,interval_duration,niveau_endurance,PAM,rest_power,duration,PC,DR,power_cogganTSS,percent_power_max,percent_PAM,cumul_time
1...2733,14,30,270,elevee,312.947910877278,156.473955438639,4170,247.21174804888,1,254.608074032524,80.81370042338006,81.35797210429953,3780
1...2734,15,30,270,elevee,312.947910877278,156.473955438639,4470,245.968059809185,1,253.344713373817,80.41270430341258,80.95427531809462,4050
1...2735,16,30,270,elevee,312.947910877278,156.473955438639,4770,244.80888209528501,1,252.164834929887,80.03820579834326,80.57725460540716,4320
1...2736,17,30,270,elevee,312.947910877278,156.473955438639,5070,243.723331167553,1,251.057952530655,79.68687655257855,80.22355919452262,4590
1...2737,18,30,270,elevee,312.947910877278,156.473955438639,5370,242.702509580306,1,250.015452399947,79.35598251642317,79.89043662221161,4860
1...2738,2,60,270,elevee,312.947910877278,156.473955438639,600,288.089162737171,1,297.087055294174,94.29671222107675,94.93179055305347,540
1...2739,3,60,270,elevee,312.947910877278,156.473955438639,930,276.829275688477,1,287.950039873052,91.39658413278984,92.01213041040914,810
1...2740,4,60,270,elevee,312.947910877278,156.473955438639,1260,270.083681203491,1,282.058953845111,89.52672802850317,90.12968102404746,1080
1...2741,5,60,270,elevee,312.947910877278,156.473955438639,1590,265.29013646572,1,277.684161320774,88.13815001965713,88.73175108993375,1350
1...2742,6,60,270,elevee,312.947910877278,156.473955438639,1920,261.57318931033,1,274.191607681091,87.02959843651341,87.61573352972943,1620
1...2743,7,60,270,elevee,312.947910877278,156.473955438639,2250,258.536076506729,1,271.278462280184,86.10495352643655,86.68486123448365,1890
1...2744,8,60,270,elevee,312.947910877278,156.473955438639,2580,255.966815606958,1,268.776159801822,85.31071193129691,85.88527050663781,2160
1...2745,9,60,270,elevee,312.947910877278,156.473955438639,2910,253.739195730158,1,266.580984714255,84.6139538941545,85.1838198781887,2430
1...2746,10,60,270,elevee,312.947910877278,156.473955438639,3240,251.772082837354,1,264.62444725914,83.99294047042235,84.55862399506864,2700
1...2747,11,60,270,elevee,312.947910877278,156.473955438639,3570,250.010253619171,1,262.858877653361,83.43254106541438,83.99445035964489,2970
1...2748,12,60,270,elevee,312.947910877278,156.473955438639,3900,248.414423179488,1,261.249720880973,82.92178776808805,83.48025719316006,3240
1...2749,13,60,270,elevee,312.947910877278,156.473955438639,4230,246.955645253508,1,259.771104781649,82.45246864320951,83.00777725386952,3510
1...2750,14,60,270,elevee,312.947910877278,156.473955438639,4560,245.611972305047,1,258.403140433678,82.01827086127794,82.57065519603688,3780
1...2751,15,60,270,elevee,312.947910877278,156.473955438639,4890,244.366363652247,1,257.130199572259,81.6142339436653,82.16389713273792,4050
1...2752,16,60,270,elevee,312.947910877278,156.473955438639,5220,243.205321160056,1,255.939772426714,81.23638723522333,81.78350566688408,4320
1...2753,2,90,270,elevee,312.947910877278,156.473955438639,630,286.716088144262,1,299.30261578391,94.99994067275789,95.63975517359535,540
1...2754,3,90,270,elevee,312.947910877278,156.473955438639,990,275.38491339166,1,290.873689102957,92.32456300347721,92.9463591201357,810
1...2755,4,90,270,elevee,312.947910877278,156.473955438639,1350,268.6337467876,1,285.285315277076,90.55078905724756,91.16063899495087,1080
1...2756,5,90,270,elevee,312.947910877278,156.473955438639,1710,263.840664416981,1,281.061225407947,89.2100447209088,89.81086488804353,1350
1...2757,6,90,270,elevee,312.947910877278,156.473955438639,2070,260.123874514957,1,277.649336881775,88.12709659257564,88.72062321919597,1620
1...2758,7,90,270,elevee,312.947910877278,156.473955438639,2430,257.086083339748,1,274.780207495668,87.21642255536835,87.80381588916329,1890
1...2759,8,90,270,elevee,312.947910877278,156.473955438639,2790,254.51552685834,1,272.301047600414,86.42952651588486,87.01162018851004,2160
1...2760,9,90,270,elevee,312.947910877278,156.473955438639,3150,252.286236240533,1,270.116403185206,85.73611095955151,86.31353455212287,2430
1...2761,10,90,270,elevee,312.947910877278,156.473955438639,3510,250.317250441158,1,268.162448963105,85.11591746511543,85.68916412043552,2700
1...2762,11,90,270,elevee,312.947910877278,156.473955438639,3870,248.553458342073,1,266.394303537262,84.55470048371366,85.12416740232787,2970
1...2763,12,90,270,elevee,312.947910877278,156.473955438639,4230,246.955645253508,1,264.779154716346,84.04204528435025,84.60805952469794,3240
1...2764,13,90,270,elevee,312.947910877278,156.473955438639,4590,245.4949078697,1,263.292258917038,83.57009814699941,84.13293387355048,3510
1...2765,14,90,270,elevee,312.947910877278,156.473955438639,4950,244.149324244659,1,261.914479138391,83.13278490505272,83.69267537341074,3780
1...2766,15,90,270,elevee,312.947910877278,156.473955438639,5310,242.901868261194,1,260.630699745481,82.72530779081522,83.28245394412839,4050
1...2767,2,120,270,elevee,312.947910877278,156.473955438639,660,285.43904205378,1,301.445077899703,95.6799673853908,96.32436179384312,540
1...2768,3,120,270,elevee,312.947910877278,156.473955438639,1050,274.054070149738,1,293.660073280325,93.20897335468037,93.83672588103113,810
1...2769,4,120,270,elevee,312.947910877278,156.473955438639,1440,267.299952999337,1,288.337490102645,91.51956250612807,92.13593703001777,1080
1...2770,5,120,270,elevee,312.947910877278,156.473955438639,1830,262.507419107065,1,284.241662722166,90.21952923668185,90.82714817471042,1350
1...2771,6,120,270,elevee,312.947910877278,156.473955438639,2220,258.790449307746,1,280.89592530267703,89.1575777548159,89.75804456251184,1620
1...2772,7,120,270,elevee,312.947910877278,156.473955438639,2610,255.751652645538,1,278.060963730719,88.25774872913172,88.85215528400192,1890
1...2773,8,120,270,elevee,312.947910877278,156.473955438639,3000,253.179564112207,1,275.598023014973,87.47600072715196,88.0651422923377,2160
1...2774,9,120,270,elevee,312.947910877278,156.473955438639,3390,250.948456057314,1,273.41891403912,86.78434214313555,87.36882546128923,2430
1...2775,10,120,270,elevee,312.947910877278,156.473955438639,3780,248.977522949626,1,271.463871228171,86.16380312590573,86.74410717974888,2700
1...2776,11,120,270,elevee,312.947910877278,156.473955438639,4170,247.21174804888,1,269.690416588308,85.60090097708371,86.17741394479755,2970
1...2777,12,120,270,elevee,312.947910877278,156.473955438639,4560,245.611972305047,1,268.067225783989,85.08569321751571,85.65873631574141,3240
1...2778,13,120,270,elevee,312.947910877278,156.473955438639,4950,244.149324244659,1,266.570509275633,84.61062894477173,85.18047253562533,3510
1...2779,14,120,270,elevee,312.947910877278,156.473955438639,5340,242.80189922373,1,265.181759131127,84.16983366140339,84.73670854288515,3780
1...2780,2,150,270,elevee,312.947910877278,156.473955438639,690,284.246361259325,1,303.518850669588,96.33819180348306,96.98701928341437,540
1...2781,3,150,270,elevee,312.947910877278,156.473955438639,1110,272.820637953677,1,296.321473348863,94.05371321088036,94.68715497035703,810
1...2782,4,150,270,elevee,312.947910877278,156.473955438639,1530,266.065171685057,1,291.233448104897,92.43875206176952,93.06131722959599,1080
1...2783,5,150,270,elevee,312.947910877278,156.473955438639,1950,261.273070630719,1,287.247311237499,91.17353503409844,91.78757909975074,1350
1...2784,6,150,270,elevee,312.947910877278,156.473955438639,2370,257.555594699653,1,283.955905879307,90.12882878273714,90.7358368628509,1620
1...2785,7,150,270,elevee,312.947910877278,156.473955438639,2790,254.51552685834,1,281.147202907118,89.23733434983183,89.83833830971616,1890
1...2786,8,150,270,elevee,312.947910877278,156.473955438639,3210,251.9417346383,1,278.694993632916,88.45899255366602,89.0547544642999,2160
1...2787,9,150,270,elevee,312.947910877278,156.473955438639,3630,249.708717562405,1,276.517513476579,87.7678509639865,88.35895810949026,2430
1...2788,10,150,270,elevee,312.947910877278,156.473955438639,4050,247.735805708667,1,274.558551901192,87.14606811402861,87.73298761814061,2700
1...2789,11,150,270,elevee,312.947910877278,156.473955438639,4470,245.968059809185,1,272.777715700109,86.58082302585026,87.16393566438548,2970
1...2790,12,150,270,elevee,312.947910877278,156.473955438639,4890,244.366363652247,1,271.144958837753,86.06257895821791,86.64220127805297,3240
1...2791,13,150,270,elevee,312.947910877278,156.473955438639,5310,242.901868261194,1,269.637303231107,85.58404256851348,86.16044199663784,3510
1...2792,2,180,270,elevee,312.947910877278,156.473955438639,720,283.128285688155,1,305.528002073176,96.97590512130202,97.62902753263253,540
1...2793,3,180,270,elevee,312.947910877278,156.473955438639,1170,271.671624265586,1,298.868612181921,94.86218605830943,95.5010727964635,810
1...2794,4,180,270,elevee,312.947910877278,156.473955438639,1620,264.915755137838,1,293.988506266143,93.31321940039558,93.94167401278168,1080
1...2795,5,180,270,elevee,312.947910877278,156.473955438639,2070,260.123874514957,1,290.09653405967,92.077890642086615,92.69802544661525,1350
1...2796,6,180,270,elevee,312.947910877278,156.473955438639,2520,256.405599214476,1,286.849728680226,91.04734061626974,91.6605347759339,1620
1...2797,7,180,270,elevee,312.947910877278,156.473955438639,2970,253.364050862386,1,284.060857725068,90.16214095107445,90.7693733851005,1890
1...2798,8,180,270,elevee,312.947910877278,156.473955438639,3420,250.788435095637,1,281.614978450124,89.38580832396448,89.98781224028009,2160
1...2799,9,180,270,elevee,312.947910877278,156.473955438639,3870,248.553458342073,1,279.436036531852,88.69420276474453,89.29154879114446,2430
1...2800,10,180,270,elevee,312.947910877278,156.473955438639,4320,246.578566370397,1,277.470951415797,88.07047627657737,88.66362157138884,2700
1...2801,11,180,270,elevee,312.947910877278,156.473955438639,4770,244.80888209528501,1,275.681148303804,87.50238505221596,88.09170431302604,2970
1...2802,12,180,270,elevee,312.947910877278,156.473955438639,5220,243.205321160056,1,274.037685348998,86.98074282468139,87.56654888054564,3240
1...2803,2,210,270,elevee,312.947910877278,156.473955438639,750,282.076579073797,1,307.476283409285,97.59429801726594,98.25158523900845,540
1...2804,3,210,270,elevee,312.947910877278,156.473955438639,1230,270.596413196958,1,301.310901022929,95.63737906620821,96.28148664685848,810
1...2805,4,210,270,elevee,312.947910877278,156.473955438639,1710,263.840664416981,1,296.615824492495,94.14714153294418,94.78121252223741,1080
1...2806,5,210,270,elevee,312.947910877278,156.473955438639,2190,259.048753567673,1,292.804920934418,92.93754431315811,93.56346879377028,1350
1...2807,6,210,270,elevee,312.947910877278,156.473955438639,2670,255.329425916891,1,289.594623104196,91.9185819408641,92.53764381822637,1620
1...2808,7,210,270,elevee,312.947910877278,156.473955438639,3150,252.286236240533,1,286.820308962678,91.03800267107887,91.6511339406749,1890
1...2809,8,210,270,elevee,312.947910877278,156.473955438639,3630,249.708717562405,1,284.377193598327,90.26254732110753,90.8704559813614,2160
1...2810,9,210,270,elevee,312.947910877278,156.473955438639,4110,247.471760542391,1,282.194321302135,89.56969424299022,90.17293661142126,2430
1...2811,10,210,270,elevee,312.947910877278,156.473955438639,4590,245.4949078697,1,280.221380481285,88.94347432025178,89.54249916407761,2700
1...2812,11,210,270,elevee,312.947910877278,156.473955438639,5070,243.723331167553,1,278.421389995708,88.37214957959264,88.96732661202857,2970
1...2813,2,240,270,elevee,312.947910877278,156.473955438639,780,281.084237498266,1,309.367154307217,98.1944685926313,98.85579789939382,540
1...2814,3,240,270,elevee,312.947910877278,156.473955438639,1290,269.586230120485,1,303.656640927659,96.38192702546814,97.03104905746997,810
1...2815,4,240,270,elevee,312.947910877278,156.473955438639,1800,262.830851697536,1,299.126791652929,94.94413333553068,95.58357197988488,1080
1...2816,5,240,270,elevee,312.947910877278,156.473955438639,2310,258.03865395532,1,295.385821468549,93.75673327006903,94.38817490121674,1350
1...2817,6,240,270,elevee,312.947910877278,156.473955438639,2820,254.318061422004,1,292.205243614576,92.74720414637213,93.37184670619635,1620
1...2818,7,240,270,elevee,312.947910877278,156.473955438639,3330,251.273110033406,1,289.441117525041,91.8698586082114,92.48859233910811,1890
1...2819,8,240,270,elevee,312.947910877278,156.473955438639,3840,248.693640371564,1,286.997851553283,91.09435545479975,91.70786625440319,2160
1...2820,9,240,270,elevee,312.947910877278,156.473955438639,4350,246.454704392127,1,284.809061241798,90.39962397311332,91.00845583004559,2430
1...2821,10,240,270,elevee,312.947910877278,156.473955438639,4860,244.475924583461,1,282.826894967753,89.77047585175588,90.37507046297654,2700
1...2822,11,240,270,elevee,312.947910877278,156.473955438639,5370,242.702509580306,1,281.015774050471,89.19561826408547,89.7963412705672,2970
1...2823,2,270,270,elevee,312.947910877278,156.473955438639,810,280.145262865743,1,311.203807138563,98.77743011990474,99.44268561057787,540
1...2824,3,270,270,elevee,312.947910877278,156.473955438639,1350,268.6337467876,1,305.913188129952,97.09816483642629,97.75211065394053,810
1...2825,4,270,270,elevee,312.947910877278,156.473955438639,1890,261.878813441393,1,301.531329481687,95.70734400938036,96.35192279648483,1080
1...2826,5,270,270,elevee,312.947910877278,156.473955438639,2430,257.086083339748,1,297.850756131351,94.53911415944114,95.17582504270261,1350
1...2827,6,270,270,elevee,312.947910877278,156.473955438639,2970,253.364050862386,1,294.694161078873,93.53719728033897,94.16716035993504,1620
1...2828,7,270,270,elevee,312.947910877278,156.473955438639,3510,250.317250441158,1,291.936576608443,92.66192808028592,93.28599631487089,1890
1...2829,8,270,270,elevee,312.947910877278,156.473955438639,4050,247.735805708667,1,289.490760153012,91.88561539236022,92.50445524352304,2160
1...2830,9,270,270,elevee,312.947910877278,156.473955438639,4590,245.4949078697,1,287.294440916451,91.1884941973942,91.80263901142098,2430
1...2831,10,270,270,elevee,312.947910877278,156.473955438639,5130,243.514243891023,1,285.301960929369,90.55607245905195,91.16595797990475,2700
1...2832,2,300,270,elevee,312.947910877278,156.473955438639,840,279.254484977035,1,312.989190154594,99.34411838675086,100.01319046265569,540
1...2833,3,300,270,elevee,312.947910877278,156.473955438639,1410,267.732785414463,1,308.087090464741,97.78817081012092,98.44676374451237,810
1...2834,4,300,270,elevee,312.947910877278,156.473955438639,1980,260.97826111992,1,303.838134268305,96.43953379428542,97.08904380175096,1080
1...2835,5,300,270,elevee,312.947910877278,156.473955438639,2550,256.184772949807,1,300.209737102492,95.2878648902679,95.9296185301006,1350
1...2836,6,300,270,elevee,312.947910877278,156.473955438639,3120,252.461158750382,1,297.072241995275,94.29201041613969,94.92705708196002,1620
1...2837,7,300,270,elevee,312.947910877278,156.473955438639,3690,249.412448723237,1,294.318134603071,93.41784485570675,94.04700410941147,1890
1...2838,8,300,270,elevee,312.947910877278,156.473955438639,4260,246.829023096235,1,291.86777883935,92.6400913717589,93.26401253843343,2160
1...2839,9,300,270,elevee,312.947910877278,156.473955438639,4830,244.586191746748,1,289.662618189107,91.94016387397104,92.55937110335837,2430
1...2840,10,300,270,elevee,312.947910877278,156.473955438639,5400,242.603692572197,1,287.65895732885,91.30419327827748,91.91911731331385,2700
1...2841,2,30,285,elevee,312.947910877278,156.473955438639,600,288.089162737171,1,292.989063860581,93.32466498131899,93.62231019189522,570
1...2842,3,30,285,elevee,312.947910877278,156.473955438639,915,277.210367982083,1,283.292909184077,90.23618660991339,90.52398157569739,855
1...2843,4,30,285,elevee,312.947910877278,156.473955438639,1230,270.596413196958,1,277.153645555028,88.2806708856622,88.56222902338318,1140
1...2844,5,30,285,elevee,312.947910877278,156.473955438639,1545,265.868000722141,1,272.655386568123,86.84785797646816,87.12484636941524,1425
1...2845,6,30,285,elevee,312.947910877278,156.473955438639,1860,262.190150324071,1,269.09862326794,85.71493602015454,85.98831112614988,1710
1...2846,7,30,285,elevee,312.947910877278,156.473955438639,2175,259.179418772357,1,266.152760611285,84.77660186566156,85.0469842937077,1995
1...2847,8,30,285,elevee,312.947910877278,156.473955438639,2490,256.629371967537,1,263.635798179186,83.97488362863555,84.24270909498749,2280
1...2848,9,30,285,elevee,312.947910877278,156.473955438639,2805,254.416504451781,1,261.436877797445,83.27447008676963,83.54006168776344,2565
1...2849,10,30,285,elevee,312.947910877278,156.473955438639,3120,252.461158750382,1,259.483437957633,82.65224850549461,82.9158556228193,2850
1...2850,11,30,285,elevee,312.947910877278,156.473955438639,3435,250.708988285315,1,257.725360611917,82.09225497830185,82.35407607912857,3135
1...2851,12,30,285,elevee,312.947910877278,156.473955438639,3750,249.121263717292,1,256.12655608731,81.58299400226568,81.84319089055994,3420
1...2852,13,30,285,elevee,312.947910877278,156.473955438639,4065,247.669409409349,1,254.660158036342,81.11590794440187,81.37461513082495,3705
1...2853,14,30,285,elevee,312.947910877278,156.473955438639,4380,246.331735568258,1,253.305616373172,80.68445106593376,80.94178218448161,3990
1...2854,15,30,285,elevee,312.947910877278,156.473955438639,4695,245.091386970703,1,252.046853902079,80.28350236034755,80.53955471232359,4275
1...2855,16,30,285,elevee,312.947910877278,156.473955438639,5010,243.935002774525,1,250.871051044219,79.90897845714113,80.16383632054271,4560
1...2856,17,30,285,elevee,312.947910877278,156.473955438639,5325,242.851810891088,1,249.767817954666,79.55756991949062,79.811307017356,4845
1...2857,2,60,285,elevee,312.947910877278,156.473955438639,630,286.716088144262,1,295.17804826246,94.02191365423157,94.32178263628465,570
1...2858,3,60,285,elevee,312.947910877278,156.473955438639,975,275.734650609146,1,286.21765175042,91.16779346432635,91.45855965233133,855
1...2859,4,60,285,elevee,312.947910877278,156.473955438639,1320,269.103186133371,1,280.403564210542,89.31585481282308,89.60071451651321,1140
1...2860,5,60,285,elevee,312.947910877278,156.473955438639,1665,264.369525288891,1,276.071869253329,87.9360968950479,88.21655606500921,1425
1...2861,6,60,285,elevee,312.947910877278,156.473955438639,2010,260.688574752698,1,272.607117839129,86.83248312628406,87.10942248342135,1710
1...2862,7,60,285,elevee,312.947910877278,156.473955438639,2355,257.675058760003,1,269.713633644192,85.910832879127625,86.1848327691696,1995
1...2863,8,60,285,elevee,312.947910877278,156.473955438639,2700,255.122226853958,1,267.226155456026,85.11850614344647,85.38997902459822,2280
1...2864,9,60,285,elevee,312.947910877278,156.473955438639,3045,252.906564445259,1,265.042694720922,84.42301690259067,84.69227162371378,2565
1...2865,10,60,285,elevee,312.947910877278,156.473955438639,3390,250.948456057314,1,263.095749223807,83.80286393899199,84.07014077399594,2850
1...2866,11,60,285,elevee,312.947910877278,156.473955438639,3735,249.193593026235,1,261.338253952553,83.24305581770976,83.50854722754048,3135
1...2867,12,60,285,elevee,312.947910877278,156.473955438639,4080,247.603271128187,1,259.736044853344,82.73271039579035,82.99657413440893,3420
1...2868,13,60,285,elevee,312.947910877278,156.473955438639,4425,246.148928720983,1,258.263513853109,82.26367083349142,82.52603863982546,3705
1...2869,14,60,285,elevee,312.947910877278,156.473955438639,4770,244.80888209528501,1,256.900957022788,81.82966091505904,82.09064451097464,3990
1...2870,15,60,285,elevee,312.947910877278,156.473955438639,5115,243.56627692102,1,255.632879715656,81.42574519104136,81.68544055751886,4275
1...2871,2,90,285,elevee,312.947910877278,156.473955438639,660,285.43904205378,1,297.294916123087,94.69619132623622,94.99821081715758,570
1...2872,3,90,285,elevee,312.947910877278,156.473955438639,1035,274.377079435319,1,289.003679709831,92.05521609544662,92.34881258662989,855
1...2873,4,90,285,elevee,312.947910877278,156.473955438639,1410,267.732785414463,1,283.475053062548,90.29420418986234,90.58218419413328,1140
1...2874,5,90,285,elevee,312.947910877278,156.473955438639,1785,262.994955623808,1,279.285236940339,88.95963838461937,89.24336198871775,1425
1...2875,6,90,285,elevee,312.947910877278,156.473955438639,2160,259.311114113975,1,275.896264721394,87.88016226767276,88.16044304241618,1710
1...2876,7,90,285,elevee,312.947910877278,156.473955438639,2535,256.294822691814,1,273.043990916844,86.97163860560431,87.24902177855334,1995
1...2877,8,90,285,elevee,312.947910877278,156.473955438639,2910,253.739195730158,1,270.578045149306,86.18617050797218,86.46104854664223,2280
1...2878,9,90,285,elevee,312.947910877278,156.473955438639,3285,251.520755898356,1,268.404234397445,85.49375503868099,85.76642472066199,2565
1...2879,10,90,285,elevee,312.947910877278,156.473955438639,3660,249.559936431836,1,266.459456533893,84.87429252295567,85.14498652089888,2850
1...2880,11,90,285,elevee,312.947910877278,156.473955438639,4035,247.802462075882,1,264.699276115589,84.31362911224535,84.58253495719624,3135
1...2881,12,90,285,elevee,312.947910877278,156.473955438639,4410,246.209646937299,1,263.091172126118,83.80140601389819,84.06867819906579,3420
1...2882,13,90,285,elevee,312.947910877278,156.473955438639,4785,244.752937038466,1,261.61060007086,83.32980516567197,83.59557324971253,3705
1...2883,14,90,285,elevee,312.947910877278,156.473955438639,5160,243.410649561654,1,260.238564344129,82.89277597129731,83.15715021538556,3990
1...2884,2,120,285,elevee,312.947910877278,156.473955438639,690,284.246361259325,1,299.344014844822,95.34888275846856,95.65298391214034,570
1...2885,3,120,285,elevee,312.947910877278,156.473955438639,1095,273.120619700985,1,291.663529556469,92.90244770391452,93.19874631495601,855
1...2886,4,120,285,elevee,312.947910877278,156.473955438639,1500,266.466667273263,1,286.386833554082,91.22168228508865,91.512620343514,1140
1...2887,5,120,285,elevee,312.947910877278,156.473955438639,1905,261.725300505767,1,282.318528439385,89.92582090764299,90.21262600794154,1425
1...2888,6,120,285,elevee,312.947910877278,156.473955438639,2310,258.03865395532,1,278.992164751488,88.86628724215872,89.14971311660052,1710
1...2889,7,120,285,elevee,312.947910877278,156.473955438639,2715,255.019577545096,1,276.172166264517,87.96804411124913,88.24860517212957,1995
1...2890,8,120,285,elevee,312.947910877278,156.473955438639,3120,252.461158750382,1,273.721472835635,87.18743428162365,87.46550570295209,2280
1...2891,9,120,285,elevee,312.947910877278,156.473955438639,3525,250.239978300987,1,271.552782320412,86.49664974135953,86.77251800760574,2565
1...2892,10,120,285,elevee,312.947910877278,156.473955438639,3930,248.276516009093,1,269.606843739136,85.87681750673994,86.15070890978464,2850
1...2893,11,120,285,elevee,312.947910877278,156.473955438639,4335,246.516522915631,1,267.841501755733,85.31451000280887,85.5866080092692,3135
1...2894,12,120,285,elevee,312.947910877278,156.473955438639,4740,244.921324412224,1,266.225646934043,84.79981806207341,85.07027453474294,3420
1...2895,13,120,285,elevee,312.947910877278,156.473955438639,5145,243.462368425678,1,264.735639908971,84.32521192967243,84.5941547163057,3705
1...2896,2,150,285,elevee,312.947910877278,156.473955438639,720,283.128285688155,1,301.32935559827,95.98126561347321,96.28738365869323,570
1...2897,3,150,285,elevee,312.947910877278,156.473955438639,1155,271.951579014926,1,294.208133047729,93.7129703398213,94.01185399288453,855
1...2898,4,150,285,elevee,312.947910877278,156.473955438639,1590,265.29013646572,1,289.154819075509,92.10335792873397,92.3971079611714,1140
1...2899,5,150,285,elevee,312.947910877278,156.473955438639,2025,260.545597247247,1,285.191042456616,90.84079160579776,91.13051486975837,1425
1...2900,6,150,285,elevee,312.947910877278,156.473955438639,2460,256.856171967133,1,281.916475170271,89.79775644629312,90.08415310394071,1710
1...2901,7,150,285,elevee,312.947910877278,156.473955438639,2895,253.834301892702,1,279.12151406446,88.90748837485496,89.19104565421337,1995
1...2902,8,150,285,elevee,312.947910877278,156.473955438639,3330,251.273110033406,1,276.681049651265,88.13013675374249,88.41121478512284,2280
1...2903,9,150,285,elevee,312.947910877278,156.473955438639,3765,249.049241234801,1,274.513902683023,87.4398438734843,87.71872031785928,2565
1...2904,10,150,285,elevee,312.947910877278,156.473955438639,4200,247.083215403117,1,272.564211929696,86.81881647412035,87.0957122434927,2850
1...2905,11,150,285,elevee,312.947910877278,156.473955438639,4635,245.320802017189,1,270.791810758469,86.25426043459538,86.52935563601176,3135
1...2906,12,150,285,elevee,312.947910877278,156.473955438639,5070,243.723331167553,1,269.16680959084,85.73665514392353,86.01009951985054,3420
1...2907,2,180,285,elevee,312.947910877278,156.473955438639,750,282.076579073797,1,303.254637350529,96.59451810882817,96.90259203214487,570
1...2908,3,180,285,elevee,312.947910877278,156.473955438639,1215,270.85880418191,1,296.647072808436,94.48983631931706,94.79119767147628,855
1...2909,4,180,285,elevee,312.947910877278,156.473955438639,1680,264.191363550188,1,291.792647401088,92.94357510789816,93.24000488870942,1140
1...2910,5,180,285,elevee,312.947910877278,156.473955438639,2145,259.443856140339,1,287.919106941408,91.7097513571822,92.00224603969797,1425
1...2911,6,180,285,elevee,312.947910877278,156.473955438639,2610,255.751652645538,1,284.687368288018,90.6803582352658,90.96956982072894,1710
1...2912,7,180,285,elevee,312.947910877278,156.473955438639,3075,252.726988911273,1,281.911517720635,89.79617736917555,90.0825689905903,1995
1...2913,8,180,285,elevee,312.947910877278,156.473955438639,3540,250.163056920319,1,279.477220125553,89.02079004060973,89.30470867886686,2280
1...2914,9,180,285,elevee,312.947910877278,156.473955438639,4005,247.936563336728,1,277.308762354527,88.33007963544786,88.61179535506571,2565
1...2915,10,180,285,elevee,312.947910877278,156.473955438639,4470,245.968059809185,1,275.353281785625,87.7072080286868,87.98693719147539,2850
1...2916,11,180,285,elevee,312.947910877278,156.473955438639,4935,244.20332657305,1,273.572355206918,87.13993642433351,87.41785635827394,3135
1...2917,12,180,285,elevee,312.947910877278,156.473955438639,5400,242.603692572197,1,271.93715248563,86.61908167252147,86.89534041729702,3420
1...2918,2,210,285,elevee,312.947910877278,156.473955438639,780,281.084237498266,1,305.123271525237,97.18972687201344,97.49969912561282,570
1...2919,3,210,285,elevee,312.947910877278,156.473955438639,1275,269.833101928008,1,298.988791076433,95.23573471552973,95.53947500026003,855
1...2920,4,210,285,elevee,312.947910877278,156.473955438639,1770,263.160693758974,1,294.312093765674,93.74608454226146,94.04507380817377,1140
1...2921,5,210,285,elevee,312.947910877278,156.473955438639,2265,258.410326952784,1,290.516660621649,92.53714001048304,92.83227352668753,1425
1...2922,6,210,285,elevee,312.947910877278,156.473955438639,2760,254.715337758217,1,287.320244582323,91.51899806320218,91.81088436631079,1710
1...2923,7,210,285,elevee,312.947910877278,156.473955438639,3255,251.687891328336,1,284.558605231915,90.63934384068588,90.92842461680603,1995
1...2924,8,210,285,elevee,312.947910877278,156.473955438639,3750,249.121263717292,1,282.127158407747,89.86486455707225,90.1514752461098,2280
1...2925,9,210,285,elevee,312.947910877278,156.473955438639,4245,246.892216569414,1,279.955091464583,89.17300453637115,89.45740864024076,2565
1...2926,10,210,285,elevee,312.947910877278,156.473955438639,4740,244.921324412224,1,277.992206207143,88.54777434301988,88.83018436769727,2850
1...2927,11,210,285,elevee,312.947910877278,156.473955438639,5235,243.154371159097,1,276.201614624072,87.97742418248288,88.25801515971264,3135
1...2928,2,240,285,elevee,312.947910877278,156.473955438639,810,280.145262865743,1,306.938406069897,97.76789460648226,98.07971084052464,570
1...2929,3,240,285,elevee,312.947910877278,156.473955438639,1335,268.86681345575,1,301.240760867554,95.95304587907685,96.25907392162942,855
1...2930,4,240,285,elevee,312.947910877278,156.473955438639,1860,262.190150324071,1,296.723394904693,94.51414689927525,94.81558578643224,1140
1...2931,5,240,285,elevee,312.947910877278,156.473955438639,2385,257.436977053942,1,292.995698978771,93.32677843966462,93.62443039080352,1425
1...2932,6,240,285,elevee,312.947910877278,156.473955438639,2910,253.739195730158,1,289.828271983506,92.31787025964275,92.61230444742023,1710
1...2933,7,240,285,elevee,312.947910877278,156.473955438639,3435,250.708988285315,1,287.076760132638,91.44144191009666,91.7330808593302,1995
1...2934,8,240,285,elevee,312.947910877278,156.473955438639,3960,248.139718420964,1,284.645435009496,90.66700139143666,90.95617037722269,2280
1...2935,9,240,285,elevee,312.947910877278,156.473955438639,4485,245.908193665263,1,282.467894288083,89.97339782947658,90.26035466932781,2565
1...2936,10,240,285,elevee,312.947910877278,156.473955438639,5010,243.935002774525,1,280.49631663830303,89.34539888226016,89.63035281238838,2850
1...2937,2,270,285,elevee,312.947910877278,156.473955438639,840,279.254484977035,1,308.702948265791,98.32994735721418,98.6435561753433,570
1...2938,3,270,285,elevee,312.947910877278,156.473955438639,1395,267.953496842885,1,303.409627003722,96.64388635919636,96.95211773524304,855
1...2939,4,270,285,elevee,312.947910877278,156.473955438639,1950,261.273070630719,1,299.035505908205,95.25061460888593,95.55440235083444,1140
1...2940,5,270,285,elevee,312.947910877278,156.473955438639,2505,256.517112309389,1,295.366620793997,94.08197892799464,94.38203947935109,1425
