"","Nrep","rest","interval_duration","niveau_endurance","PAM","rest_power","duration","PC","P_coggan"
"7167",6,315,255,"moyenne",331.614571833768,165.807285916884,3105,239.762073078962,277.48169620768
"7168",7,315,255,"moyenne",331.614571833768,165.807285916884,3675,235.508033567989,272.737042610125
"7169",8,315,255,"moyenne",331.614571833768,165.807285916884,4245,231.926750178869,268.584124811846
"7170",9,315,255,"moyenne",331.614571833768,165.807285916884,4815,228.832967108235,264.885092940639
"7171",10,315,255,"moyenne",331.614571833768,165.807285916884,5385,226.108845593907,261.545912095159
"7172",1,330,255,"moyenne",331.614571833768,165.807285916884,255,338.257392774418,338.257392774418
"7173",2,330,255,"moyenne",331.614571833768,165.807285916884,840,278.483867386929,311.516017605543
"7174",3,330,255,"moyenne",331.614571833768,165.807285916884,1425,261.049064549018,299.055189793608
"7175",4,330,255,"moyenne",331.614571833768,165.807285916884,2010,251.222422232416,290.4385515878
"7176",5,330,255,"moyenne",331.614571833768,165.807285916884,2595,244.392251765611,283.702609261486
"7177",6,330,255,"moyenne",331.614571833768,165.807285916884,3180,239.154559972598,278.129928913347
"7178",7,330,255,"moyenne",331.614571833768,165.807285916884,3765,234.903690414686,273.35907291515
"7179",8,330,255,"moyenne",331.614571833768,165.807285916884,4350,231.324386348209,269.177952690254
"7180",9,330,255,"moyenne",331.614571833768,165.807285916884,4935,228.23186316857,265.450188718966
"7181",1,345,255,"moyenne",331.614571833768,165.807285916884,255,338.257392774418,338.257392774418
"7182",2,345,255,"moyenne",331.614571833768,165.807285916884,855,277.835000996378,312.019429214116
"7183",3,345,255,"moyenne",331.614571833768,165.807285916884,1455,260.427539364367,299.694907866771
"7184",4,345,255,"moyenne",331.614571833768,165.807285916884,2055,250.617141822035,291.102850578154
"7185",5,345,255,"moyenne",331.614571833768,165.807285916884,2655,243.795666903301,284.357668397667
"7186",6,345,255,"moyenne",331.614571833768,165.807285916884,3255,238.562920204481,278.76329199846
