X,Nrep,rest,interval_duration,niveau_endurance,PAM,rest_power,duration,Wbal_skiba,power_skiba,percent_power_max,percent_PAM,cumul_time
1...2432,7,210,225,faible,350.281232790258,175.140616395129,2835,0,277.614139908556,75.22215988656023,79.25464281861377,1575
1...2433,8,210,225,faible,350.281232790258,175.140616395129,3270,0,275.80587049401,74.73219229678342,78.7384092196448,1800
1...2434,9,210,225,faible,350.281232790258,175.140616395129,3705,0,274.538001239957,74.38865120851233,78.37645170226557,2025
1...2435,10,210,225,faible,350.281232790258,175.140616395129,4140,0,273.633294754174,74.14351248486378,78.11817166865478,2250
1...2436,11,210,225,faible,350.281232790258,175.140616395129,4575,0,272.979613621351,73.96639143942915,77.93155558088554,2475
1...2437,12,210,225,faible,350.281232790258,175.140616395129,5010,0,272.503032157504,73.83725721346977,77.79549877303127,2700
1...2438,2,240,225,faible,350.281232790258,175.140616395129,690,0,327.509863607052,88.74187508168752,93.49911812236853,450
1...2439,3,240,225,faible,350.281232790258,175.140616395129,1155,0,304.563051771051,82.52422078863513,86.94815001790798,675
1...2440,4,240,225,faible,350.281232790258,175.140616395129,1620,0,293.704981971478,79.58212474557354,83.84833513114394,900
1...2441,5,240,225,faible,350.281232790258,175.140616395129,2085,0,287.642002227646,77.9393034115099,82.11744601226773,1125
1...2442,6,240,225,faible,350.281232790258,175.140616395129,2550,0,283.941218950893,76.9365414072362,81.06092829726673,1350
1...2443,7,240,225,faible,350.281232790258,175.140616395129,3015,0,281.558376256178,76.29088778806026,80.38066270731953,1575
1...2444,8,240,225,faible,350.281232790258,175.140616395129,3480,0,279.970968419916,75.86076471830664,79.92748175222893,1800
1...2445,9,240,225,faible,350.281232790258,175.140616395129,3945,0,278.889337161088,75.56768656487878,79.61869236884918,2025
1...2446,10,240,225,faible,350.281232790258,175.140616395129,4410,0,278.140957862821,75.36490616165949,79.405041385522,2250
1...2447,11,240,225,faible,350.281232790258,175.140616395129,4875,0,277.617651746705,75.22311145210668,79.25564539534933,2475
1...2448,12,240,225,faible,350.281232790258,175.140616395129,5340,0,277.249017763713,75.12322661044342,79.15040596243553,2700
1...2449,2,270,225,faible,350.281232790258,175.140616395129,720,0,329.23215648561,89.208546521136,93.990806719225,450
1...2450,3,270,225,faible,350.281232790258,175.140616395129,1215,0,307.049630019169,83.19798253078554,87.65803054114085,675
1...2451,4,270,225,faible,350.281232790258,175.140616395129,1710,0,296.699699444763,80.39357158565424,84.70328172632114,900
1...2452,5,270,225,faible,350.281232790258,175.140616395129,2205,0,291.025001798499,78.85595893452717,83.08324128023136,1125
1...2453,6,270,225,faible,350.281232790258,175.140616395129,2700,0,287.63683331291,77.93790284549104,82.11597036520129,1350
1...2454,7,270,225,faible,350.281232790258,175.140616395129,3195,0,285.51012793212,77.36165203838846,81.50882810872092,1575
1...2455,8,270,225,faible,350.281232790258,175.140616395129,3690,0,284.133059328766,76.98852236030226,81.11569582687284,1800
1...2456,9,270,225,faible,350.281232790258,175.140616395129,4185,0,283.223353458476,76.74202900644343,80.85598854451474,2025
1...2457,10,270,225,faible,350.281232790258,175.140616395129,4680,0,282.614416554259,76.57703183020114,80.68214625802786,2250
1...2458,11,270,225,faible,350.281232790258,175.140616395129,5175,0,282.203202450306,76.46560950464757,80.56475084386953,2475
1...2459,2,300,225,faible,350.281232790258,175.140616395129,750,0,330.94143172307,89.67169070840508,94.4787789762153,450
1...2460,3,300,225,faible,350.281232790258,175.140616395129,1275,0,309.529687746784,83.86997747663378,88.36604955428051,675
1...2461,4,300,225,faible,350.281232790258,175.140616395129,1800,0,299.693630329509,81.2048052921789,85.55800376235403,900
1...2462,5,300,225,faible,350.281232790258,175.140616395129,2325,0,294.407906361727,79.77258871433568,84.04900942495343,1125
1...2463,6,300,225,faible,350.281232790258,175.140616395129,2850,0,291.327133821691,78.93782444527848,83.16949540831735,1350
1...2464,7,300,225,faible,350.281232790258,175.140616395129,3375,0,289.44598515794,78.42810953809948,82.6324558847419,1575
1...2465,8,300,225,faible,350.281232790258,175.140616395129,3900,0,288.264539271048,78.10798567326182,82.29517093302442,1800
1...2466,9,300,225,faible,350.281232790258,175.140616395129,4425,0,287.509371411549,77.90336584558612,82.07958191802538,2025
1...2467,10,300,225,faible,350.281232790258,175.140616395129,4950,0,287.021235929949,77.77110094994603,81.94022661265785,2250
1...2468,2,30,240,faible,350.281232790258,175.140616395129,510,0,309.755282713817,85.01329749192749,88.43045350913584,480
1...2469,3,30,240,faible,350.281232790258,175.140616395129,780,0,283.641123587953,77.84618557354993,80.97525560491337,720
1...2470,4,30,240,faible,350.281232790258,175.140616395129,1050,0,270.608614204907,74.26937297639125,77.254671067959407,960
1...2471,5,30,240,faible,350.281232790258,175.140616395129,1320,0,262.802341291049,72.12691717801147,75.02609808627979,1200
1...2472,6,30,240,faible,350.281232790258,175.140616395129,1590,0,257.60739617722,70.70114838870494,73.54301974021845,1440
1...2473,7,30,240,faible,350.281232790258,175.140616395129,1860,0,253.903973320476,69.6847325061398,72.48574846500814,1680
1...2474,8,30,240,faible,350.281232790258,175.140616395129,2130,0,251.132453863194,68.924080400186,71.69452153137976,1920
1...2475,9,30,240,faible,350.281232790258,175.140616395129,2400,0,248.98204961639,68.33389528902404,71.08061360668897,2160
1...2476,10,30,240,faible,350.281232790258,175.140616395129,2670,0,247.266336936719,67.86301262587897,70.59080355720272,2400
1...2477,11,30,240,faible,350.281232790258,175.140616395129,2940,0,245.8667064184,67.47887969167954,70.19123018949192,2640
1...2478,12,30,240,faible,350.281232790258,175.140616395129,3210,0,244.704097361325,67.15979803221597,69.85932286810505,2880
1...2479,13,30,240,faible,350.281232790258,175.140616395129,3480,0,243.723781967834,66.89074743378029,69.57945763362416,3120
1...2480,14,30,240,faible,350.281232790258,175.140616395129,3750,0,242.886672500932,66.66100014579361,69.34047552766496,3360
1...2481,15,30,240,faible,350.281232790258,175.140616395129,4020,0,242.164106526711,66.46268967442468,69.13419385837165,3600
1...2482,16,30,240,faible,350.281232790258,175.140616395129,4290,0,241.534588190806,66.28991641581213,68.95447588407698,3840
1...2483,17,30,240,faible,350.281232790258,175.140616395129,4560,0,240.981679909671,66.13816902420007,68.79662892301353,4080
1...2484,18,30,240,faible,350.281232790258,175.140616395129,4830,0,240.492596991609,66.00393870132342,68.65700313884973,4320
1...2485,19,30,240,faible,350.281232790258,175.140616395129,5100,0,240.057246157772,65.88445531551612,68.53271705296123,4560
1...2486,20,30,240,faible,350.281232790258,175.140616395129,5370,0,239.667552566393,65.77750270142556,68.42146542001625,4800
1...2487,2,60,240,faible,350.281232790258,175.140616395129,540,0,311.417631264776,85.46953420453433,88.90502890608678,480
1...2488,3,60,240,faible,350.281232790258,175.140616395129,840,0,285.898307636751,78.46567673235539,81.61964754987078,720
1...2489,4,60,240,faible,350.281232790258,175.140616395129,1140,0,273.19523104792,74.9792779867147,77.99311109867662,960
1...2490,5,60,240,faible,350.281232790258,175.140616395129,1440,0,265.612329767957,72.89812722564439,75.82830734383101,1200
1...2491,6,60,240,faible,350.281232790258,175.140616395129,1740,0,260.587629424975,71.519082641406,74.3938313078309,1440
1...2492,7,60,240,faible,350.281232790258,175.140616395129,2040,0,257.02394516691,70.54101845039725,73.37645329140749,1680
1...2493,8,60,240,faible,350.281232790258,175.140616395129,2340,0,254.372931142884,69.81343943413228,72.61962883840764,1920
1...2494,9,60,240,faible,350.281232790258,175.140616395129,2640,0,252.330035215125,69.2527603143767,72.03641291459529,2160
1...2495,10,60,240,faible,350.281232790258,175.140616395129,2940,0,250.712554157412,68.80883762436738,71.57464650911918,2400
1...2496,11,60,240,faible,350.281232790258,175.140616395129,3240,0,249.404228467445,68.44976358332752,71.20113929049225,2640
1...2497,12,60,240,faible,350.281232790258,175.140616395129,3540,0,248.327549072512,68.15426558599576,70.893763589443,2880
1...2498,13,60,240,faible,350.281232790258,175.140616395129,3840,0,247.428849541591,67.90761471402782,70.63719845069373,3120
1...2499,14,60,240,faible,350.281232790258,175.140616395129,4140,0,246.669789217711,67.69928825527312,70.4204981959203,3360
1...2500,15,60,240,faible,350.281232790258,175.140616395129,4440,0,246.022244039551,67.52156747392573,70.23563383050687,3600
1...2501,16,60,240,faible,350.281232790258,175.140616395129,4740,0,245.465113809626,67.36866135538143,70.07658156684803,3840
1...2502,17,60,240,faible,350.281232790258,175.140616395129,5040,0,244.982256592698,67.23613969547887,69.93873312630166,4080
1...2503,18,60,240,faible,350.281232790258,175.140616395129,5340,0,244.561111813337,67.12055520535714,69.81850265434451,4320
1...2504,2,90,240,faible,350.281232790258,175.140616395129,570,0,313.077258916215,85.92502415783389,89.37882752733142,480
1...2505,3,90,240,faible,350.281232790258,175.140616395129,900,0,288.178509948331,79.0914853247313,82.27061086109829,720
1...2506,4,90,240,faible,350.281232790258,175.140616395129,1230,0,275.837193387988,75.7043727402598,78.74735143265706,960
1...2507,5,90,240,faible,350.281232790258,175.140616395129,1560,0,268.512115899026,73.69398251780834,76.65615247500462,1200
1...2508,6,90,240,faible,350.281232790258,175.140616395129,1890,0,263.692648156863,72.371264657026,75.2802672459353,1440
1...2509,7,90,240,faible,350.281232790258,175.140616395129,2220,0,260.303460256917,71.44109153239086,74.31270530350736,1680
1...2510,8,90,240,faible,350.281232790258,175.140616395129,2550,0,257.807028191165,70.75593801373323,73.600011664209,1920
1...2511,9,90,240,faible,350.281232790258,175.140616395129,2880,0,255.90473091579,70.2338466299393,73.05693453152287,2160
1...2512,10,90,240,faible,350.281232790258,175.140616395129,3210,0,254.417360198596,69.82563312618956,72.63231266259031,2400
1...2513,11,90,240,faible,350.281232790258,175.140616395129,3540,0,253.230830652003,69.49998641423124,72.29357640283087,2640
1...2514,12,90,240,faible,350.281232790258,175.140616395129,3870,0,252.269043954555,69.23602107385814,72.01900083114333,2880
1...2515,13,90,240,faible,350.281232790258,175.140616395129,4200,0,251.479281244571,69.01926825006875,71.79353550898121,3120
1...2516,14,90,240,faible,350.281232790258,175.140616395129,4530,0,250.823857736236,68.83938523658429,71.60642199932667,3360
1...2517,15,90,240,faible,350.281232790258,175.140616395129,4860,0,250.275116326846,68.68878145583874,71.44976461719436,3600
1...2518,16,90,240,faible,350.281232790258,175.140616395129,5190,0,249.812298944669,68.56175979070123,71.31763724671258,3840
1...2519,2,120,240,faible,350.281232790258,175.140616395129,600,0,314.732744672604,86.37937735519833,89.85144370011402,480
1...2520,3,120,240,faible,350.281232790258,175.140616395129,960,0,290.477613659206,79.72248146473252,82.92697023626688,720
1...2521,4,120,240,faible,350.281232790258,175.140616395129,1320,0,278.526880589478,76.44256572995536,79.51521649355814,960
1...2522,5,120,240,faible,350.281232790258,175.140616395129,1680,0,271.489724866173,74.51119652856202,77.50621485015044,1200
1...2523,6,120,240,faible,350.281232790258,175.140616395129,2040,0,266.905166425329,73.25295025367706,76.19739267765652,1440
1...2524,7,120,240,faible,350.281232790258,175.140616395129,2400,0,263.71885955586,72.37845845672841,75.28775020435366,1680
1...2525,8,120,240,faible,350.281232790258,175.140616395129,2760,0,261.403565628736,71.74301886169269,74.62676876704373,1920
1...2526,9,120,240,faible,350.281232790258,175.140616395129,3120,0,259.666231080336,71.26620200965344,74.13078600069316,2160
1...2527,10,120,240,faible,350.281232790258,175.140616395129,3480,0,258.330888069307,70.89971298110227,73.74956574507398,2400
1...2528,11,120,240,faible,350.281232790258,175.140616395129,3840,0,257.285450538471,70.61278941021261,73.45110912423014,2640
1...2529,12,120,240,faible,350.281232790258,175.140616395129,4200,0,256.45512053366,70.38490276661116,73.2140624522755,2880
1...2530,13,120,240,faible,350.281232790258,175.140616395129,4560,0,255.78807120076,70.20182900953819,73.02362994534771,3120
1...2531,14,120,240,faible,350.281232790258,175.140616395129,4920,0,255.247265845454,70.05340330343543,72.86923818676047,3360
1...2532,15,120,240,faible,350.281232790258,175.140616395129,5280,0,254.805548379883,69.93217257581404,72.74313452369739,3600
1...2533,2,150,240,faible,350.281232790258,175.140616395129,630,0,316.382681744938,86.83220769902456,90.32247580742705,480
1...2534,3,150,240,faible,350.281232790258,175.140616395129,1020,0,292.791433381095,80.3575164595719,83.58753081025415,720
1...2535,4,150,240,faible,350.281232790258,175.140616395129,1410,0,281.256362614752,77.19168053239076,80.29444237543927,960
1...2536,5,150,240,faible,350.281232790258,175.140616395129,1800,0,274.532453061933,75.34628271345916,78.3748677812602,1200
1...2537,6,150,240,faible,350.281232790258,175.140616395129,2190,0,270.206582578103,74.15903415023399,77.13989711230055,1440
1...2538,7,150,240,faible,350.281232790258,175.140616395129,2580,0,267.24445636358,73.34606942893001,76.2942548291193,1680
1...2539,8,150,240,faible,350.281232790258,175.140616395129,2970,0,265.128572424056,72.76535852310396,75.69020193063274,1920
1...2540,9,150,240,faible,350.281232790258,175.140616395129,3360,0,263.571122883468,72.33791166904979,75.24557361635459,2160
1...2541,10,150,240,faible,350.281232790258,175.140616395129,3750,0,262.39921937727,72.01627911921436,74.91101287016136,2400
1...2542,11,150,240,faible,350.281232790258,175.140616395129,4140,0,261.502740053402,71.7702375899541,74.65508156698337,2640
1...2543,12,150,240,faible,350.281232790258,175.140616395129,4530,0,260.808254304439,71.57963382344774,74.45681637777216,2880
1...2544,13,150,240,faible,350.281232790258,175.140616395129,4920,0,260.264977127457,71.43052971822407,74.30171895144005,3120
1...2545,14,150,240,faible,350.281232790258,175.140616395129,5310,0,259.836735350521,71.31299743511926,74.17946239389494,3360
1...2546,2,180,240,faible,350.281232790258,175.140616395129,660,0,318.025682292444,87.28313429211056,90.79152764169697,480
1...2547,3,180,240,faible,350.281232790258,175.140616395129,1080,0,295.115747273829,80.99543161212857,84.25108731147436,720
1...2548,4,180,240,faible,350.281232790258,175.140616395129,1500,0,284.017507533495,77.94948531408448,81.0827075350507,960
1...2549,5,180,240,faible,350.281232790258,175.140616395129,1920,0,277.627136134276,76.19562807527952,79.25835304471308,1200
1...2550,6,180,240,faible,350.281232790258,175.140616395129,2340,0,273.577540519003,75.0842040061014,78.10225467683455,1440
1...2551,7,180,240,faible,350.281232790258,175.140616395129,2760,0,270.853577224933,74.33660383655139,77.32460430933654,1680
1...2552,8,180,240,faible,350.281232790258,175.140616395129,3180,0,268.947045862303,73.81335039438588,76.78031840870663,1920
1...2553,9,180,240,faible,350.281232790258,175.140616395129,3600,0,267.575248588313,73.43685638036747,76.38869101175403,2160
1...2554,10,180,240,faible,350.281232790258,175.140616395129,4020,0,266.568458415202,73.16053969660098,76.10126762766599,2400
1...2555,11,180,240,faible,350.281232790258,175.140616395129,4440,0,265.818762292717,72.95478327194544,75.88724071091882,2640
1...2556,12,180,240,faible,350.281232790258,175.140616395129,4860,0,265.254459689635,72.79990867335594,75.72614084308208,2880
1...2557,13,180,240,faible,350.281232790258,175.140616395129,5280,0,264.826249314587,72.68238500859663,75.60389325030158,3120
1...2558,2,210,240,faible,350.281232790258,175.140616395129,690,0,319.660382027397,87.73178270146127,91.25820971938963,480
1...2559,3,210,240,faible,350.281232790258,175.140616395129,1140,0,297.446329016516,81.63506699553334,84.91643318916302,720
1...2560,4,210,240,faible,350.281232790258,175.140616395129,1590,0,286.802089912539,78.71372257940712,81.87766373549074,960
1...2561,5,210,240,faible,350.281232790258,175.140616395129,2040,0,280.760418575763,77.05556715360822,80.15285784490693,1200
1...2562,6,210,240,faible,350.281232790258,175.140616395129,2490,0,276.998485420771,76.02309293832403,79.0788827635058,1440
1...2563,7,210,240,faible,350.281232790258,175.140616395129,2940,0,274.519564056339,75.34274528592174,78.371188164887,1680
1...2564,8,210,240,faible,350.281232790258,175.140616395129,3390,0,272.824580153798,74.87755169991316,77.8872958681062,1920
1...2565,9,210,240,faible,350.281232790258,175.140616395129,3840,0,271.636135141456,74.55137928244264,77.54801277181377,2160
1...2566,10,210,240,faible,350.281232790258,175.140616395129,4290,0,270.788099967355,74.31863340024867,77.30591154151212,2400
1...2567,11,210,240,faible,350.281232790258,175.140616395129,4740,0,270.175364221449,74.15046617548249,77.130984743115,2640
1...2568,12,210,240,faible,350.281232790258,175.140616395129,5190,0,269.72863412198,74.0278597149501,77.00345004880367,2880
1...2569,2,240,240,faible,350.281232790258,175.140616395129,720,0,321.285444651101,88.17778617575745,91.72214054741575,480
1...2570,3,240,240,faible,350.281232790258,175.140616395129,1200,0,299.778979168464,82.27527006027124,85.58236956644667,720
1...2571,4,240,240,faible,350.281232790258,175.140616395129,1680,0,289.601897052146,79.4821383274586,82.67696637505965,960
1...2572,5,240,240,faible,350.281232790258,175.140616395129,2160,0,283.919013438607,77.92245330443949,81.05458895898443,1200
1...2573,6,240,240,faible,350.281232790258,175.140616395129,2640,0,280.450181823914,76.97042171541973,80.06428993923362,1440
1...2574,7,240,240,faible,350.281232790258,175.140616395129,3120,0,278.216664880772,76.35742606712267,79.42665459538422,1680
1...2575,8,240,240,faible,350.281232790258,175.140616395129,3600,0,276.728725587673,75.9490565159534,79.0018704066207,1920
1...2576,9,240,240,faible,350.281232790258,175.140616395129,4080,0,275.714865995051,75.67079960808898,78.71242881006532,2160
1...2577,10,240,240,faible,350.281232790258,175.140616395129,4560,0,275.013375731402,75.4782734308151,78.5121639377337,2400
1...2578,11,240,240,faible,350.281232790258,175.140616395129,5040,0,274.522855873078,75.34364873522944,78.37212792883406,2640
1...2579,2,270,240,faible,350.281232790258,175.140616395129,750,0,322.89956609114,88.62078680828229,92.18294783280221,480
1...2580,3,270,240,faible,350.281232790258,175.140616395129,1260,0,302.109555439384,82.91490394193261,86.24771388202852,720
1...2581,4,270,240,faible,350.281232790258,175.140616395129,1770,0,292.40883027103,80.25250985005641,83.47830340260309,960
1...2582,5,270,240,faible,350.281232790258,175.140616395129,2280,0,287.089942212333,78.79272453534385,81.9598412182811,1200
1...2583,6,270,240,faible,350.281232790258,175.140616395129,2790,0,283.91416852191,77.92112360203417,81.05320580846323,1440
1...2584,7,270,240,faible,350.281232790258,175.140616395129,3300,0,281.920762402558,77.37402711359988,80.48411847727138,1680
1...2585,8,270,240,faible,350.281232790258,175.140616395129,3810,0,280.629999373179,77.0197731991975,80.11562513291001,1920
1...2586,9,270,240,faible,350.281232790258,175.140616395129,4320,0,279.777304681698,76.78574849801547,79.87219368079121,2160
1...2587,10,270,240,faible,350.281232790258,175.140616395129,4830,0,279.206528379454,76.62909717262438,79.70924566964676,2400
1...2588,11,270,240,faible,350.281232790258,175.140616395129,5340,0,278.82108342630403,76.52331061046532,79.59920695872879,2640
1...2589,2,300,240,faible,350.281232790258,175.140616395129,780,0,324.501478512415,89.06043663776298,92.64026962778237,480
1...2590,3,300,240,faible,350.281232790258,175.140616395129,1320,0,304.434001428339,83.55285534870657,86.91130809472413,720
1...2591,4,300,240,faible,350.281232790258,175.140616395129,1860,0,295.214998794513,81.02267149963109,84.27942212116238,960
1...2592,5,300,240,faible,350.281232790258,175.140616395129,2400,0,290.260746916844,79.66296171506757,82.86505805769127,1200
1...2593,6,300,240,faible,350.281232790258,175.140616395129,2940,0,287.373132719189,78.87044704775853,82.04068782961683,1440
1...2594,7,300,240,faible,350.281232790258,175.140616395129,3480,0,285.609914074091,78.38652622514735,81.53731554470947,1680
1...2595,8,300,240,faible,350.281232790258,175.140616395129,4020,0,284.502528002171,78.08260068513475,81.22117355128925,1920
1...2596,9,300,240,faible,350.281232790258,175.140616395129,4560,0,283.794696164662,77.88833404325796,81.01909825542755,2160
1...2597,10,300,240,faible,350.281232790258,175.140616395129,5100,0,283.337157444312,77.76276112322118,80.88847786314865,2400
1...2598,2,30,255,faible,350.281232790258,175.140616395129,540,0,304.945981738514,84.65592662783358,87.0574707384081,510
1...2599,3,30,255,faible,350.281232790258,175.140616395129,825,0,280.373124931487,77.83426611264204,80.04229136060204,765
1...2600,4,30,255,faible,350.281232790258,175.140616395129,1110,0,268.10907901123,74.42964944687493,76.54109153251976,1020
1...2601,5,30,255,faible,350.281232790258,175.140616395129,1395,0,260.762868726654,72.39027107796444,74.44385948098854,1275
1...2602,6,30,255,faible,350.281232790258,175.140616395129,1680,0,255.873990011286,71.03307149966189,73.0481584677129,1530
1...2603,7,30,255,faible,350.281232790258,175.140616395129,1965,0,252.388711091161,70.06552467429451,72.05316399074306,1785
1...2604,8,30,255,faible,350.281232790258,175.140616395129,2250,0,249.780417411333,69.34143735520762,71.30853555060341,2040
1...2605,9,30,255,faible,350.281232790258,175.140616395129,2535,0,247.756643699676,68.77961838035625,70.7307787305945,2295
1...2606,10,30,255,faible,350.281232790258,175.140616395129,2820,0,246.141954346783,68.33136514348472,70.26980931466811,2550
1...2607,11,30,255,faible,350.281232790258,175.140616395129,3105,0,244.82472953434,67.9656909134496,69.89376153102002,2805
1...2608,12,30,255,faible,350.281232790258,175.140616395129,3390,0,243.730566821019,67.66194085958846,69.58139460670462,3060
1...2609,13,30,255,faible,350.281232790258,175.140616395129,3675,0,242.807962549433,67.4058170730849,69.31800502564235,3315
1...2610,14,30,255,faible,350.281232790258,175.140616395129,3960,0,242.020131478376,67.18710761849134,69.09309115721116,3570
1...2611,15,30,255,faible,350.281232790258,175.140616395129,4245,0,241.340099401379,66.99832419761586,68.89895227298376,3825
1...2612,16,30,255,faible,350.281232790258,175.140616395129,4530,0,240.747636476171,66.8338508123947,68.72981305861919,4080
1...2613,17,30,255,faible,350.281232790258,175.140616395129,4815,0,240.227273153901,66.68939296783232,68.58125719163056,4335
1...2614,18,30,255,faible,350.281232790258,175.140616395129,5100,0,239.766977607216,66.56161051336241,68.44984976708245,4590
1...2615,19,30,255,faible,350.281232790258,175.140616395129,5385,0,239.357250897762,66.44786645267581,68.33287898158241,4845
1...2616,2,60,255,faible,350.281232790258,175.140616395129,570,0,306.510148889928,85.09015441745345,87.50401682908907,510
1...2617,3,60,255,faible,350.281232790258,175.140616395129,885,0,282.497163962538,78.42391970093395,80.64867241451446,765
1...2618,4,60,255,faible,350.281232790258,175.140616395129,1200,0,270.543214747056,75.1053888518656,77.23600051078168,1020
1...2619,5,60,255,faible,350.281232790258,175.140616395129,1515,0,263.407270853769,73.12438244802175,75.19879633731118,1275
1...2620,6,60,255,faible,350.281232790258,175.140616395129,1830,0,258.678648799165,71.8116716543817,73.84884617956597,1530
1...2621,7,60,255,faible,350.281232790258,175.140616395129,2145,0,255.324908839965,70.88064130501864,72.89140408868234,1785
1...2622,8,60,255,faible,350.281232790258,175.140616395129,2460,0,252.830047929536,70.18804400966869,72.17915899049207,2040
1...2623,9,60,255,faible,350.281232790258,175.140616395129,2775,0,250.907471171093,69.65431827873354,71.6302923717674,2295
1...2624,10,60,255,faible,350.281232790258,175.140616395129,3090,0,249.385245327713,69.23173379811996,71.19571989089131,2550
1...2625,11,60,255,faible,350.281232790258,175.140616395129,3405,0,248.153962822436,68.88991797608284,70.84420733754413,2805
1...2626,12,60,255,faible,350.281232790258,175.140616395129,3720,0,247.140681977663,68.6086215039685,70.55493096475605,3060
1...2627,13,60,255,faible,350.281232790258,175.140616395129,4035,0,246.294898369449,68.373823869739,70.31347252249904,3315
1...2628,14,60,255,faible,350.281232790258,175.140616395129,4350,0,245.580530115542,68.17550839713225,70.10953117850624,3570
1...2629,15,60,255,faible,350.281232790258,175.140616395129,4665,0,244.971109884557,68.00632750133667,69.93555090952908,3825
1...2630,16,60,255,faible,350.281232790258,175.140616395129,4980,0,244.446780350098,67.86076859826503,69.78586274888106,4080
1...2631,17,60,255,faible,350.281232790258,175.140616395129,5295,0,243.992350325151,67.73461446883502,69.65612984217432,4335
1...2632,2,90,255,faible,350.281232790258,175.140616395129,600,0,308.071747874047,85.52366925922314,87.94982974680654,510
1...2633,3,90,255,faible,350.281232790258,175.140616395129,945,0,284.64284851628,79.0195822937397,81.26123293814001,765
1...2634,4,90,255,faible,350.281232790258,175.140616395129,1290,0,273.029413391279,75.79558141911194,77.94577266283747,1020
1...2635,5,90,255,faible,350.281232790258,175.140616395129,1635,0,266.136155122003,73.88194686999063,75.97785156858816,1275
1...2636,6,90,255,faible,350.281232790258,175.140616395129,1980,0,261.600714266776,72.62286502842628,74.68305172473163,1530
1...2637,7,90,255,faible,350.281232790258,175.140616395129,2325,0,258.411221994946,71.73743141095493,73.772499867179,1785
1...2638,8,90,255,faible,350.281232790258,175.140616395129,2670,0,256.061861908395,71.08522653855243,73.10179305601568,2040
1...2639,9,90,255,faible,350.281232790258,175.140616395129,3015,0,254.271622328082,70.58823887636649,72.59070670233001,2295
1...2640,10,90,255,faible,350.281232790258,175.140616395129,3360,0,252.871860140737,70.19965148015707,72.19109574510149,2550
1...2641,11,90,255,faible,350.281232790258,175.140616395129,3705,0,251.755214507549,69.88965995230178,71.87231028683043,2805
1...2642,12,90,255,faible,350.281232790258,175.140616395129,4050,0,250.850071889287,69.63838368808453,71.61390574398584,3060
1...2643,13,90,255,faible,350.281232790258,175.140616395129,4395,0,250.106819967997,69.43204983263904,71.40171854932245,3315
1...2644,14,90,255,faible,350.281232790258,175.140616395129,4740,0,249.489994360413,69.2608131333387,71.22562415720486,3570
1...2645,15,90,255,faible,350.281232790258,175.140616395129,5085,0,248.973567385895,69.11744805663173,71.07819205803008,3825
1...2646,2,120,255,faible,350.281232790258,175.140616395129,630,0,309.629441678242,85.95609998562517,88.39452779465421,510
1...2647,3,120,255,faible,350.281232790258,175.140616395129,1005,0,286.806304184443,79.62017831819765,81.87886684645116,765
1...2648,4,120,255,faible,350.281232790258,175.140616395129,1380,0,275.560502422823,76.49823598803371,78.66836034228062,1020
1...2649,5,120,255,faible,350.281232790258,175.140616395129,1755,0,268.938250356472,74.65983535771898,76.77780742467219,1275
1...2650,6,120,255,faible,350.281232790258,175.140616395129,2130,0,264.623915863434,73.46213476101546,75.54613010680077,1530
1...2651,7,120,255,faible,350.281232790258,175.140616395129,2505,0,261.625381124543,72.62971278450871,74.69009373996337,1785
1...2652,8,120,255,faible,350.281232790258,175.140616395129,2880,0,259.446511280953,72.02483763724831,74.06805931744132,2040
1...2653,9,120,255,faible,350.281232790258,175.140616395129,3255,0,257.811535531277,71.57095270223859,73.60129844171522,2295
1...2654,10,120,255,faible,350.281232790258,175.140616395129,3630,0,256.554861191363,71.22208786359295,73.24253690319267,2550
1...2655,11,120,255,faible,350.281232790258,175.140616395129,4005,0,255.571009616562,70.94896123882421,72.96166214237154,2805
1...2656,12,120,255,faible,350.281232790258,175.140616395129,4380,0,254.789591489766,70.73203207900853,72.73857907264171,3060
1...2657,13,120,255,faible,350.281232790258,175.140616395129,4755,0,254.161834289283,70.55776066476916,72.55936387590324,3315
1...2658,14,120,255,faible,350.281232790258,175.140616395129,5130,0,253.652883797776,70.41647113138826,72.41406619967525,3570
1...2659,2,150,255,faible,350.281232790258,175.140616395129,660,0,311.181906684188,86.387079147529107,88.83773309959714,510
1...2660,3,150,255,faible,350.281232790258,175.140616395129,1065,0,288.983592183505,80.2246143302593,82.50044967625858,765
1...2661,4,150,255,faible,350.281232790258,175.140616395129,1470,0,278.129018381285,77.2112806305056,79.40163284392217,1020
1...2662,5,150,255,faible,350.281232790258,175.140616395129,1875,0,271.801599914711,75.45472863268586,77.5952504647775,1275
1...2663,6,150,255,faible,350.281232790258,175.140616395129,2280,0,267.730745418626,74.32462041624554,76.433083007601,1530
1...2664,7,150,255,faible,350.281232790258,175.140616395129,2685,0,264.943209389644,73.55077370347168,75.63728358472666,1785
1...2665,8,150,255,faible,350.281232790258,175.140616395129,3090,0,262.952021877497,72.99800096985646,75.06882963237366,2040
1...2666,9,150,255,faible,350.281232790258,175.140616395129,3495,0,261.486350004319,72.59111641329054,74.65040245558694,2295
1...2667,10,150,255,faible,350.281232790258,175.140616395129,3900,0,260.383500014913,72.28495468834375,74.33555544519449,2550
1...2668,11,150,255,faible,350.281232790258,175.140616395129,4305,0,259.539842367919,72.05074724132061,74.0947039327473,2805
