"","Nrep","rest","interval_duration","niveau_endurance","PAM","rest_power","duration","Wbal_skiba","power_skiba"
"1...2380",11,90,225,"elevee",331.614571833768,165.807285916884,3375,0,270.514639354925
"1...2381",12,90,225,"elevee",331.614571833768,165.807285916884,3690,0,270.046778244349
"1...2382",13,90,225,"elevee",331.614571833768,165.807285916884,4005,0,269.689275015723
"1...2383",14,90,225,"elevee",331.614571833768,165.807285916884,4320,0,269.414329466921
"1...2384",15,90,225,"elevee",331.614571833768,165.807285916884,4635,0,269.201825002886
"1...2385",16,90,225,"elevee",331.614571833768,165.807285916884,4950,0,269.036950387044
"1...2386",17,90,225,"elevee",331.614571833768,165.807285916884,5265,0,268.908649307862
"1...2387",2,120,225,"elevee",331.614571833768,165.807285916884,570,0,314.736653810118
"1...2388",3,120,225,"elevee",331.614571833768,165.807285916884,915,0,297.57122019966
"1...2389",4,120,225,"elevee",331.614571833768,165.807285916884,1260,0,289.41775843687
"1...2390",5,120,225,"elevee",331.614571833768,165.807285916884,1605,0,284.842283748574
"1...2391",6,120,225,"elevee",331.614571833768,165.807285916884,1950,0,282.032531914548
"1...2392",7,120,225,"elevee",331.614571833768,165.807285916884,2295,0,280.210679653122
"1...2393",8,120,225,"elevee",331.614571833768,165.807285916884,2640,0,278.987409943562
"1...2394",9,120,225,"elevee",331.614571833768,165.807285916884,2985,0,278.146684231981
"1...2395",10,120,225,"elevee",331.614571833768,165.807285916884,3330,0,277.559575763151
"1...2396",11,120,225,"elevee",331.614571833768,165.807285916884,3675,0,277.144992774437
"1...2397",12,120,225,"elevee",331.614571833768,165.807285916884,4020,0,276.84993362735
"1...2398",13,120,225,"elevee",331.614571833768,165.807285916884,4365,0,276.638766208065
"1...2399",14,120,225,"elevee",331.614571833768,165.807285916884,4710,0,276.487034805911
"1...2400",15,120,225,"elevee",331.614571833768,165.807285916884,5055,0,276.377697863848
"1...2401",16,120,225,"elevee",331.614571833768,165.807285916884,5400,0,276.298747590036
"1...2402",2,150,225,"elevee",331.614571833768,165.807285916884,600,0,317.192284304062
"1...2403",3,150,225,"elevee",331.614571833768,165.807285916884,975,0,301.11942178108
"1...2404",4,150,225,"elevee",331.614571833768,165.807285916884,1350,0,293.692579084878
"1...2405",5,150,225,"elevee",331.614571833768,165.807285916884,1725,0,289.671321204818
"1...2406",6,150,225,"elevee",331.614571833768,165.807285916884,2100,0,287.306288154766
"1...2407",7,150,225,"elevee",331.614571833768,165.807285916884,2475,0,285.847220668046
"1...2408",8,150,225,"elevee",331.614571833768,165.807285916884,2850,0,284.920379889772
"1...2409",9,150,225,"elevee",331.614571833768,165.807285916884,3225,0,284.320652535208
"1...2410",10,150,225,"elevee",331.614571833768,165.807285916884,3600,0,283.927940282625
"1...2411",11,150,225,"elevee",331.614571833768,165.807285916884,3975,0,283.668776262644
"1...2412",12,150,225,"elevee",331.614571833768,165.807285916884,4350,0,283.496865778294
"1...2413",13,150,225,"elevee",331.614571833768,165.807285916884,4725,0,283.382444646826
"1...2414",14,150,225,"elevee",331.614571833768,165.807285916884,5100,0,283.306115202138
"1...2415",2,180,225,"elevee",331.614571833768,165.807285916884,630,0,319.609826959065
"1...2416",3,180,225,"elevee",331.614571833768,165.807285916884,1035,0,304.642377611247
"1...2417",4,180,225,"elevee",331.614571833768,165.807285916884,1440,0,297.951188658039
"1...2418",5,180,225,"elevee",331.614571833768,165.807285916884,1845,0,294.478446210499
"1...2419",6,180,225,"elevee",331.614571833768,165.807285916884,2250,0,292.536345051041
"1...2420",7,180,225,"elevee",331.614571833768,165.807285916884,2655,0,291.404705696065
"1...2421",8,180,225,"elevee",331.614571833768,165.807285916884,3060,0,290.729480970169
"1...2422",9,180,225,"elevee",331.614571833768,165.807285916884,3465,0,290.320872463189
"1...2423",10,180,225,"elevee",331.614571833768,165.807285916884,3870,0,290.071494023875
"1...2424",11,180,225,"elevee",331.614571833768,165.807285916884,4275,0,289.918505026352
"1...2425",12,180,225,"elevee",331.614571833768,165.807285916884,4680,0,289.824350691112
"1...2426",13,180,225,"elevee",331.614571833768,165.807285916884,5085,0,289.766291831681
"1...2427",2,210,225,"elevee",331.614571833768,165.807285916884,660,0,321.982612245879
"1...2428",3,210,225,"elevee",331.614571833768,165.807285916884,1095,0,308.118680978588
"1...2429",4,210,225,"elevee",331.614571833768,165.807285916884,1530,0,302.153017288455
"1...2430",5,210,225,"elevee",331.614571833768,165.807285916884,1965,0,299.202603818256
"1...2431",6,210,225,"elevee",331.614571833768,165.807285916884,2400,0,297.643216340924
"1...2432",7,210,225,"elevee",331.614571833768,165.807285916884,2835,0,296.79005180711
"1...2433",8,210,225,"elevee",331.614571833768,165.807285916884,3270,0,296.314433997537
"1...2434",9,210,225,"elevee",331.614571833768,165.807285916884,3705,0,296.046513423151
"1...2435",10,210,225,"elevee",331.614571833768,165.807285916884,4140,0,295.894704996293
"1...2436",11,210,225,"elevee",331.614571833768,165.807285916884,4575,0,295.808402347126
"1...2437",12,210,225,"elevee",331.614571833768,165.807285916884,5010,0,295.759247139485
"1...2438",2,240,225,"elevee",331.614571833768,165.807285916884,690,0,324.304495776747
"1...2439",3,240,225,"elevee",331.614571833768,165.807285916884,1155,0,311.528768601945
"1...2440",4,240,225,"elevee",331.614571833768,165.807285916884,1620,0,306.262409837119
"1...2441",5,240,225,"elevee",331.614571833768,165.807285916884,2085,0,303.793337819105
"1...2442",6,240,225,"elevee",331.614571833768,165.807285916884,2550,0,302.566261435483
"1...2443",7,240,225,"elevee",331.614571833768,165.807285916884,3015,0,301.938772851341
"1...2444",8,240,225,"elevee",331.614571833768,165.807285916884,3480,0,301.613209902727
"1...2445",9,240,225,"elevee",331.614571833768,165.807285916884,3945,0,301.443025895173
"1...2446",10,240,225,"elevee",331.614571833768,165.807285916884,4410,0,301.353715750312
"1...2447",11,240,225,"elevee",331.614571833768,165.807285916884,4875,0,301.306750867472
"1...2448",12,240,225,"elevee",331.614571833768,165.807285916884,5340,0,301.28202715442
"1...2449",2,270,225,"elevee",331.614571833768,165.807285916884,720,0,326.569912035728
"1...2450",3,270,225,"elevee",331.614571833768,165.807285916884,1215,0,314.855264155928
"1...2451",4,270,225,"elevee",331.614571833768,165.807285916884,1710,0,310.249397172085
"1...2452",5,270,225,"elevee",331.614571833768,165.807285916884,2205,0,308.211545461407
"1...2453",6,270,225,"elevee",331.614571833768,165.807285916884,2700,0,307.263172863936
"1...2454",7,270,225,"elevee",331.614571833768,165.807285916884,3195,0,306.811462054729
"1...2455",8,270,225,"elevee",331.614571833768,165.807285916884,3690,0,306.593935843765
"1...2456",9,270,225,"elevee",331.614571833768,165.807285916884,4185,0,306.488629863878
"1...2457",10,270,225,"elevee",331.614571833768,165.807285916884,4680,0,306.43752035268
"1...2458",11,270,225,"elevee",331.614571833768,165.807285916884,5175,0,306.412684020079
"1...2459",2,300,225,"elevee",331.614571833768,165.807285916884,750,0,328.773914803755
"1...2460",3,300,225,"elevee",331.614571833768,165.807285916884,1275,0,318.083204573047
"1...2461",4,300,225,"elevee",331.614571833768,165.807285916884,1800,0,314.090000568951
"1...2462",5,300,225,"elevee",331.614571833768,165.807285916884,2325,0,312.429124807561
"1...2463",6,300,225,"elevee",331.614571833768,165.807285916884,2850,0,311.707733713006
"1...2464",7,300,225,"elevee",331.614571833768,165.807285916884,3375,0,311.388522666878
"1...2465",8,300,225,"elevee",331.614571833768,165.807285916884,3900,0,311.246113146891
"1...2466",9,300,225,"elevee",331.614571833768,165.807285916884,4425,0,311.182348189198
"1...2467",10,300,225,"elevee",331.614571833768,165.807285916884,4950,0,311.153750381361
"1...2468",2,30,240,"elevee",331.614571833768,165.807285916884,510,0,303.098495860743
"1...2469",3,30,240,"elevee",331.614571833768,165.807285916884,780,0,284.158428887787
"1...2470",4,30,240,"elevee",331.614571833768,165.807285916884,1050,0,274.728080817409
"1...2471",5,30,240,"elevee",331.614571833768,165.807285916884,1320,0,269.096938614527
"1...2472",6,30,240,"elevee",331.614571833768,165.807285916884,1590,0,265.364015751628
"1...2473",7,30,240,"elevee",331.614571833768,165.807285916884,1860,0,262.715204588344
"1...2474",8,30,240,"elevee",331.614571833768,165.807285916884,2130,0,260.74363729872
"1...2475",9,30,240,"elevee",331.614571833768,165.807285916884,2400,0,259.223341290951
"1...2476",10,30,240,"elevee",331.614571833768,165.807285916884,2670,0,258.018755842565
"1...2477",11,30,240,"elevee",331.614571833768,165.807285916884,2940,0,257.043621321319
"1...2478",12,30,240,"elevee",331.614571833768,165.807285916884,3210,0,256.240430697851
"1...2479",13,30,240,"elevee",331.614571833768,165.807285916884,3480,0,255.56936793113
"1...2480",14,30,240,"elevee",331.614571833768,165.807285916884,3750,0,255.001988429355
"1...2481",15,30,240,"elevee",331.614571833768,165.807285916884,4020,0,254.517428023232
"1...2482",16,30,240,"elevee",331.614571833768,165.807285916884,4290,0,254.100033947144
"1...2483",17,30,240,"elevee",331.614571833768,165.807285916884,4560,0,253.737832154348
"1...2484",18,30,240,"elevee",331.614571833768,165.807285916884,4830,0,253.421505649815
"1...2485",19,30,240,"elevee",331.614571833768,165.807285916884,5100,0,253.143695528502
"1...2486",20,30,240,"elevee",331.614571833768,165.807285916884,5370,0,252.89851174693
"1...2487",2,60,240,"elevee",331.614571833768,165.807285916884,540,0,305.465629527781
"1...2488",3,60,240,"elevee",331.614571833768,165.807285916884,840,0,287.424419330616
"1...2489",4,60,240,"elevee",331.614571833768,165.807285916884,1140,0,278.526653040654
"1...2490",5,60,240,"elevee",331.614571833768,165.807285916884,1440,0,273.280424748757
"1...2491",6,60,240,"elevee",331.614571833768,165.807285916884,1740,0,269.857108150612
"1...2492",7,60,240,"elevee",331.614571833768,165.807285916884,2040,0,267.473312579941
"1...2493",8,60,240,"elevee",331.614571833768,165.807285916884,2340,0,265.737321051683
"1...2494",9,60,240,"elevee",331.614571833768,165.807285916884,2640,0,264.431425027538
"1...2495",10,60,240,"elevee",331.614571833768,165.807285916884,2940,0,263.424909974107
"1...2496",11,60,240,"elevee",331.614571833768,165.807285916884,3240,0,262.634520579093
"1...2497",12,60,240,"elevee",331.614571833768,165.807285916884,3540,0,262.004699739799
"1...2498",13,60,240,"elevee",331.614571833768,165.807285916884,3840,0,261.496950307362
"1...2499",14,60,240,"elevee",331.614571833768,165.807285916884,4140,0,261.083756591211
"1...2500",15,60,240,"elevee",331.614571833768,165.807285916884,4440,0,260.744936907098
"1...2501",16,60,240,"elevee",331.614571833768,165.807285916884,4740,0,260.465363123774
"1...2502",17,60,240,"elevee",331.614571833768,165.807285916884,5040,0,260.233484058647
"1...2503",18,60,240,"elevee",331.614571833768,165.807285916884,5340,0,260.04033996504
"1...2504",2,90,240,"elevee",331.614571833768,165.807285916884,570,0,307.818071842902
"1...2505",3,90,240,"elevee",331.614571833768,165.807285916884,900,0,290.732559742693
"1...2506",4,90,240,"elevee",331.614571833768,165.807285916884,1230,0,282.437798112209
"1...2507",5,90,240,"elevee",331.614571833768,165.807285916884,1560,0,277.647951465286
"1...2508",6,90,240,"elevee",331.614571833768,165.807285916884,1890,0,274.601889199756
"1...2509",7,90,240,"elevee",331.614571833768,165.807285916884,2220,0,272.544437412212
"1...2510",8,90,240,"elevee",331.614571833768,165.807285916884,2550,0,271.097581100965
"1...2511",9,90,240,"elevee",331.614571833768,165.807285916884,2880,0,270.051038285564
"1...2512",10,90,240,"elevee",331.614571833768,165.807285916884,3210,0,269.27852772554
"1...2513",11,90,240,"elevee",331.614571833768,165.807285916884,3540,0,268.699709838464
"1...2514",12,90,240,"elevee",331.614571833768,165.807285916884,3870,0,268.261145662837
"1...2515",13,90,240,"elevee",331.614571833768,165.807285916884,4200,0,267.92602827371
"1...2516",14,90,240,"elevee",331.614571833768,165.807285916884,4530,0,267.668298677238
"1...2517",15,90,240,"elevee",331.614571833768,165.807285916884,4860,0,267.469100149308
"1...2518",16,90,240,"elevee",331.614571833768,165.807285916884,5190,0,267.314549005058
"1...2519",2,120,240,"elevee",331.614571833768,165.807285916884,600,0,310.148510644757
"1...2520",3,120,240,"elevee",331.614571833768,165.807285916884,960,0,294.060500221429
"1...2521",4,120,240,"elevee",331.614571833768,165.807285916884,1320,0,286.418380744579
"1...2522",5,120,240,"elevee",331.614571833768,165.807285916884,1680,0,282.12973552803
"1...2523",6,120,240,"elevee",331.614571833768,165.807285916884,2040,0,279.496079865665
"1...2524",7,120,240,"elevee",331.614571833768,165.807285916884,2400,0,277.788391511895
"1...2525",8,120,240,"elevee",331.614571833768,165.807285916884,2760,0,276.641768651706
"1...2526",9,120,240,"elevee",331.614571833768,165.807285916884,3120,0,275.853717009451
"1...2527",10,120,240,"elevee",331.614571833768,165.807285916884,3480,0,275.303390973159
"1...2528",11,120,240,"elevee",331.614571833768,165.807285916884,3840,0,274.914780812499
"1...2529",12,120,240,"elevee",331.614571833768,165.807285916884,4200,0,274.638206121923
"1...2530",13,120,240,"elevee",331.614571833768,165.807285916884,4560,0,274.4402674057
"1...2531",14,120,240,"elevee",331.614571833768,165.807285916884,4920,0,274.298041189806
"1...2532",15,120,240,"elevee",331.614571833768,165.807285916884,5280,0,274.195553581765
"1...2533",2,150,240,"elevee",331.614571833768,165.807285916884,630,0,312.449909040768
"1...2534",3,150,240,"elevee",331.614571833768,165.807285916884,1020,0,297.386091508946
"1...2535",4,150,240,"elevee",331.614571833768,165.807285916884,1410,0,290.425141336798
"1...2536",5,150,240,"elevee",331.614571833768,165.807285916884,1800,0,286.656045524092
"1...2537",6,150,240,"elevee",331.614571833768,165.807285916884,2190,0,284.439286030621
"1...2538",7,150,240,"elevee",331.614571833768,165.807285916884,2580,0,283.071681906924
"1...2539",8,150,240,"elevee",331.614571833768,165.807285916884,2970,0,282.202936667514
"1...2540",9,150,240,"elevee",331.614571833768,165.807285916884,3360,0,281.640799082857
"1...2541",10,150,240,"elevee",331.614571833768,165.807285916884,3750,0,281.272700482511
"1...2542",11,150,240,"elevee",331.614571833768,165.807285916884,4140,0,281.029779490378
"1...2543",12,150,240,"elevee",331.614571833768,165.807285916884,4530,0,280.86864329146
"1...2544",13,150,240,"elevee",331.614571833768,165.807285916884,4920,0,280.761393300857
"1...2545",14,150,240,"elevee",331.614571833768,165.807285916884,5310,0,280.689847638262
"1...2546",2,180,240,"elevee",331.614571833768,165.807285916884,660,0,314.715587478408
"1...2547",3,180,240,"elevee",331.614571833768,165.807285916884,1080,0,300.687969499792
"1...2548",4,180,240,"elevee",331.614571833768,165.807285916884,1500,0,294.416632359181
"1...2549",5,180,240,"elevee",331.614571833768,165.807285916884,1920,0,291.161721086826
"1...2550",6,180,240,"elevee",331.614571833768,165.807285916884,2340,0,289.341418412529
"1...2551",7,180,240,"elevee",331.614571833768,165.807285916884,2760,0,288.280742410579
"1...2552",8,180,240,"elevee",331.614571833768,165.807285916884,3180,0,287.647857463244
"1...2553",9,180,240,"elevee",331.614571833768,165.807285916884,3600,0,287.264869724527
"1...2554",10,180,240,"elevee",331.614571833768,165.807285916884,4020,0,287.031127593921
"1...2555",11,180,240,"elevee",331.614571833768,165.807285916884,4440,0,286.887731051551
"1...2556",12,180,240,"elevee",331.614571833768,165.807285916884,4860,0,286.79948017278
"1...2557",13,180,240,"elevee",331.614571833768,165.807285916884,5280,0,286.745061573038
"1...2558",2,210,240,"elevee",331.614571833768,165.807285916884,690,0,316.939296631933
"1...2559",3,210,240,"elevee",331.614571833768,165.807285916884,1140,0,303.946072395626
"1...2560",4,210,240,"elevee",331.614571833768,165.807285916884,1590,0,298.354830584248
"1...2561",5,210,240,"elevee",331.614571833768,165.807285916884,2040,0,295.589539069411
"1...2562",6,210,240,"elevee",331.614571833768,165.807285916884,2490,0,294.127979920149
"1...2563",7,210,240,"elevee",331.614571833768,165.807285916884,2940,0,293.328334497973
"1...2564",8,210,240,"elevee",331.614571833768,165.807285916884,3390,0,292.882550944627
"1...2565",9,210,240,"elevee",331.614571833768,165.807285916884,3840,0,292.631435912981
"1...2566",10,210,240,"elevee",331.614571833768,165.807285916884,4290,0,292.489149665455
"1...2567",11,210,240,"elevee",331.614571833768,165.807285916884,4740,0,292.408260305113
"1...2568",12,210,240,"elevee",331.614571833768,165.807285916884,5190,0,292.362188318582
"1...2569",2,240,240,"elevee",331.614571833768,165.807285916884,720,0,319.115279554962
"1...2570",3,240,240,"elevee",331.614571833768,165.807285916884,1200,0,307.142067289468
"1...2571",4,240,240,"elevee",331.614571833768,165.807285916884,1680,0,302.206321816346
"1...2572",5,240,240,"elevee",331.614571833768,165.807285916884,2160,0,299.892214621135
"1...2573",6,240,240,"elevee",331.614571833768,165.807285916884,2640,0,298.742143100623
"1...2574",7,240,240,"elevee",331.614571833768,165.807285916884,3120,0,298.154029998536
"1...2575",8,240,240,"elevee",331.614571833768,165.807285916884,3600,0,297.848895781798
"1...2576",9,240,240,"elevee",331.614571833768,165.807285916884,4080,0,297.68939046714
"1...2577",10,240,240,"elevee",331.614571833768,165.807285916884,4560,0,297.605684300464
"1...2578",11,240,240,"elevee",331.614571833768,165.807285916884,5040,0,297.56166632807
"1...2579",2,270,240,"elevee",331.614571833768,165.807285916884,750,0,321.238321995983
"1...2580",3,270,240,"elevee",331.614571833768,165.807285916884,1260,0,310.259671939422
"1...2581",4,270,240,"elevee",331.614571833768,165.807285916884,1770,0,305.943023213143
"1...2582",5,270,240,"elevee",331.614571833768,165.807285916884,2280,0,304.033107279942
"1...2583",6,270,240,"elevee",331.614571833768,165.807285916884,2790,0,303.144267409569
"1...2584",7,270,240,"elevee",331.614571833768,165.807285916884,3300,0,302.720910791576
"1...2585",8,270,240,"elevee",331.614571833768,165.807285916884,3810,0,302.517038546563
"1...2586",9,270,240,"elevee",331.614571833768,165.807285916884,4320,0,302.418342478138
"1...2587",10,270,240,"elevee",331.614571833768,165.807285916884,4830,0,302.370441024129
"1...2588",11,270,240,"elevee",331.614571833768,165.807285916884,5340,0,302.347163622036
"1...2589",2,300,240,"elevee",331.614571833768,165.807285916884,780,0,323.303790242251
"1...2590",3,300,240,"elevee",331.614571833768,165.807285916884,1320,0,313.284866648368
"1...2591",4,300,240,"elevee",331.614571833768,165.807285916884,1860,0,309.542467957846
"1...2592",5,300,240,"elevee",331.614571833768,165.807285916884,2400,0,307.985889158428
"1...2593",6,300,240,"elevee",331.614571833768,165.807285916884,2940,0,307.309795254848
"1...2594",7,300,240,"elevee",331.614571833768,165.807285916884,3480,0,307.010627246526
"1...2595",8,300,240,"elevee",331.614571833768,165.807285916884,4020,0,306.877159384736
"1...2596",9,300,240,"elevee",331.614571833768,165.807285916884,4560,0,306.817398096119
"1...2597",10,300,240,"elevee",331.614571833768,165.807285916884,5100,0,306.790595879704
"1...2598",2,30,255,"elevee",331.614571833768,165.807285916884,540,0,299.467861887469
"1...2599",3,30,255,"elevee",331.614571833768,165.807285916884,825,0,281.64576950385
"1...2600",4,30,255,"elevee",331.614571833768,165.807285916884,1110,0,272.771544202993
"1...2601",5,30,255,"elevee",331.614571833768,165.807285916884,1395,0,267.472314003526
"1...2602",6,30,255,"elevee",331.614571833768,165.807285916884,1680,0,263.959349678077
"1...2603",7,30,255,"elevee",331.614571833768,165.807285916884,1965,0,261.466583928599
"1...2604",8,30,255,"elevee",331.614571833768,165.807285916884,2250,0,259.611146830265
"1...2605",9,30,255,"elevee",331.614571833768,165.807285916884,2535,0,258.180389659083
"1...2606",10,30,255,"elevee",331.614571833768,165.807285916884,2820,0,257.046742660091
"1...2607",11,30,255,"elevee",331.614571833768,165.807285916884,3105,0,256.129029996638
"1...2608",12,30,255,"elevee",331.614571833768,165.807285916884,3390,0,255.373133339954
"1...2609",13,30,255,"elevee",331.614571833768,165.807285916884,3675,0,254.741582575206
"1...2610",14,30,255,"elevee",331.614571833768,165.807285916884,3960,0,254.207608860328
"1...2611",15,30,255,"elevee",331.614571833768,165.807285916884,4245,0,253.7515770796
"1...2612",16,30,255,"elevee",331.614571833768,165.807285916884,4530,0,253.3587564583
"1...2613",17,30,255,"elevee",331.614571833768,165.807285916884,4815,0,253.017878205726
"1...2614",18,30,255,"elevee",331.614571833768,165.807285916884,5100,0,252.720174053041
"1...2615",19,30,255,"elevee",331.614571833768,165.807285916884,5385,0,252.458718476343
"1...2616",2,60,255,"elevee",331.614571833768,165.807285916884,570,0,301.695172444772
"1...2617",3,60,255,"elevee",331.614571833768,165.807285916884,885,0,284.719078336396
"1...2618",4,60,255,"elevee",331.614571833768,165.807285916884,1200,0,276.346150264716
"1...2619",5,60,255,"elevee",331.614571833768,165.807285916884,1515,0,271.409228009634
"1...2620",6,60,255,"elevee",331.614571833768,165.807285916884,1830,0,268.187684687528
"1...2621",7,60,255,"elevee",331.614571833768,165.807285916884,2145,0,265.944365101302
"1...2622",8,60,255,"elevee",331.614571833768,165.807285916884,2460,0,264.310660804935
"1...2623",9,60,255,"elevee",331.614571833768,165.807285916884,2775,0,263.081702386935
"1...2624",10,60,255,"elevee",331.614571833768,165.807285916884,3090,0,262.134482197787
"1...2625",11,60,255,"elevee",331.614571833768,165.807285916884,3405,0,261.390652704838
"1...2626",12,60,255,"elevee",331.614571833768,165.807285916884,3720,0,260.797931322009
"1...2627",13,60,255,"elevee",331.614571833768,165.807285916884,4035,0,260.320089629803
"1...2628",14,60,255,"elevee",331.614571833768,165.807285916884,4350,0,259.931233337766
"1...2629",15,60,255,"elevee",331.614571833768,165.807285916884,4665,0,259.612369893491
"1...2630",16,60,255,"elevee",331.614571833768,165.807285916884,4980,0,259.349262470954
"1...2631",17,60,255,"elevee",331.614571833768,165.807285916884,5295,0,259.131040407555
"1...2632",2,90,255,"elevee",331.614571833768,165.807285916884,600,0,303.908637786511
"1...2633",3,90,255,"elevee",331.614571833768,165.807285916884,945,0,287.83200800881
"1...2634",4,90,255,"elevee",331.614571833768,165.807285916884,1290,0,280.026632972405
"1...2635",5,90,255,"elevee",331.614571833768,165.807285916884,1635,0,275.519262482653
"1...2636",6,90,255,"elevee",331.614571833768,165.807285916884,1980,0,272.652791954544
"1...2637",7,90,255,"elevee",331.614571833768,165.807285916884,2325,0,270.716624270197
"1...2638",8,90,255,"elevee",331.614571833768,165.807285916884,2670,0,269.35504836041
"1...2639",9,90,255,"elevee",331.614571833768,165.807285916884,3015,0,268.370185632698
"1...2640",10,90,255,"elevee",331.614571833768,165.807285916884,3360,0,267.643201780837
"1...2641",11,90,255,"elevee",331.614571833768,165.807285916884,3705,0,267.09849409924
"1...2642",12,90,255,"elevee",331.614571833768,165.807285916884,4050,0,266.685773993945
"1...2643",13,90,255,"elevee",331.614571833768,165.807285916884,4395,0,266.370404171918
"1...2644",14,90,255,"elevee",331.614571833768,165.807285916884,4740,0,266.127861589747
"1...2645",15,90,255,"elevee",331.614571833768,165.807285916884,5085,0,265.940400887653
"1...2646",2,120,255,"elevee",331.614571833768,165.807285916884,630,0,306.101378242312
"1...2647",3,120,255,"elevee",331.614571833768,165.807285916884,1005,0,290.963526272498
"1...2648",4,120,255,"elevee",331.614571833768,165.807285916884,1380,0,283.772396820327
"1...2649",5,120,255,"elevee",331.614571833768,165.807285916884,1755,0,279.736740748409
"1...2650",6,120,255,"elevee",331.614571833768,165.807285916884,2130,0,277.258410066919
"1...2651",7,120,255,"elevee",331.614571833768,165.807285916884,2505,0,275.651421499636
"1...2652",8,120,255,"elevee",331.614571833768,165.807285916884,2880,0,274.572406860491
"1...2653",9,120,255,"elevee",331.614571833768,165.807285916884,3255,0,273.8308180617
"1...2654",10,120,255,"elevee",331.614571833768,165.807285916884,3630,0,273.312937335478
"1...2655",11,120,255,"elevee",331.614571833768,165.807285916884,4005,0,272.947237567025
"1...2656",12,120,255,"elevee",331.614571833768,165.807285916884,4380,0,272.686967893074
"1...2657",13,120,255,"elevee",331.614571833768,165.807285916884,4755,0,272.500698152644
"1...2658",14,120,255,"elevee",331.614571833768,165.807285916884,5130,0,272.366856428756
"1...2659",2,150,255,"elevee",331.614571833768,165.807285916884,660,0,308.266773403396
"1...2660",3,150,255,"elevee",331.614571833768,165.807285916884,1065,0,294.092790828201
"1...2661",4,150,255,"elevee",331.614571833768,165.807285916884,1470,0,287.542731918878
"1...2662",5,150,255,"elevee",331.614571833768,165.807285916884,1875,0,283.99603954673
"1...2663",6,150,255,"elevee",331.614571833768,165.807285916884,2280,0,281.910058728068
"1...2664",7,150,255,"elevee",331.614571833768,165.807285916884,2685,0,280.623127430148
"1...2665",8,150,255,"elevee",331.614571833768,165.807285916884,3090,0,279.805624321254
"1...2666",9,150,255,"elevee",331.614571833768,165.807285916884,3495,0,279.276642330105
"1...2667",10,150,255,"elevee",331.614571833768,165.807285916884,3900,0,278.930253987736
"1...2668",11,150,255,"elevee",331.614571833768,165.807285916884,4305,0,278.701660055783
"1...2669",12,150,255,"elevee",331.614571833768,165.807285916884,4710,0,278.550027264281
"1...2670",13,150,255,"elevee",331.614571833768,165.807285916884,5115,0,278.449102551999
"1...2671",2,180,255,"elevee",331.614571833768,165.807285916884,690,0,310.398539323193
"1...2672",3,180,255,"elevee",331.614571833768,165.807285916884,1125,0,297.199699310433
"1...2673",4,180,255,"elevee",331.614571833768,165.807285916884,1560,0,291.298636164566
"1...2674",5,180,255,"elevee",331.614571833768,165.807285916884,1995,0,288.235841753292
"1...2675",6,180,255,"elevee",331.614571833768,165.807285916884,2430,0,286.522962027522
"1...2676",7,180,255,"elevee",331.614571833768,165.807285916884,2865,0,285.524874567663
"1...2677",8,180,255,"elevee",331.614571833768,165.807285916884,3300,0,284.929332906985
"1...2678",9,180,255,"elevee",331.614571833768,165.807285916884,3735,0,284.568942546409
"1...2679",10,180,255,"elevee",331.614571833768,165.807285916884,4170,0,284.348991592533
"1...2680",11,180,255,"elevee",331.614571833768,165.807285916884,4605,0,284.21405558053
"1...2681",12,180,255,"elevee",331.614571833768,165.807285916884,5040,0,284.131011546412
"1...2682",2,210,255,"elevee",331.614571833768,165.807285916884,720,0,312.490797070717
"1...2683",3,210,255,"elevee",331.614571833768,165.807285916884,1185,0,300.265375833746
"1...2684",4,210,255,"elevee",331.614571833768,165.807285916884,1650,0,295.00433214459
"1...2685",5,210,255,"elevee",331.614571833768,165.807285916884,2115,0,292.402303464637
"1...2686",6,210,255,"elevee",331.614571833768,165.807285916884,2580,0,291.02702272702
"1...2687",7,210,255,"elevee",331.614571833768,165.807285916884,3045,0,290.274578255144
"1...2688",8,210,255,"elevee",331.614571833768,165.807285916884,3510,0,289.855107040454
"1...2689",9,210,255,"elevee",331.614571833768,165.807285916884,3975,0,289.618813712067
"1...2690",10,210,255,"elevee",331.614571833768,165.807285916884,4440,0,289.484925596264
"1...2691",11,210,255,"elevee",331.614571833768,165.807285916884,4905,0,289.408810516666
"1...2692",12,210,255,"elevee",331.614571833768,165.807285916884,5370,0,289.365457795981
"1...2693",2,240,255,"elevee",331.614571833768,165.807285916884,750,0,314.538131179853
"1...2694",3,240,255,"elevee",331.614571833768,165.807285916884,1245,0,303.272572264655
"1...2695",4,240,255,"elevee",331.614571833768,165.807285916884,1740,0,298.628381580668
"1...2696",5,240,255,"elevee",331.614571833768,165.807285916884,2235,0,296.450936108955
"1...2697",6,240,255,"elevee",331.614571833768,165.807285916884,2730,0,295.368775344374
"1...2698",7,240,255,"elevee",331.614571833768,165.807285916884,3225,0,294.815387831873
"1...2699",8,240,255,"elevee",331.614571833768,165.807285916884,3720,0,294.528269967434
"1...2700",9,240,255,"elevee",331.614571833768,165.807285916884,4215,0,294.378182343955
"1...2701",10,240,255,"elevee",331.614571833768,165.807285916884,4710,0,294.29941841067
"1...2702",11,240,255,"elevee",331.614571833768,165.807285916884,5205,0,294.257999364775
"1...2703",2,270,255,"elevee",331.614571833768,165.807285916884,780,0,316.53563695808
"1...2704",3,270,255,"elevee",331.614571833768,165.807285916884,1305,0,306.20597083397
