"","Nrep","rest","interval_duration","niveau_endurance","PAM","rest_power","duration","PC","DR","power_cogganEXP"
"1...744",9,30,75,"moyenne",331.614571833768,165.807285916884,915,275.398334586777,1,276.53095912352
"1...745",10,30,75,"moyenne",331.614571833768,165.807285916884,1020,271.64695704768,1,271.815641948217
"1...746",11,30,75,"moyenne",331.614571833768,165.807285916884,1125,268.406023844203,1,267.729065772282
"1...747",12,30,75,"moyenne",331.614571833768,165.807285916884,1230,265.558218164603,1,264.128839035601
"1...748",13,30,75,"moyenne",331.614571833768,165.807285916884,1335,263.021426522187,1,260.914798707299
"1...749",14,30,75,"moyenne",331.614571833768,165.807285916884,1440,260.736195428549,1,258.014113110775
"1...750",15,30,75,"moyenne",331.614571833768,165.807285916884,1545,258.658244445777,1,255.37233731394
"1...751",16,30,75,"moyenne",331.614571833768,165.807285916884,1650,256.75379557737,1,252.947805006048
"1...752",17,30,75,"moyenne",331.614571833768,165.807285916884,1755,254.996548798547,1,250.707981043205
"1...753",18,30,75,"moyenne",331.614571833768,165.807285916884,1860,253.365659937805,1,248.627013432692
"1...754",19,30,75,"moyenne",331.614571833768,165.807285916884,1965,251.844350760188,1,246.684044922652
"1...755",1,60,75,"moyenne",331.614571833768,165.807285916884,75,447.408947063714,1,447.408947063714
"1...756",2,60,75,"moyenne",331.614571833768,165.807285916884,210,347.766873790563,1,377.278828820185
"1...757",3,60,75,"moyenne",331.614571833768,165.807285916884,345,321.856085548983,1,348.842457085022
"1...758",4,60,75,"moyenne",331.614571833768,165.807285916884,480,302.673062316431,1,324.530771235008
"1...759",5,60,75,"moyenne",331.614571833768,165.807285916884,615,290.957508878845,1,309.179204206394
"1...760",6,60,75,"moyenne",331.614571833768,165.807285916884,750,282.776866287912,1,298.232516492724
"1...761",7,60,75,"moyenne",331.614571833768,165.807285916884,885,276.58637615179,1,289.826759858814
"1...762",8,60,75,"moyenne",331.614571833768,165.807285916884,1020,271.64695704768,1,283.046522122557
"1...763",9,60,75,"moyenne",331.614571833768,165.807285916884,1155,267.556367136221,1,277.38412125199
"1...764",10,60,75,"moyenne",331.614571833768,165.807285916884,1290,264.07476666173,1,272.532411412305
"1...765",11,60,75,"moyenne",331.614571833768,165.807285916884,1425,261.049064549018,1,268.293021843244
"1...766",12,60,75,"moyenne",331.614571833768,165.807285916884,1560,258.376240994699,1,264.531149339159
"1...767",13,60,75,"moyenne",331.614571833768,165.807285916884,1695,255.983987600905,1,261.151384986896
"1...768",14,60,75,"moyenne",331.614571833768,165.807285916884,1830,253.819777826849,1,258.083919395154
"1...769",15,60,75,"moyenne",331.614571833768,165.807285916884,1965,251.844350760188,1,255.276242247046
"1...770",16,60,75,"moyenne",331.614571833768,165.807285916884,2100,250.027646500156,1,252.687923188759
"1...771",17,60,75,"moyenne",331.614571833768,165.807285916884,2235,248.346172391321,1,250.287206044235
"1...772",18,60,75,"moyenne",331.614571833768,165.807285916884,2370,246.781240012437,1,248.048714625752
"1...773",19,60,75,"moyenne",331.614571833768,165.807285916884,2505,245.317751418779,1,245.951864297395
"1...774",1,90,75,"moyenne",331.614571833768,165.807285916884,75,447.408947063714,1,447.408947063714
"1...775",2,90,75,"moyenne",331.614571833768,165.807285916884,240,341.027788669381,1,383.541969170706
"1...776",3,90,75,"moyenne",331.614571833768,165.807285916884,405,311.94215042744,1,349.983125316893
"1...777",4,90,75,"moyenne",331.614571833768,165.807285916884,570,294.352147156453,1,326.608223851566
"1...778",5,90,75,"moyenne",331.614571833768,165.807285916884,735,283.568941526044,1,311.639946864624
"1...779",6,90,75,"moyenne",331.614571833768,165.807285916884,900,275.985125893854,1,300.81582753484
"1...780",7,90,75,"moyenne",331.614571833768,165.807285916884,1065,270.203328434912,1,292.400994699816
"1...781",8,90,75,"moyenne",331.614571833768,165.807285916884,1230,265.558218164603,1,285.541798339326
"1...782",9,90,75,"moyenne",331.614571833768,165.807285916884,1395,261.687899691573,1,279.762430918338
"1...783",10,90,75,"moyenne",331.614571833768,165.807285916884,1560,258.376240994699,1,274.773196464679
"1...784",11,90,75,"moyenne",331.614571833768,165.807285916884,1725,255.4849002964,1,270.385708564864
"1...785",12,90,75,"moyenne",331.614571833768,165.807285916884,1890,252.920468260335,1,266.471060744559
"1...786",13,90,75,"moyenne",331.614571833768,165.807285916884,2055,250.617141822035,1,262.937399350736
"1...787",14,90,75,"moyenne",331.614571833768,165.807285916884,2220,248.526940585683,1,259.717079627887
"1...788",15,90,75,"moyenne",331.614571833768,165.807285916884,2385,246.613867746799,1,256.758905884517
"1...789",16,90,75,"moyenne",331.614571833768,165.807285916884,2550,244.850262081434,1,254.023231020907
"1...790",17,90,75,"moyenne",331.614571833768,165.807285916884,2715,243.21442951649,1,251.478744297669
"1...791",18,90,75,"moyenne",331.614571833768,165.807285916884,2880,241.689054258679,1,249.100297726026
"1...792",19,90,75,"moyenne",331.614571833768,165.807285916884,3045,240.26010236429,1,246.867394350486
"1...793",1,120,75,"moyenne",331.614571833768,165.807285916884,75,447.408947063714,1,447.408947063714
"1...794",2,120,75,"moyenne",331.614571833768,165.807285916884,270,335.796294093084,1,390.182436723104
"1...795",3,120,75,"moyenne",331.614571833768,165.807285916884,465,304.319795733856,1,352.001492800372
"1...796",4,120,75,"moyenne",331.614571833768,165.807285916884,660,287.939738099878,1,329.383331431725
"1...797",5,120,75,"moyenne",331.614571833768,165.807285916884,855,277.835000996378,1,314.672552976253
"1...798",6,120,75,"moyenne",331.614571833768,165.807285916884,1050,270.674854624842,1,303.8892916599
"1...799",7,120,75,"moyenne",331.614571833768,165.807285916884,1245,265.178366757588,1,295.412761709728
"1...800",8,120,75,"moyenne",331.614571833768,165.807285916884,1440,260.736195428549,1,288.440974678167
"1...801",9,120,75,"moyenne",331.614571833768,165.807285916884,1635,257.016300707681,1,282.523648815818
"1...802",10,120,75,"moyenne",331.614571833768,165.807285916884,1830,253.819777826849,1,277.384512375051
"1...803",11,120,75,"moyenne",331.614571833768,165.807285916884,2025,251.018856324693,1,272.842547424233
"1...804",12,120,75,"moyenne",331.614571833768,165.807285916884,2220,248.526940585683,1,268.77299889138
"1...805",13,120,75,"moyenne",331.614571833768,165.807285916884,2415,246.282799001923,1,265.086374757815
"1...806",14,120,75,"moyenne",331.614571833768,165.807285916884,2610,244.241622181031,1,261.716360385936
"1...807",15,120,75,"moyenne",331.614571833768,165.807285916884,2805,242.369675629544,1,258.612479869817
"1...808",16,120,75,"moyenne",331.614571833768,165.807285916884,3000,240.640951425757,1,255.735438174205
"1...809",17,120,75,"moyenne",331.614571833768,165.807285916884,3195,239.034989128182,1,253.054052850067
"1...810",18,120,75,"moyenne",331.614571833768,165.807285916884,3390,237.535410308645,1,250.543167896492
"1...811",19,120,75,"moyenne",331.614571833768,165.807285916884,3585,236.12890476434,1,248.182196207264
"1...812",1,150,75,"moyenne",331.614571833768,165.807285916884,75,447.408947063714,1,447.408947063714
"1...813",2,150,75,"moyenne",331.614571833768,165.807285916884,300,331.614571833768,1,396.996370769959
"1...814",3,150,75,"moyenne",331.614571833768,165.807285916884,525,298.21538279815,1,354.490460120117
"1...815",4,150,75,"moyenne",331.614571833768,165.807285916884,750,282.776866287912,1,332.456044547483
"1...816",5,150,75,"moyenne",331.614571833768,165.807285916884,975,273.183652258481,1,317.895927002969
"1...817",6,150,75,"moyenne",331.614571833768,165.807285916884,1200,266.33705680383,1,307.087681951962
"1...818",7,150,75,"moyenne",331.614571833768,165.807285916884,1425,261.049064549018,1,298.508219489006
"1...819",8,150,75,"moyenne",331.614571833768,165.807285916884,1650,256.75379557737,1,291.397882951719
"1...820",9,150,75,"moyenne",331.614571833768,165.807285916884,1875,253.141970080466,1,285.326492654879
"1...821",10,150,75,"moyenne",331.614571833768,165.807285916884,2100,250.027646500156,1,280.027917521223
"1...822",11,150,75,"moyenne",331.614571833768,165.807285916884,2325,247.290930299618,1,275.32643972388
"1...823",12,150,75,"moyenne",331.614571833768,165.807285916884,2550,244.850262081434,1,271.1001062697
"1...824",13,150,75,"moyenne",331.614571833768,165.807285916884,2775,242.647767056564,1,267.260879688875
"1...825",14,150,75,"moyenne",331.614571833768,165.807285916884,3000,240.640951425757,1,263.743149852479
"1...826",15,150,75,"moyenne",331.614571833768,165.807285916884,3225,238.79772483861,1,260.496719639207
"1...827",16,150,75,"moyenne",331.614571833768,165.807285916884,3450,237.093275880879,1,257.482329362965
"1...828",17,150,75,"moyenne",331.614571833768,165.807285916884,3675,235.508033567989,1,254.668693758588
"1...829",18,150,75,"moyenne",331.614571833768,165.807285916884,3900,234.026293046087,1,252.030477868453
"1...830",19,150,75,"moyenne",331.614571833768,165.807285916884,4125,232.635262588348,1,249.546876522692
"1...831",1,180,75,"moyenne",331.614571833768,165.807285916884,75,447.408947063714,1,447.408947063714
"1...832",2,180,75,"moyenne",331.614571833768,165.807285916884,330,324.837470612731,1,398.156959714178
"1...833",3,180,75,"moyenne",331.614571833768,165.807285916884,585,293.173639914741,1,357.235397644957
"1...834",4,180,75,"moyenne",331.614571833768,165.807285916884,840,278.483867386929,1,335.639699590981
"1...835",5,180,75,"moyenne",331.614571833768,165.807285916884,1095,269.287559904467,1,321.146712494616
"1...836",6,180,75,"moyenne",331.614571833768,165.807285916884,1350,262.680733965279,1,310.263974089027
"1...837",7,180,75,"moyenne",331.614571833768,165.807285916884,1605,257.550573472507,1,301.551476533661
"1...838",8,180,75,"moyenne",331.614571833768,165.807285916884,1860,253.365659937805,1,294.284171165355
"1...839",9,180,75,"moyenne",331.614571833768,165.807285916884,2115,249.83451610994,1,288.047669931858
"1...840",10,180,75,"moyenne",331.614571833768,165.807285916884,2370,246.781240012437,1,282.583441884422
"1...841",11,180,75,"moyenne",331.614571833768,165.807285916884,2625,244.091990244312,1,277.719499884647
"1...842",12,180,75,"moyenne",331.614571833768,165.807285916884,2880,241.689054258679,1,273.335684687519
"1...843",13,180,75,"moyenne",331.614571833768,165.807285916884,3135,239.517108211305,1,269.344743988155
"1...844",14,180,75,"moyenne",331.614571833768,165.807285916884,3390,237.535410308645,1,265.681315469448
"1...845",15,180,75,"moyenne",331.614571833768,165.807285916884,3645,235.713109451893,1,262.295161962452
"1...846",16,180,75,"moyenne",331.614571833768,165.807285916884,3900,234.026293046087,1,259.146832189229
"1...847",17,180,75,"moyenne",331.614571833768,165.807285916884,4155,232.456056252593,1,256.204773869557
"1...848",18,180,75,"moyenne",331.614571833768,165.807285916884,4410,230.987197299245,1,253.443352636126
"1...849",19,180,75,"moyenne",331.614571833768,165.807285916884,4665,229.607310727474,1,250.841455866883
"1...850",1,210,75,"moyenne",331.614571833768,165.807285916884,75,447.408947063714,1,447.408947063714
"1...851",2,210,75,"moyenne",331.614571833768,165.807285916884,360,319.100880383988,1,399.657425309652
"1...852",3,210,75,"moyenne",331.614571833768,165.807285916884,645,288.90840654126,1,360.114300716062
"1...853",4,210,75,"moyenne",331.614571833768,165.807285916884,930,274.825368753978,1,338.83961096924
"1...854",5,210,75,"moyenne",331.614571833768,165.807285916884,1215,265.944380090765,1,324.34930522747
"1...855",6,210,75,"moyenne",331.614571833768,165.807285916884,1500,259.52577918789,1,313.355129309955
"1...856",7,210,75,"moyenne",331.614571833768,165.807285916884,1785,254.518487156368,1,304.487806641582
"1...857",8,210,75,"moyenne",331.614571833768,165.807285916884,2070,250.418930179536,1,297.050659215956
"1...858",9,210,75,"moyenne",331.614571833768,165.807285916884,2355,246.94986192372,1,290.641703263088
"1...859",10,210,75,"moyenne",331.614571833768,165.807285916884,2640,243.943342788346,1,285.008049037327
"1...860",11,210,75,"moyenne",331.614571833768,165.807285916884,2925,241.290302707552,1,279.980247483239
"1...861",12,210,75,"moyenne",331.614571833768,165.807285916884,3210,238.916046286484,1,275.439176012367
"1...862",13,210,75,"moyenne",331.614571833768,165.807285916884,3495,236.767242073232,1,271.297870103422
"1...863",14,210,75,"moyenne",331.614571833768,165.807285916884,3780,234.80451174576,1,267.490879107788
"1...864",15,210,75,"moyenne",331.614571833768,165.807285916884,4065,232.997965593484,1,263.967693228142
"1...865",16,210,75,"moyenne",331.614571833768,165.807285916884,4350,231.324386348209,1,260.688505483315
"1...866",17,210,75,"moyenne",331.614571833768,165.807285916884,4635,229.765383192011,1,257.62137887122
"1...867",18,210,75,"moyenne",331.614571833768,165.807285916884,4920,228.306141645029,1,254.740294039403
"1...868",19,210,75,"moyenne",331.614571833768,165.807285916884,5205,226.934552974772,1,252.023768004341
"1...869",1,240,75,"moyenne",331.614571833768,165.807285916884,75,447.408947063714,1,447.408947063714
"1...870",2,240,75,"moyenne",331.614571833768,165.807285916884,390,314.165032032959,1,401.402232739179
"1...871",3,240,75,"moyenne",331.614571833768,165.807285916884,705,285.230295503619,1,363.05456438946
"1...872",4,240,75,"moyenne",331.614571833768,165.807285916884,1020,271.64695704768,1,342.005851965905
"1...873",5,240,75,"moyenne",331.614571833768,165.807285916884,1335,263.021426522187,1,327.468280214754
"1...874",6,240,75,"moyenne",331.614571833768,165.807285916884,1650,256.75379557737,1,316.334900568852
"1...875",7,240,75,"moyenne",331.614571833768,165.807285916884,1965,251.844350760188,1,307.296887886099
"1...876",8,240,75,"moyenne",331.614571833768,165.807285916884,2280,247.812389183139,1,299.68090740967
"1...877",9,240,75,"moyenne",331.614571833768,165.807285916884,2595,244.392251765611,1,293.094704330423
"1...878",10,240,75,"moyenne",331.614571833768,165.807285916884,2910,241.422440248721,1,287.289505725614
"1...879",11,240,75,"moyenne",331.614571833768,165.807285916884,3225,238.79772483861,1,282.097483532839
"1...880",12,240,75,"moyenne",331.614571833768,165.807285916884,3540,236.445828423483,1,277.399975541503
"1...881",13,240,75,"moyenne",331.614571833768,165.807285916884,3855,234.315010853143,1,273.109929905615
"1...882",14,240,75,"moyenne",331.614571833768,165.807285916884,4170,232.366979470505,1,269.161556348827
"1...883",15,240,75,"moyenne",331.614571833768,165.807285916884,4485,230.572608004668,1,265.503900062188
"1...884",16,240,75,"moyenne",331.614571833768,165.807285916884,4800,228.909230008272,1,262.096677783143
"1...885",17,240,75,"moyenne",331.614571833768,165.807285916884,5115,227.358860958694,1,258.907482087145
"1...886",1,270,75,"moyenne",331.614571833768,165.807285916884,75,447.408947063714,1,447.408947063714
"1...887",2,270,75,"moyenne",331.614571833768,165.807285916884,420,309.859554194281,1,403.323610457177
"1...888",3,270,75,"moyenne",331.614571833768,165.807285916884,765,282.008648011446,1,366.011710764368
"1...889",4,270,75,"moyenne",331.614571833768,165.807285916884,1110,268.842665520356,1,345.111954585426
"1...890",5,270,75,"moyenne",331.614571833768,165.807285916884,1455,260.427539364367,1,330.488032021965
"1...891",6,270,75,"moyenne",331.614571833768,165.807285916884,1800,254.283183026765,1,319.19434989278
"1...892",7,270,75,"moyenne",331.614571833768,165.807285916884,2145,249.453137775073,1,309.973993179155
"1...893",8,270,75,"moyenne",331.614571833768,165.807285916884,2490,245.475756318448,1,302.172894352935
"1...894",9,270,75,"moyenne",331.614571833768,165.807285916884,2835,242.094963572591,1,295.406393386473
"1...895",10,270,75,"moyenne",331.614571833768,165.807285916884,3180,239.154559972598,1,289.428632981297
"1...896",11,270,75,"moyenne",331.614571833768,165.807285916884,3525,236.552461105414,1,284.072690750681
"1...897",12,270,75,"moyenne",331.614571833768,165.807285916884,3870,234.218363482976,1,279.219919442477
