"","Nrep","intensity","rest","interval_duration","niveau_endurance","PAM","rest_velocity","max_velocity","interval_velocity","interval_power","rest_power","duration","PN","PC","DR","power_cogganMOD","err","abs_error","percent_error"
"1...676",4,85,180,60,"moyenne",287.074791960115,2.34893786687458,5.52057679440216,4.69249027524184,295.536886842763,146.461162712477,780,216.780604842632,274.384862441619,1,388.193970288093,-92.6570834453304,92.6570834453304,-27.1033791963545
"1...677",6,82.5,120,60,"moyenne",287.074791960115,2.34893786687458,5.52057679440216,4.55447585538178,286.208405819637,146.890302309333,960,221.028356845411,270.256052274438,1,359.783151323454,-73.5747455038167,73.5747455038167,-22.7788566863636
"1...678",8,80,60,60,"moyenne",287.074791960115,2.34893786687458,5.52057679440216,4.41646143552173,276.972657991776,148.177721099902,900,232.299825384549,271.533904377328,1,329.169725273903,-52.1970672821273,52.1970672821273,-17.2227083019366
"1...679",10,77.5,60,60,"moyenne",287.074791960115,2.34893786687458,5.52057679440216,4.27844701566168,267.827371993104,148.177721099902,1140,225.224241817864,266.875105645376,1,323.74559716057,-55.9182251674662,55.9182251674662,-18.9049290901391
"1...680",13,75,60,60,"moyenne",287.074791960115,2.34893786687458,5.52057679440216,4.14043259580162,258.770276457544,148.177721099902,1500,218.370983175783,261.533706137475,1,317.267408773647,-58.4971323161031,58.4971323161031,-20.3101754679906
"1...681",16,72.5,30,60,"moyenne",287.074791960115,2.34893786687458,5.52057679440216,4.00241817594157,249.79910001902,150.752558681039,1410,224.362185530283,262.732333200338,1,297.668189491029,-47.8690894720091,47.8690894720091,-17.4874701700805
"1...682",19,70,30,60,"moyenne",287.074791960115,2.34893786687458,5.52057679440216,3.86440375608151,240.911571311455,150.752558681039,1680,217.303288500324,259.346154470173,1,293.664065434473,-52.7524941230181,52.7524941230181,-19.736213361362
"1...683",1,95,300,75,"moyenne",287.074791960115,2.34893786687458,5.42623046114601,5.15491893808871,325.01797640101,146.117851034992,75,325.01797640101,344.032777213313,1,344.032777213313,-19.0148008123032,19.0148008123032,-5.68411311386529
"1...684",2,90,240,75,"moyenne",287.074791960115,2.34893786687458,5.42623046114601,4.88360741503141,306.385998406955,146.246592914049,390,234.699174681511,289.200587438839,1,385.266084080532,-78.8800856735771,78.8800856735771,-22.8091804162258
"1...685",4,85,180,75,"moyenne",287.074791960115,2.34893786687458,5.42623046114601,4.61229589197411,288.119575004232,146.461162712477,840,221.211240601771,272.905304969198,1,364.720918522768,-76.6013435185361,76.6013435185361,-23.4670931959793
"1...686",6,82.5,120,75,"moyenne",287.074791960115,2.34893786687458,5.42623046114601,4.47664013044546,279.118054043702,146.890302309333,1050,224.473237554575,268.489241292228,1,340.440960500033,-61.3229064563312,61.3229064563312,-19.795662726816
"1...687",8,80,60,75,"moyenne",287.074791960115,2.34893786687458,5.42623046114601,4.34098436891681,270.201451053902,148.177721099902,1020,233.937585560246,269.059836217728,1,314.505235585378,-44.3037845314759,44.3037845314759,-15.1541911675821
"1...688",10,77.5,60,75,"moyenne",287.074791960115,2.34893786687458,5.42623046114601,4.20532860738816,261.367609142467,148.177721099902,1290,226.703482884573,264.461017941279,1,309.43159149241,-48.0639823499432,48.0639823499432,-16.8409424177482
"1...689",13,75,60,75,"moyenne",287.074791960115,2.34893786687458,5.42623046114601,4.06967284585951,252.614371417027,148.177721099902,1695,219.681373375297,259.174973165618,1,303.364683805484,-50.7503123884568,50.7503123884568,-18.2561957727511
"1...690",16,72.5,30,75,"moyenne",287.074791960115,2.34893786687458,5.42623046114601,3.93401708433086,243.939580985216,150.752558681039,1650,223.868914911555,259.693285544883,1,286.821496218402,-42.881915233186,42.881915233186,-16.1586510672994
"1...691",19,70,30,75,"moyenne",287.074791960115,2.34893786687458,5.42623046114601,3.79836132280221,235.341080954667,150.752558681039,1965,216.720604184267,256.336932843214,1,283.013877368067,-47.6727964134004,47.6727964134004,-18.3938807367282
"1...692",1,95,300,90,"moyenne",287.074791960115,2.34893786687458,5.34914389453581,5.08168669980902,318.345047308137,146.117851034992,90,318.345047308137,336.80986163288,1,336.80986163288,-18.464814324743,18.464814324743,-5.63677813376664
"1...693",2,90,240,90,"moyenne",287.074791960115,2.34893786687458,5.34914389453581,4.81422950508223,300.238822759869,146.246592914049,420,238.460257400599,287.074791960115,1,366.666911711598,-66.4280889517283,66.4280889517283,-19.9212828794683
"1...694",4,85,180,90,"moyenne",287.074791960115,2.34893786687458,5.34914389453581,4.54677231035544,282.474650417477,146.461162712477,900,224.177122442229,271.533904377328,1,348.889067675941,-66.4144172584645,66.4144172584645,-21.0384015917233
"1...695",6,82.5,120,90,"moyenne",287.074791960115,2.34893786687458,5.34914389453581,4.41304371299204,273.715668153949,146.890302309333,1140,226.625487474678,266.875105645376,1,327.216887511269,-53.5012193573202,53.5012193573202,-17.8060645418339
"1...696",8,80,60,90,"moyenne",287.074791960115,2.34893786687458,5.34914389453581,4.27931511562865,265.036000138446,148.177721099902,1140,234.569534062854,266.875105645376,1,304.388745948822,-39.3527458103759,39.3527458103759,-13.8219303185481
"1...697",10,77.5,60,90,"moyenne",287.074791960115,2.34893786687458,5.34914389453581,4.14558651826525,256.433580103156,148.177721099902,1440,227.267533644788,262.324165654591,1,299.51686483195,-43.0832847287938,43.0832847287938,-15.4989658237697
"1...698",13,75,60,90,"moyenne",287.074791960115,2.34893786687458,5.34914389453581,4.01185792090186,247.906341780264,148.177721099902,1890,220.165026462209,257.082662126966,1,293.694358182479,-45.7880164022147,45.7880164022147,-16.9084037023455
"1...699",16,72.5,30,90,"moyenne",287.074791960115,2.34893786687458,5.34914389453581,3.87812932353846,239.452218901956,150.752558681039,1890,222.963258819936,257.082662126966,1,279.198855906594,-39.7466370046383,39.7466370046383,-15.3269274605514
"1...700",19,70,30,90,"moyenne",287.074791960115,2.34893786687458,5.34914389453581,3.74440072617506,231.069145200416,150.752558681039,2250,215.782939674067,253.749348422275,1,275.511644963305,-44.4424997628883,44.4424997628883,-17.5460659487404
"1...701",1,95,300,105,"moyenne",287.074791960115,2.34893786687458,5.28396807625604,5.01976967244324,313.002200905333,146.117851034992,105,313.002200905333,331.035385128864,1,331.035385128864,-18.0331842235311,18.0331842235311,-5.60004093381395
"1...702",2,90,240,105,"moyenne",287.074791960115,2.34893786687458,5.28396807625604,4.75557126863044,295.308977053402,146.246592914049,450,240.988324800433,285.623402169123,1,353.865187477224,-58.5562104238219,58.5562104238219,-18.0402158998918
"1...703",4,85,180,105,"moyenne",287.074791960115,2.34893786687458,5.28396807625604,4.49137286481764,277.939778753579,146.461162712477,960,226.242234362657,270.256052274438,1,337.249805666577,-59.3100269129989,59.3100269129989,-19.2818696593836
"1...704",6,82.5,120,105,"moyenne",287.074791960115,2.34893786687458,5.28396807625604,4.35927366291124,269.371710045766,146.890302309333,1230,228.000957392092,265.389504354557,1,317.412464671382,-48.0407546256167,48.0407546256167,-16.3742502594839
"1...705",8,80,60,105,"moyenne",287.074791960115,2.34893786687458,5.28396807625604,4.22717446100484,260.87867275805,148.177721099902,1260,234.659886079918,264.919485955738,1,296.836643908599,-35.9579711505485,35.9579711505485,-12.894740408229
"1...706",10,77.5,60,105,"moyenne",287.074791960115,2.34893786687458,5.28396807625604,4.09507525909843,252.458675234456,148.177721099902,1590,227.333983279077,260.407732970514,1,292.095240534136,-39.6365652996794,39.6365652996794,-14.5574438643915
"1...707",13,75,60,105,"moyenne",287.074791960115,2.34893786687458,5.28396807625604,3.96297605719203,244.109725819007,148.177721099902,2085,220.195522500397,255.202978334904,1,286.434807994885,-42.3250821758782,42.3250821758782,-15.9553362548544
"1...708",16,72.5,30,105,"moyenne",287.074791960115,2.34893786687458,5.28396807625604,3.83087685528563,235.829832855726,150.752558681039,2130,221.896887344975,254.795035851021,1,273.419427447281,-37.5895945915554,37.5895945915554,-14.7627488233127
"1...709",19,70,30,105,"moyenne",287.074791960115,2.34893786687458,5.28396807625604,3.69877765337923,227.617004688637,150.752558681039,2535,214.712224696907,251.480241329647,1,269.814120047012,-42.1971153583749,42.1971153583749,-16.9660132870856
"1...710",1,95,300,120,"moyenne",287.074791960115,2.34893786687458,5.22751056782576,4.96613503943447,308.561250216099,146.117851034992,120,308.561250216099,326.241564757968,1,326.241564757968,-17.6803145418697,17.6803145418697,-5.57033274737194
"1...711",2,90,240,120,"moyenne",287.074791960115,2.34893786687458,5.22751056782576,4.70475951104318,291.205959242825,146.246592914049,480,242.729787247437,284.277181049445,1,344.068711630583,-52.8627523877576,52.8627523877576,-16.6424870411028
"1...712",4,85,180,120,"moyenne",287.074791960115,2.34893786687458,5.22751056782576,4.4433839826519,274.160252900242,146.461162712477,1020,227.709084805514,269.059836217728,1,328.210090344962,-54.0498374447205,54.0498374447205,-17.945716634565
"1...713",6,82.5,120,120,"moyenne",287.074791960115,2.34893786687458,5.22751056782576,4.31269621845625,265.748672727851,146.890302309333,1320,228.873875616173,264.013569711965,1,309.752022357133,-44.0033496292816,44.0033496292816,-15.2921968661684
"1...714",8,80,60,120,"moyenne",287.074791960115,2.34893786687458,5.22751056782576,4.18200845426061,257.408703228005,148.177721099902,1380,234.43783533096,263.149708100116,1,290.899355565558,-33.4906523375539,33.4906523375539,-12.2159985797922
"1...715",10,77.5,60,120,"moyenne",287.074791960115,2.34893786687458,5.22751056782576,4.05132069006496,249.138415905659,148.177721099902,1740,227.111358312511,258.670739613428,1,286.249116029723,-37.1107001240641,37.1107001240641,-13.8631170546359
"1...716",13,75,60,120,"moyenne",287.074791960115,2.34893786687458,5.22751056782576,3.92063292586932,240.935882265772,148.177721099902,2280,219.961375803949,253.496918280993,1,280.704201817221,-39.7683195514485,39.7683195514485,-15.2474170467013
"1...717",16,72.5,30,120,"moyenne",287.074791960115,2.34893786687458,5.22751056782576,3.78994516167368,232.799173813301,150.752558681039,2370,220.778394722665,252.759717967649,1,268.813105984668,-36.0139321713673,36.0139321713673,-14.3592705449207
"1...718",19,70,30,120,"moyenne",287.074791960115,2.34893786687458,5.22751056782576,3.65925739747803,224.726362053202,150.752558681039,2820,213.603895429823,249.460199113488,1,265.267415499395,-40.5410534461934,40.5410534461934,-16.5475788891387
"1...719",1,95,300,135,"moyenne",287.074791960115,2.34893786687458,5.17771123513567,4.91882567337889,304.769002747767,146.117851034992,135,304.769002747767,322.152149811499,1,322.152149811499,-17.3831470637318,17.3831470637318,-5.5455608708588
"1...720",2,90,240,135,"moyenne",287.074791960115,2.34893786687458,5.17771123513567,4.65994011162211,287.698498572657,146.246592914049,510,243.938824205977,283.020172900298,1,336.248895978254,-48.5503974055967,48.5503974055967,-15.5623367705674
"1...721",4,85,180,135,"moyenne",287.074791960115,2.34893786687458,5.17771123513567,4.40105454986532,270.925638124465,146.461162712477,1080,228.757837964536,267.935577238064,1,320.916253285842,-49.9906151613771,49.9906151613771,-16.8932331039474
"1...722",6,82.5,120,135,"moyenne",287.074791960115,2.34893786687458,5.17771123513567,4.27161176898693,262.646139538957,146.890302309333,1410,229.405319265458,262.732333200338,1,303.541874703027,-40.8957351640695,40.8957351640695,-14.4459911320521
"1...723",8,80,60,135,"moyenne",287.074791960115,2.34893786687458,5.17771123513567,4.14216898810854,254.435430174373,148.177721099902,1500,234.028333684598,261.533706137475,1,286.057265331857,-31.6218351574842,31.6218351574842,-11.7011147127037
"1...724",10,77.5,60,135,"moyenne",287.074791960115,2.34893786687458,5.17771123513567,4.01272620723015,246.29163612711,148.177721099902,1890,226.714313724181,257.082662126966,1,281.474353268889,-35.1827171417788,35.1827171417788,-13.3326958722913
"1...725",13,75,60,135,"moyenne",287.074791960115,2.34893786687458,5.17771123513567,3.88328342635176,238.212883493565,148.177721099902,2475,219.567027479429,251.935298680386,1,276.016097581424,-37.8032140878586,37.8032140878586,-14.7028718641379
"1...726",16,72.5,30,135,"moyenne",287.074791960115,2.34893786687458,5.17771123513567,3.75384064547336,230.197298370137,150.752558681039,2610,219.658309417883,250.926782620813,1,265.009625963975,-34.8123275938381,34.8123275938381,-14.0597095408749
"1...727",19,70,30,135,"moyenne",287.074791960115,2.34893786687458,5.17771123513567,3.62439786459497,222.243006853224,150.752558681039,3105,212.501938334733,247.640171187493,1,261.509509383659,-39.2665025304352,39.2665025304352,-16.2341284902825
"1...728",1,95,300,150,"moyenne",287.074791960115,2.34893786687458,5.13316418031148,4.8765059712959,301.464308937535,146.117851034992,150,301.464308937535,318.591562752071,1,318.591562752071,-17.1272538145359,17.1272538145359,-5.52442274850664
"1...729",2,90,240,150,"moyenne",287.074791960115,2.34893786687458,5.13316418031148,4.61984776228033,284.639197225949,146.246592914049,540,244.772225403257,281.841316950351,1,329.812867975469,-45.17367074952,45.17367074952,-14.7037249308331
"1...730",4,85,180,150,"moyenne",287.074791960115,2.34893786687458,5.13316418031148,4.36318955326476,268.101615277373,146.461162712477,1140,229.503672582257,266.875105645376,1,314.862901055462,-46.7612857780891,46.7612857780891,-16.0425838856344
"1...731",6,82.5,120,150,"moyenne",287.074791960115,2.34893786687458,5.13316418031148,4.23486044875697,259.936083085507,146.890302309333,1500,229.696586547678,261.533706137475,1,298.367457726385,-38.4313746408775,38.4313746408775,-13.7671971719864
"1...732",8,80,60,150,"moyenne",287.074791960115,2.34893786687458,5.13316418031148,4.10653134424918,251.836955479946,148.177721099902,1620,233.504313767288,260.047084101907,1,281.998885521155,-30.1619300412084,30.1619300412084,-11.30007681187
"1...733",10,77.5,60,150,"moyenne",287.074791960115,2.34893786687458,5.13316418031148,3.97820223974139,243.802406509208,148.177721099902,2040,226.210223964713,255.620098647349,1,277.467727994428,-33.6653214852202,33.6653214852202,-12.9166507946123
"1...734",13,75,60,150,"moyenne",287.074791960115,2.34893786687458,5.13316418031148,3.84987313523361,235.83061022181,148.177721099902,2670,219.074204914827,250.495697848212,1,272.077051387935,-36.2464411661248,36.2464411661248,-14.2728467813408
"1...735",16,72.5,30,150,"moyenne",287.074791960115,2.34893786687458,5.13316418031148,3.72154403072582,227.919740666269,150.752558681039,2850,218.560905228735,249.259897711862,1,261.785549555494,-33.8658088892249,33.8658088892249,-13.8310978318771
"1...736",19,70,30,150,"moyenne",287.074791960115,2.34893786687458,5.13316418031148,3.59321492621803,220.067971891104,150.752558681039,3390,211.427102505644,245.98437448326,1,258.321539347165,-38.2535674560609,38.2535674560609,-15.9926447204266
"1...737",1,95,300,165,"moyenne",287.074791960115,2.34893786687458,5.0928665151988,4.83822318943886,298.538648022384,146.117851034992,165,298.538648022384,315.441691422352,1,315.441691422352,-16.9030433999682,16.9030433999682,-5.50605363528572
"1...738",2,90,240,165,"moyenne",287.074791960115,2.34893786687458,5.0928665151988,4.58357986367892,281.928674866547,146.246592914049,570,245.332347042644,280.731616338513,1,324.390576077444,-42.4619012108974,42.4619012108974,-14.006449950183
"1...739",4,85,180,165,"moyenne",287.074791960115,2.34893786687458,5.0928665151988,4.32893653791898,265.597502083959,146.461162712477,1200,230.024025043294,265.871681802123,1,309.728976186952,-44.1314741029921,44.1314741029921,-15.3413673000502
"1...740",6,82.5,120,165,"moyenne",287.074791960115,2.34893786687458,5.0928665151988,4.20161487503901,257.532007621242,146.890302309333,1590,229.81456808752,260.407732970514,1,293.963455574615,-36.4314479533733,36.4314479533733,-13.211875848355
"1...741",8,80,60,165,"moyenne",287.074791960115,2.34893786687458,5.0928665151988,4.07429321215904,249.530863398165,148.177721099902,1740,232.910432595339,258.670739613428,1,278.524493309502,-28.9936299113376,28.9936299113376,-10.9812842699326
"1...742",10,77.5,60,165,"moyenne",287.074791960115,2.34893786687458,5.0928665151988,3.94697154927907,241.592286130171,148.177721099902,2190,225.640570720467,254.264804386017,1,274.034499274426,-32.4422131442549,32.4422131442549,-12.5836027384801
"1...743",13,75,60,165,"moyenne",287.074791960115,2.34893786687458,5.0928665151988,3.8196498863991,233.714492532705,148.177721099902,2865,218.521082705328,249.160579685743,1,268.698140753817,-34.9836482211117,34.9836482211117,-13.9262613649927
"1...744",16,72.5,30,165,"moyenne",287.074791960115,2.34893786687458,5.0928665151988,3.69232822351913,225.895699321208,150.752558681039,3090,217.497626167274,247.731618842695,1,258.996692550624,-33.1009932294168,33.1009932294168,-13.6529233224868
"1...745",19,70,30,165,"moyenne",287.074791960115,2.34893786687458,5.0928665151988,3.56500656063916,218.134123211123,150.752558681039,3675,210.388823250222,244.465767896966,1,255.56210542206,-37.4279822109374,37.4279822109374,-15.8025248877042
"1...746",1,95,300,180,"moyenne",287.074791960115,2.34893786687458,5.05607760013935,4.80327372013239,295.915656739926,146.117851034992,180,295.915656739926,312.619501445837,1,312.619501445837,-16.7038447059103,16.7038447059103,-5.48985362019503
"1...747",2,90,240,180,"moyenne",287.074791960115,2.34893786687458,5.05607760013935,4.55046984012542,279.496924608091,146.246592914049,600,245.688927168159,279.683403859817,1,319.737133918227,-40.2402093101361,40.2402093101361,-13.4305481264192
"1...748",4,85,180,180,"moyenne",287.074791960115,2.34893786687458,5.05607760013935,4.29766596011845,263.349343681978,146.461162712477,1260,230.372987392011,264.919485955738,1,305.299056610754,-41.9497129287761,41.9497129287761,-14.7541830442787
"1...749",6,82.5,120,180,"moyenne",287.074791960115,2.34893786687458,5.05607760013935,4.17126402011497,255.372872626687,146.890302309333,1680,229.805114533623,259.346154470173,1,290.151073295011,-34.7782006683237,34.7782006683237,-12.7503846268613
"1...750",8,80,60,180,"moyenne",287.074791960115,2.34893786687458,5.05607760013935,4.04486208011148,247.458954619571,148.177721099902,1860,232.275019806487,257.38957309151,1,275.499462573774,-28.0405079542031,28.0405079542031,-10.7238002228525
"1...751",10,77.5,60,180,"moyenne",287.074791960115,2.34893786687458,5.05607760013935,3.918460140108,239.605844742878,148.177721099902,2340,225.031792607632,253.002192443427,1,271.043011106434,-31.4371663635561,31.4371663635561,-12.3126355825354
"1...752",13,75,60,180,"moyenne",287.074791960115,2.34893786687458,5.05607760013935,3.79205820010452,231.811798078855,148.177721099902,3060,217.932076999834,247.9158472575,1,265.751342887422,-33.9395448085668,33.9395448085668,-13.6423066799745
"1...753",16,72.5,30,180,"moyenne",287.074791960115,2.34893786687458,5.05607760013935,3.66565626010103,224.075069709751,150.752558681039,3330,216.473349223842,246.320777265409,1,256.545254138569,-32.4701844288174,32.4701844288174,-13.5117816778238
"1...754",19,70,30,180,"moyenne",287.074791960115,2.34893786687458,5.05607760013935,3.53925432009755,216.393914717814,150.752558681039,3960,209.390785653397,243.063465025145,1,253.135181290599,-36.7412665727848,36.7412665727848,-15.6502618837179
"1...755",1,95,300,195,"moyenne",287.074791960115,2.34893786687458,5.02223525506618,4.77112349231287,293.539693437556,146.117851034992,195,293.539693437556,310.064550242169,1,310.064550242169,-16.5248568046132,16.5248568046132,-5.47539450812123
"1...756",2,90,240,195,"moyenne",287.074791960115,2.34893786687458,5.02223525506618,4.52001172955956,277.292887264997,146.246592914049,630,245.89111092586,278.69032353538,1,315.683339251806,-38.3904519868092,38.3904519868092,-12.9483949845066
"1...757",4,85,180,195,"moyenne",287.074791960115,2.34893786687458,5.02223525506618,4.26889996680625,261.310446141529,146.461162712477,1320,230.589514663047,264.013569711965,1,301.42250490677,-40.112058765241,40.112058765241,-14.2561613605592
"1...758",6,82.5,120,195,"moyenne",287.074791960115,2.34893786687458,5.02223525506618,4.1433440854296,253.41408718955,146.890302309333,1770,229.700610576382,258.34205455658,1,286.804820983874,-33.3907337943241,33.3907337943241,-12.361927096267
"1...759",8,80,60,195,"moyenne",287.074791960115,2.34893786687458,5.02223525506618,4.01778820405294,245.57868915946,148.177721099902,1980,231.616540483353,256.191327766984,1,272.82917854415,-27.25048938469,27.25048938469,-10.5131465328261
"1...760",10,77.5,60,195,"moyenne",287.074791960115,2.34893786687458,5.02223525506618,3.89223232267629,237.802541937796,148.177721099902,2490,224.401193243887,251.820485463527,1,268.400682905987,-30.5981409681909,30.5981409681909,-12.0892714492815
"1...761",13,75,60,195,"moyenne",287.074791960115,2.34893786687458,5.02223525506618,3.76667644129963,230.083935411098,148.177721099902,3255,217.323212326874,246.750130092212,1,263.146517906975,-33.0625824958769,33.0625824958769,-13.4065454691442
"1...762",16,72.5,30,195,"moyenne",287.074791960115,2.34893786687458,5.02223525506618,3.64112055992298,222.421159465904,150.752558681039,3570,215.489512534361,245.01072671206,1,254.362199328724,-31.9410398628205,31.9410398628205,-13.3985548252236
"1...763",19,70,30,195,"moyenne",287.074791960115,2.34893786687458,5.02223525506618,3.51556467854632,214.812503988751,150.752558681039,4245,208.433699732265,241.761040658043,1,250.972934842837,-36.1604308540858,36.1604308540858,-15.5266471810683
"1...764",1,95,300,210,"moyenne",287.074791960115,2.34893786687458,4.99090191097963,4.74135681543065,291.36897564698,146.117851034992,210,291.36897564698,307.731474302962,1,307.731474302962,-16.3624986559812,16.3624986559812,-5.46235565583313
"1...765",2,90,240,210,"moyenne",287.074791960115,2.34893786687458,4.99090191097963,4.49181171988167,275.278187533634,146.246592914049,660,245.974436584084,277.746920474189,1,312.107902135628,-36.8297146019941,36.8297146019941,-12.5402066033711
"1...766",4,85,180,210,"moyenne",287.074791960115,2.34893786687458,4.99090191097963,4.24226662433268,259.445681399093,146.461162712477,1380,230.702317858841,263.149708100116,1,297.990385994685,-38.544704595592,38.544704595592,-13.8292826209839
"1...767",6,82.5,120,210,"moyenne",287.074791960115,2.34893786687458,4.99090191097963,4.11749407655819,251.622088311533,146.890302309333,1860,229.524448815596,257.38957309151,1,283.833657544991,-32.2115692334583,32.2115692334583,-12.0314589889897
"1...768",8,80,60,210,"moyenne",287.074791960115,2.34893786687458,4.99090191097963,3.9927215287837,243.858030803864,148.177721099902,2100,230.947227255407,255.066000612375,1,270.445008053353,-26.5869772494889,26.5869772494889,-10.3390317539501
"1...769",10,77.5,60,210,"moyenne",287.074791960115,2.34893786687458,4.99090191097963,3.86794898100921,236.15183057115,148.177721099902,2640,223.76027812708,250.710001896398,1,266.040213446934,-29.8883828757843,29.8883828757843,-11.9031686112128
"1...770",13,75,60,210,"moyenne",287.074791960115,2.34893786687458,4.99090191097963,3.74317643323472,228.501809308454,148.177721099902,3450,216.705166050988,245.654047348574,1,260.818028319732,-32.3162190112785,32.3162190112785,-13.2086281921128
"1...771",16,72.5,30,210,"moyenne",287.074791960115,2.34893786687458,4.99090191097963,3.61840388546023,220.906288710839,150.752558681039,3810,214.545700203846,243.788115885796,1,252.397148259852,-31.490859549013,31.490859549013,-13.3068374700871
"1...772",19,70,30,210,"moyenne",287.074791960115,2.34893786687458,4.99090191097963,3.49363133768574,213.363590473369,150.752558681039,4530,207.516698065167,240.545286613086,1,249.025798507233,-35.6622080338641,35.6622080338641,-15.4251844370763
"1...773",1,95,300,225,"moyenne",287.074791960115,2.34893786687458,4.96173149371382,4.71364491902813,289.371436112999,146.117851034992,225,289.371436112999,305.585499968018,1,305.585499968018,-16.2140638550197,16.2140638550197,-5.4504999846953
"1...774",2,90,240,225,"moyenne",287.074791960115,2.34893786687458,4.96173149371382,4.46555834434244,273.423350433005,146.246592914049,690,245.965233135163,276.848472807722,1,308.921284418654,-35.4979339856494,35.4979339856494,-12.191383542047
"1...775",4,85,180,225,"moyenne",287.074791960115,2.34893786687458,4.96173149371382,4.21747176965675,257.728046151678,146.461162712477,1440,230.73303969616,262.324165654591,1,294.921585900006,-37.1935397483281,37.1935397483281,-13.4600794395715
"1...776",6,82.5,120,225,"moyenne",287.074791960115,2.34893786687458,4.96173149371382,4.0934284823139,249.97106441317,146.890302309333,1950,229.29391368849,256.483670768101,1,281.1696737069,-31.1986092937302,31.1986092937302,-11.7477749510064
"1...777",8,80,60,225,"moyenne",287.074791960115,2.34893786687458,4.96173149371382,3.96938519497106,242.272330877516,148.177721099902,2220,230.275336051813,254.005279060711,1,268.295741197377,-26.0234103198606,26.0234103198606,-10.1939042972681
"1...778",10,77.5,60,225,"moyenne",287.074791960115,2.34893786687458,4.96173149371382,3.84534190762821,234.630196495778,148.177721099902,2790,223.116840027107,249.662693494079,1,263.911339985204,-29.281143489426,29.281143489426,-11.7467217259812
"1...779",13,75,60,225,"moyenne",287.074791960115,2.34893786687458,4.96173149371382,3.72129862028537,227.043012219018,148.177721099902,3645,216.085182552091,244.619798420973,1,258.716804448181,-31.6737922291633,31.6737922291633,-13.0409272823254
"1...780",16,72.5,30,225,"moyenne",287.074791960115,2.34893786687458,4.96173149371382,3.59725533294252,219.509128998298,150.752558681039,4050,213.640580296048,242.642056875546,1,250.61230317226,-31.1031741739617,31.1031741739617,-13.2319745689355
"1...781",19,70,30,225,"moyenne",287.074791960115,2.34893786687458,4.96173149371382,3.47321204559968,212.026897784681,150.752558681039,4815,206.638164579072,239.405438715195,1,247.256571404823,-35.2296736201426,35.2296736201426,-15.3411459299035
"1...782",1,95,300,240,"moyenne",287.074791960115,2.34893786687458,4.934444330874,4.6877221143303,287.521873983738,146.117851034992,240,287.521873983738,303.599304127823,1,303.599304127823,-16.0774301440844,16.0774301440844,-5.43963936309863
"1...783",2,90,240,240,"moyenne",287.074791960115,2.34893786687458,4.934444330874,4.4409998977866,271.705195105692,146.246592914049,720,245.883309002532,275.990929210684,1,306.055819679867,-34.3506245741752,34.3506245741752,-11.890945804616
"1...784",4,85,180,240,"moyenne",287.074791960115,2.34893786687458,4.934444330874,4.1942776812429,256.136286412007,146.461162712477,1500,230.698216989343,261.533706137475,1,292.154365982695,-36.0180795706886,36.0180795706886,-13.1383161151396
"1...785",6,82.5,120,240,"moyenne",287.074791960115,2.34893786687458,4.934444330874,4.07091657297105,248.440690905962,146.890302309333,2040,229.021933581083,255.620098647349,1,278.761167502208,-30.320476596245,30.320476596245,-11.5024164322161
"1...786",8,80,60,240,"moyenne",287.074791960115,2.34893786687458,4.934444330874,3.9475554646992,240.802171972004,148.177721099902,2340,229.606424620244,253.002192443427,1,266.342289202179,-25.5401172301745,25.5401172301745,-10.0721270507586
"1...787",10,77.5,60,240,"moyenne",287.074791960115,2.34893786687458,4.934444330874,3.82419435642735,233.219107618798,148.177721099902,2940,222.476142568147,248.67180892862,1,261.975667166005,-28.7565595472074,28.7565595472074,-11.6142419150946
"1...788",13,75,60,240,"moyenne",287.074791960115,2.34893786687458,4.934444330874,3.7008332481555,225.689875855007,148.177721099902,3840,215.468159784921,243.640855077747,1,256.805349219558,-31.1154733645508,31.1154733645508,-12.8977331784961
"1...789",16,72.5,30,240,"moyenne",287.074791960115,2.34893786687458,4.934444330874,3.57747213988365,218.212854689299,150.752558681039,4290,212.772322649493,241.5636121824,1,248.978707534893,-30.765852845594,30.765852845594,-13.1705515823637
"1...790",19,70,30,240,"moyenne",287.074791960115,2.34893786687458,4.934444330874,3.4541110316118,210.786422130339,150.752558681039,5100,205.796092843415,238.332697639478,1,245.636780529794,-34.8503583994559,34.8503583994559,-15.271072196304
"1...791",1,95,300,255,"moyenne",287.074791960115,2.34893786687458,4.90881181422692,4.66337122351557,285.800175249535,146.117851034992,255,285.800175249535,301.751095738992,1,301.751095738992,-15.9509204894566,15.9509204894566,-5.42962674989025
"1...792",2,90,240,255,"moyenne",287.074791960115,2.34893786687458,4.90881181422692,4.41793063280423,270.105207692366,146.246592914049,750,245.74383187265,275.170757171006,1,303.459266417155,-33.3540587247891,33.3540587247891,-11.630447920113
"1...793",4,85,180,255,"moyenne",287.074791960115,2.34893786687458,4.90881181422692,4.17249004209288,254.65341531181,146.461162712477,1560,230.6106963903,260.775518132383,1,289.640806755377,-34.9873914435666,34.9873914435666,-12.8560583688312
"1...794",6,82.5,120,255,"moyenne",287.074791960115,2.34893786687458,4.90881181422692,4.04976974673721,247.014717698835,146.890302309333,2130,228.718340674721,254.795035851021,1,276.567772208882,-29.5530545100473,29.5530545100473,-11.2887864203618
