X,Nrep,rest,interval_duration,profil,PAM,rest_power,duration,Wbal_skiba,power_skiba,percent_power_max,percent_PAM,cumul_time
1...3716,14,165,165,time trialist,382.014826073375,191.007413036687,4455,0,379.874674868241,93.01019710656647,99.43977273679873,2310
1...3717,15,165,165,time trialist,382.014826073375,191.007413036687,4785,0,379.874434109001,93.0101381580083,99.43970971326573,2475
1...3718,16,165,165,time trialist,382.014826073375,191.007413036687,5115,0,379.874332796727,93.01011335226262,99.43968319275733,2640
1...3719,2,180,165,time trialist,382.014826073375,191.007413036687,510,0,398.395491342789,97.54491580417309,104.28796584619147,330
1...3720,3,180,165,time trialist,382.014826073375,191.007413036687,855,0,389.086909021838,95.2657612994548,101.85125876426184,495
1...3721,4,180,165,time trialist,382.014826073375,191.007413036687,1200,0,385.94383228928,94.49619647779966,101.02849574093501,660
1...3722,5,180,165,time trialist,382.014826073375,191.007413036687,1545,0,384.783133672614,94.21200589006207,100.72465972792043,825
1...3723,6,180,165,time trialist,382.014826073375,191.007413036687,1890,0,384.340500146027,94.10362953786617,100.60879157402265,990
1...3724,7,180,165,time trialist,382.014826073375,191.007413036687,2235,0,384.169640248863,94.06179544424478,100.56406558814399,1155
1...3725,8,180,165,time trialist,382.014826073375,191.007413036687,2580,0,384.103378476857,94.04557161864481,100.5467202477322,1320
1...3726,9,180,165,time trialist,382.014826073375,191.007413036687,2925,0,384.077634777587,94.03926841734773,100.53998132099086,1485
1...3727,10,180,165,time trialist,382.014826073375,191.007413036687,3270,0,384.067625939172,94.0368178090409,100.53736130790973,1650
1...3728,11,180,165,time trialist,382.014826073375,191.007413036687,3615,0,384.063733562276,94.03586478225007,100.53634240062385,1815
1...3729,12,180,165,time trialist,382.014826073375,191.007413036687,3960,0,384.062219679778,94.03549411655727,100.53594611168567,1980
1...3730,13,180,165,time trialist,382.014826073375,191.007413036687,4305,0,384.061630853249,94.03534994566317,100.53579197459759,2145
1...3731,14,180,165,time trialist,382.014826073375,191.007413036687,4650,0,384.061401824743,94.03529386930984,100.53573202181816,2310
1...3732,15,180,165,time trialist,382.014826073375,191.007413036687,4995,0,384.061312741828,94.03527205785456,100.5357087025884,2475
1...3733,16,180,165,time trialist,382.014826073375,191.007413036687,5340,0,384.061278092058,94.03526357405147,100.53569963232,2640
